<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-13-12:42:17</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1873</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1084</WeldTime>
<DistDiff>1.9</DistDiff>
<DistAbs>77.93</DistAbs>
<Energy>3271.38</Energy>
<MaxPower>3450.42</MaxPower>
<CycleTime>5210</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.03</TrigDist>
<RunSpeed>70.7914</RunSpeed>
<MaxForce>625.019</MaxForce>
<LossPower>213.63</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;500.748;0
4;0;498.795;0
5;0;498.795;0
6;0;502.701;0
7;0;500.748;0
8;0;469.008;0.0100021
9;0;427.503;0.0200043
10;47.914;405.774;0.0400009
11;90.0296;372.326;0.0800018
12;119.633;364.513;0.120003
13;163.884;334.727;0.169998
14;230.72;326.914;0.220001
15;299.692;301.279;0.270004
16;359.203;305.185;0.32
17;410.779;293.222;0.370003
18;462.661;309.091;0.419998
19;531.938;281.503;0.470001
20;603.351;299.326;0.510002
21;667.745;319.102;0.550003
22;731.834;312.998;0.580002
23;791.04;326.914;0.610001
24;847.804;336.68;0.639999
25;909.757;356.456;0.660004
26;978.729;350.597;0.68
27;1040.68;368.419;0.690002
28;1092.26;360.363;0.700005
29;1136.81;401.868;0.709999
30;1163.98;407.971;0.720001
31;1178.93;396.008;0.720001
32;1215.86;423.597;0.720001
33;1265.3;421.644;0.730003
34;1302.22;425.55;0.730003
35;1331.83;415.784;0.730003
36;1358.99;443.373;0.739998
37;1373.94;429.456;0.739998
38;1388.59;453.383;0.75
39;1440.47;421.644;0.75
40;1487.47;425.55;0.760002
41;1526.84;447.279;0.760002
42;1559.19;425.55;0.770004
43;1573.84;435.56;0.770004
44;1571.4;433.607;0.779999
45;1583.61;449.232;0.779999
46;1625.72;423.597;0.790001
47;1657.77;439.467;0.800003
48;1682.49;419.691;0.800003
49;1699.88;459.243;0.809998
50;1692.25;451.186;0.82
51;1682.49;433.607;0.82
52;1709.65;463.149;0.830002
53;1763.97;453.383;0.840004
54;1796.01;457.289;0.840004
55;1823.18;443.373;0.849998
56;1838.13;479.019;0.860001
57;1833.25;459.243;0.860001
58;1838.13;488.784;0.870003
59;1894.89;449.232;0.880005
60;1949.22;465.102;0.880005
61;1981.26;488.784;0.889999
62;2003.54;459.243;0.900002
63;2003.54;475.112;0.900002
64;1988.59;475.112;0.910004
65;1988.59;490.738;0.910004
66;2030.7;461.196;0.919998
67;2062.75;482.925;0.919998
68;2082.58;459.243;0.93
69;2087.47;510.514;0.93
70;2062.75;490.738;0.93
71;2038.03;477.065;0.940002
72;2067.63;508.56;0.940002
73;2124.39;490.738;0.950005
74;2159.18;490.738;0.950005
75;2181.16;484.878;0.959999
76;2183.6;514.42;0.959999
77;2168.95;498.795;0.970001
78;2166.51;524.43;0.970001
79;2230.6;492.691;0.970001
80;2289.8;490.738;0.980003
81;2324.59;518.326;0.980003
82;2341.69;490.738;0.989998
83;2334.36;500.748;0.989998
84;2304.76;498.795;0.989998
85;2307.2;522.477;1
86;2354.2;492.691;1
87;2391.13;504.654;1.01
88;2410.96;479.019;1.01
