<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-26-13:29:23</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1604</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1594</WeldTime>
<DistDiff>2.36</DistDiff>
<DistAbs>78.66</DistAbs>
<Energy>3270.8</Energy>
<MaxPower>2255.62</MaxPower>
<CycleTime>5780</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.3</TrigDist>
<RunSpeed>69.6804</RunSpeed>
<MaxForce>595.477</MaxForce>
<LossPower>208.441</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;502.701;0
4;0;502.701;0
5;0;502.701;0
6;0;502.701;0
7;0;502.701;0
8;0;488.784;0
9;0;431.654;0.0199966
10;68.0563;413.831;0.0399933
11;107.425;384.045;0.0699997
12;144.353;368.419;0.110001
13;201.422;344.737;0.159996
14;277.718;338.633;0.199997
15;351.878;326.914;0.239998
16;418.714;314.951;0.289993
17;472.732;297.372;0.329994
18;532.243;317.148;0.369995
19;586.566;305.185;0.409996
20;645.772;330.821;0.449997
21;714.744;312.998;0.479996
22;784.021;319.102;0.509995
23;848.109;342.784;0.529999
24;910.062;332.774;0.559998
25;961.638;344.737;0.579994
26;1008.64;354.503;0.589996
27;1053.19;376.232;0.610001
28;1117.28;358.409;0.619995
29;1164.28;380.139;0.629997
30;1208.53;368.419;0.629997
31;1240.88;407.971;0.639999
32;1253.09;405.774;0.649994
33;1262.86;394.055;0.649994
34;1302.53;419.691;0.659996
35;1349.53;411.878;0.659996
36;1381.57;411.878;0.669998
37;1413.62;399.915;0.669998
38;1438.34;431.654;0.68
39;1450.54;413.831;0.689995
40;1467.94;441.42;0.689995
41;1524.7;407.971;0.699997
42;1569.26;413.831;0.709999
43;1603.75;437.513;0.709999
44;1630.91;411.878;0.719994
45;1638.23;421.644;0.719994
46;1630.91;421.644;0.729996
47;1640.68;439.467;0.739998
48;1677.91;411.878;0.75
49;1707.51;427.503;0.75
50;1729.79;405.774;0.759995
51;1737.11;453.383;0.769997
52;1724.6;437.513;0.769997
53;1712.39;421.644;0.779999
54;1742;453.383;0.789993
