<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-27-11:47:05</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1649</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1557</WeldTime>
<DistDiff>2.25</DistDiff>
<DistAbs>78.41</DistAbs>
<Energy>3271.96</Energy>
<MaxPower>2301.69</MaxPower>
<CycleTime>5650</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.16</TrigDist>
<RunSpeed>71.5789</RunSpeed>
<MaxForce>599.384</MaxForce>
<LossPower>211.818</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;500.748;0
4;0;504.654;0
5;0;504.654;0
6;0;502.701;0
7;0;502.701;0
8;0;475.112;0
9;0;423.597;0.0199966
10;57.0506;405.774;0.0399933
11;99.1661;366.466;0.0699997
12;136.093;366.466;0.109993
13;185.533;336.68;0.159996
14;254.811;326.914;0.209999
15;331.107;319.102;0.259995
16;400.384;305.185;0.309998
17;457.148;297.372;0.359993
18;518.796;291.269;0.409996
19;583.19;305.185;0.449997
20;642.396;309.091;0.489998
21;706.484;324.961;0.529999
22;785.527;309.091;0.559998
23;867.012;328.867;0.589996
24;933.847;344.737;0.619995
25;1005.26;330.821;0.639999
26;1059.58;348.643;0.659996
27;1106.58;356.456;0.669998
28;1158.46;382.092;0.689995
29;1220.11;368.419;0.699997
30;1264.67;386.242;0.699997
31;1308.92;372.326;0.709999
32;1338.52;425.55;0.719994
33;1348.59;409.925;0.719994
34;1353.48;394.055;0.719994
35;1402.92;427.503;0.729996
36;1449.61;407.971;0.739998
37;1486.84;415.784;0.739998
38;1521.33;401.868;0.75
39;1546.05;429.456;0.759995
40;1561;417.737;0.759995
41;1585.42;445.326;0.769997
42;1647.37;394.055;0.779999
43;1696.81;419.691;0.779999
44;1731.3;437.513;0.789993
45;1760.9;403.821;0.799995
46;1763.34;425.55;0.799995
47;1758.46;427.503;0.809998
48;1778.29;443.373;0.82
49;1822.55;417.737;0.82
50;1854.59;431.654;0.829994
51;1876.87;413.831;0.839996
52;1884.19;467.055;0.839996
53;1867.1;441.42;0.849998
