<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-06-10:59:00</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2480</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>2058</WeldTime>
<DistDiff>3.87</DistDiff>
<DistAbs>78.31</DistAbs>
<Energy>3271.66</Energy>
<MaxPower>1958.07</MaxPower>
<CycleTime>6420</CycleTime>
<TrigForce>508.56</TrigForce>
<TrigDist>74.44</TrigDist>
<RunSpeed>66.2278</RunSpeed>
<MaxForce>603.29</MaxForce>
<LossPower>254.219</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;506.607;0
3;0;506.607;0
4;0;506.607;0
5;0;508.56;0
6;0;510.514;0
7;0;506.607;0
8;0;504.654;0
9;0;486.831;0.00999451
10;0;470.962;0.00999451
11;7.32443;461.196;0.0299988
12;12.2074;453.383;0.0400009
13;24.72;459.243;0.0499954
14;49.44;435.56;0.0699997
15;74.16;441.42;0.0799942
16;103.763;443.373;0.0899963
17;120.853;427.503;0.0999985
18;145.573;433.607;0.110001
19;162.969;431.654;0.119995
20;177.618;437.513;0.129997
21;195.013;429.456;0.149994
22;214.85;433.607;0.159996
23;229.499;419.691;0.169998
24;242.012;449.232;0.18
25;251.778;437.513;0.18
26;259.102;429.456;0.189995
27;269.173;453.383;0.199997
28;278.939;443.373;0.209999
29;288.705;443.373;0.220001
30;296.335;439.467;0.220001
31;298.776;451.186;0.229996
32;298.776;447.279;0.239998
33;298.776;463.149;0.239998
34;310.984;435.56;0.25
35;315.867;447.279;0.259995
36;321.055;455.336;0.269997
37;321.055;435.56;0.269997
38;321.055;447.279;0.279999
39;315.867;449.232;0.290001
40;310.984;455.336;0.299995
41;310.984;449.232;0.309998
42;313.425;453.383;0.309998
43;313.425;441.42;0.32
44;313.425;470.962;0.329994
45;306.101;459.243;0.329994
46;298.776;447.279;0.339996
47;293.893;467.055;0.349998
48;301.218;455.336;0.349998
49;303.659;459.243;0.360001
50;303.659;451.186;0.369995
51;306.101;461.196;0.369995
52;306.101;459.243;0.379997
53;306.101;472.915;0.389999
54;318.613;449.232;0.399994
55;325.938;461.196;0.399994
