<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-01-25-14:48:14</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>3039</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1608</WeldTime>
<DistDiff>2.25</DistDiff>
<DistAbs>78.04</DistAbs>
<Energy>3271.75</Energy>
<MaxPower>2307.56</MaxPower>
<CycleTime>5930</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>75.79</TrigDist>
<RunSpeed>68.2793</RunSpeed>
<MaxForce>619.16</MaxForce>
<LossPower>324.355</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;502.701;0
3;0;502.701;0
4;0;504.654;0
5;0;506.607;0
6;0;504.654;0
7;0;504.654;0
8;0;475.112;0
9;0;425.55;0.0199966
10;0;413.831;0.0400009
11;0;382.092;0.0699997
12;36.0691;372.326;0.0999985
13;100.158;350.597;0.129997
14;181.642;344.737;0.169998
15;253.361;334.727;0.199997
16;322.333;330.821;0.239998
17;386.727;311.045;0.279999
18;453.257;323.008;0.32
19;519.787;332.774;0.360001
20;581.74;311.045;0.389999
21;638.504;332.774;0.419998
22;692.827;336.68;0.440002
23;759.358;352.55;0.470001
24;831.076;348.643;0.489998
25;890.282;356.456;0.510002
26;944.605;354.503;0.519997
27;989.162;388.195;0.540001
28;1013.88;384.045;0.549995
29;1048.37;376.232;0.559998
30;1107.57;431.654;0.559998
31;1154.57;407.971;0.57
32;1193.94;415.784;0.57
33;1228.43;411.878;0.580002
34;1248.26;423.597;0.580002
35;1260.78;425.55;0.589996
36;1292.82;433.607;0.589996
37;1347.14;405.774;0.599998
38;1386.51;429.456;0.610001
39;1423.75;437.513;0.610001
40;1445.72;399.915;0.620003
41;1448.47;427.503;0.629997
42;1450.91;431.654;0.629997
43;1480.51;437.513;0.639999
44;1522.32;427.503;0.639999
45;1551.92;419.691;0.650002
46;1574.2;425.55;0.659996
47;1576.64;451.186;0.659996
48;1566.88;427.503;0.669998
49;1576.64;427.503;0.669998
50;1630.97;469.008;0.68
51;1675.52;443.373;0.690002
52;1705.13;437.513;0.690002
53;1727.4;435.56;0.699997
54;1732.29;453.383;0.709999
