<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-12-02-11:38:12</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>4102</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.26</WeldTime>
<DistDiff>1.72</DistDiff>
<DistAbs>44.36</DistAbs>
<Energy>1803.5</Energy>
<MaxPower>1965</MaxPower>
<CycleTime>4.42</CycleTime>
<TrigForce>644</TrigForce>
<TrigDist>42.64</TrigDist>
<RunSpeed>91</RunSpeed>
<MaxForce>1156</MaxForce>
<LossPower>46</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;634;0.00
2;0;638;0.00
4;0;643;0.01
6;0;648;0.01
8;0;652;0.02
10;0;657;0.02
12;0;661;0.03
14;0;666;0.03
16;0;671;0.04
18;0;676;0.04
20;0;680;0.04
22;7;683;0.06
24;22;686;0.09
26;60;688;0.16
28;120;690;0.25
30;217;691;0.36
32;367;693;0.49
34;532;694;0.61
36;675;697;0.71
38;765;700;0.77
40;832;704;0.79
42;877;709;0.79
44;885;714;0.79
46;900;719;0.80
48;900;723;0.81
50;907;728;0.81
52;907;733;0.82
54;907;737;0.82
56;900;741;0.83
58;900;744;0.83
60;900;748;0.84
62;907;752;0.84
64;907;756;0.84
66;907;761;0.85
68;922;766;0.86
70;930;771;0.86
72;945;776;0.87
74;952;782;0.87
76;967;787;0.87
78;967;793;0.88
80;975;798;0.88
82;982;803;0.89
84;990;808;0.89
86;997;812;0.90
88;1012;817;0.90
90;1012;821;0.91
92;1012;826;0.91
94;1020;830;0.92
96;1020;835;0.92
98;1035;839;0.92
100;1050;844;0.93
102;1050;848;0.93
104;1035;853;0.93
106;1042;857;0.94
108;1050;861;0.94
110;1050;865;0.95
112;1057;869;0.95
114;1057;873;0.95
116;1072;877;0.96
118;1065;881;0.96
120;1065;885;0.96
122;1065;889;0.97
124;1065;893;0.97
126;1072;897;0.97
128;1057;901;0.98
130;1065;905;0.98
132;1065;909;0.98
134;1065;913;0.99
136;1095;917;0.99
138;1087;921;0.99
140;1080;925;1.00
142;1080;929;1.00
144;1072;933;1.00
146;1087;936;1.00
148;1087;940;1.01
150;1080;944;1.01
152;1080;947;1.01
154;1080;951;1.01
156;1072;954;1.02
158;1095;957;1.02
160;1087;961;1.02
162;1087;964;1.03
164;1087;968;1.03
166;1087;972;1.03
168;1087;975;1.03
170;1095;979;1.04
172;1102;982;1.04
174;1102;986;1.04
176;1117;989;1.05
178;1125;992;1.05
180;1117;996;1.05
182;1125;999;1.05
184;1140;1002;1.06
186;1140;1005;1.06
188;1132;1008;1.06
190;1132;1011;1.06
192;1140;1015;1.07
194;1155;1018;1.07
196;1162;1021;1.07
198;1185;1024;1.08
200;1185;1027;1.08
202;1192;1030;1.08
204;1192;1033;1.08
206;1192;1036;1.09
208;1200;1038;1.09
210;1192;1041;1.09
212;1207;1044;1.09
214;1207;1047;1.10
216;1215;1050;1.10
218;1215;1053;1.10
220;1222;1056;1.10
222;1222;1058;1.11
224;1230;1061;1.11
226;1222;1063;1.11
228;1230;1066;1.11
230;1245;1068;1.12
232;1252;1071;1.12
234;1252;1074;1.12
236;1252;1076;1.13
238;1252;1078;1.13
240;1275;1081;1.13
242;1275;1083;1.13
244;1267;1085;1.14
246;1267;1087;1.14
248;1267;1090;1.14
250;1267;1092;1.14
252;1275;1094;1.14
254;1267;1096;1.15
256;1267;1098;1.15
258;1267;1100;1.15
260;1290;1102;1.15
262;1267;1104;1.16
264;1282;1106;1.16
266;1282;1107;1.16
268;1290;1109;1.16
270;1290;1111;1.17
272;1275;1112;1.17
274;1282;1114;1.17
276;1282;1115;1.17
278;1290;1117;1.17
280;1290;1118;1.18
282;1297;1120;1.18
284;1282;1121;1.18
286;1290;1123;1.18
288;1297;1124;1.19
290;1297;1125;1.19
292;1305;1126;1.19
294;1305;1128;1.19
296;1312;1129;1.19
298;1305;1130;1.20
300;1312;1131;1.20
302;1320;1132;1.20
306;1312;1134;1.20
310;1312;1136;1.21
314;1312;1137;1.21
318;1342;1139;1.22
322;1327;1140;1.22
326;1320;1142;1.22
330;1335;1144;1.23
334;1342;1145;1.23
338;1327;1146;1.23
342;1335;1147;1.24
346;1320;1149;1.24
350;1350;1150;1.24
354;1357;1151;1.25
358;1357;1152;1.25
362;1357;1153;1.25
366;1372;1154;1.26
370;1357;1155;1.26
374;1357;1155;1.26
378;1372;1155;1.27
382;1365;1155;1.27
386;1380;1155;1.27
390;1380;1155;1.28
394;1380;1155;1.28
398;1380;1155;1.28
402;1380;1155;1.28
406;1380;1155;1.29
410;1387;1154;1.29
414;1387;1154;1.29
418;1380;1154;1.29
422;1380;1153;1.30
426;1395;1152;1.30
430;1380;1152;1.30
434;1387;1151;1.30
438;1395;1151;1.31
442;1395;1150;1.31
446;1402;1149;1.31
450;1425;1148;1.31
454;1410;1148;1.32
458;1410;1147;1.32
462;1410;1146;1.32
466;1410;1145;1.32
470;1410;1145;1.33
474;1417;1144;1.33
478;1425;1144;1.33
482;1440;1143;1.33
486;1417;1142;1.33
490;1410;1141;1.34
494;1410;1141;1.34
498;1425;1140;1.34
502;1432;1140;1.34
506;1440;1139;1.34
510;1432;1139;1.35
514;1432;1138;1.35
518;1432;1137;1.35
522;1432;1137;1.35
526;1440;1136;1.36
530;1447;1135;1.36
534;1455;1135;1.36
538;1440;1134;1.36
542;1440;1134;1.36
546;1447;1133;1.37
550;1447;1133;1.37
554;1447;1132;1.37
558;1455;1132;1.37
562;1447;1131;1.37
566;1470;1130;1.37
570;1462;1130;1.38
574;1462;1130;1.38
578;1462;1129;1.38
582;1462;1129;1.38
586;1470;1129;1.38
590;1470;1129;1.39
594;1470;1129;1.39
598;1477;1129;1.39
602;1477;1128;1.39
606;1477;1128;1.39
610;1485;1128;1.40
614;1485;1127;1.40
618;1492;1127;1.40
622;1485;1127;1.40
626;1485;1127;1.40
630;1492;1126;1.40
634;1492;1126;1.41
638;1492;1125;1.41
642;1492;1125;1.41
646;1492;1125;1.41
650;1485;1125;1.41
654;1485;1124;1.42
658;1492;1124;1.42
662;1492;1124;1.42
666;1500;1123;1.42
670;1500;1123;1.42
674;1507;1123;1.42
678;1500;1122;1.43
682;1500;1122;1.43
686;1507;1122;1.43
690;1507;1121;1.43
694;1515;1121;1.43
698;1522;1121;1.44
702;1530;1120;1.44
706;1522;1120;1.44
710;1522;1120;1.44
714;1530;1120;1.44
718;1522;1120;1.44
722;1522;1119;1.45
726;1522;1119;1.45
730;1530;1119;1.45
734;1545;1118;1.45
738;1537;1118;1.45
742;1537;1117;1.45
746;1537;1117;1.46
750;1537;1117;1.46
754;1537;1117;1.46
758;1545;1116;1.46
762;1552;1116;1.46
766;1560;1116;1.46
770;1552;1116;1.47
774;1552;1115;1.47
778;1567;1115;1.47
782;1552;1115;1.47
786;1567;1114;1.47
790;1552;1114;1.47
794;1552;1114;1.48
798;1567;1114;1.48
802;1567;1114;1.48
812;1575;1115;1.48
822;1575;1114;1.49
832;1590;1113;1.49
842;1582;1113;1.50
852;1582;1113;1.50
862;1590;1112;1.50
872;1597;1112;1.51
882;1605;1113;1.51
892;1620;1112;1.52
902;1627;1111;1.52
912;1657;1111;1.53
922;1665;1111;1.53
932;1710;1111;1.53
942;1732;1111;1.54
952;1762;1111;1.54
962;1770;1110;1.55
972;1792;1110;1.55
982;1807;1109;1.55
992;1815;1109;1.56
1002;1822;1109;1.56
1012;1837;1108;1.57
1022;1845;1108;1.57
1032;1845;1108;1.58
1042;1860;1107;1.58
1052;1852;1107;1.59
1062;1867;1108;1.59
1072;1875;1107;1.60
1082;1890;1107;1.60
1092;1882;1107;1.61
1102;1905;1107;1.62
1112;1905;1107;1.62
1122;1912;1107;1.63
1132;1912;1106;1.63
1142;1912;1106;1.64
1152;1912;1105;1.65
1162;1920;1106;1.65
1172;1927;1105;1.66
1182;1920;1105;1.67
1192;1935;1105;1.67
1202;1920;1106;1.68
1212;1912;1106;1.69
1222;1935;1107;1.69
1232;1935;1107;1.70
