<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-26-10:26:07</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1569</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1418</WeldTime>
<DistDiff>2.14001</DistDiff>
<DistAbs>78.41</DistAbs>
<Energy>3270.37</Energy>
<MaxPower>2500.99</MaxPower>
<CycleTime>5580</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.27</TrigDist>
<RunSpeed>70.9488</RunSpeed>
<MaxForce>585.467</MaxForce>
<LossPower>0</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;106.204;502.701;0
3;106.204;500.748;0
4;108.646;502.701;0
5;108.646;504.654;0
6;106.204;504.654;0.0100021
7;93.997;502.701;0.0100021
8;41.8104;475.112;0.0100021
9;177.618;429.456;0.0200043
10;214.545;405.774;0.0400009
11;222.175;388.195;0.0699997
12;271.31;366.466;0.110001
13;367.748;350.597;0.150002
14;464.187;336.68;0.190002
15;538.041;317.148;0.230003
16;589.923;326.914;0.280006
17;634.48;321.055;0.32
18;683.92;307.138;0.350006
19;745.567;326.914;0.390007
20;812.098;321.055;0.420006
21;874.05;326.914;0.450005
22;925.626;319.102;0.480003
23;972.625;348.643;0.5
24;1019.62;348.643;0.520004
25;1073.95;370.373;0.540001
26;1150.55;350.597;0.560005
27;1219.52;366.466;0.57
28;1278.73;392.102;0.580002
29;1335.8;378.185;0.590004
30;1384.93;392.102;0.600006
31;1414.53;396.008;0.600006
32;1454.21;419.691;0.610001
33;1515.85;392.102;0.610001
34;1565.29;407.971;0.620003
35;1607.1;388.195;0.620003
36;1646.78;429.456;0.630005
37;1661.43;417.737;0.640007
38;1671.5;401.868;0.640007
39;1713.31;429.456;0.650002
40;1772.82;415.784;0.660004
41;1812.19;423.597;0.670006
42;1846.68;403.821;0.670006
43;1873.84;443.373;0.68
44;1881.47;425.55;0.68
45;1891.23;449.232;0.690002
46;1948;407.971;0.700005
47;2004.76;415.784;0.700005
48;2044.13;439.467;0.710007
49;2074.04;427.503;0.720001
50;2081.36;423.597;0.730003
51;2074.04;431.654;0.730003
52;2076.48;445.326;0.740005
53;2123.17;437.513;0.75
54;2165.29;431.654;0.760002
55;2187.57;419.691;0.760002
56;2194.89;439.467;0.770004
57;2177.5;455.336;0.780006
58;2155.52;435.56;0.780006
59;2175.05;447.279;0.790001
60;2229.38;459.243;0.800003
61;2261.42;451.186;0.800003
62;2283.7;435.56;0.810005
63;2286.14;457.289;0.810005
64;2269.05;459.243;0.82
65;2261.42;479.019;0.830002
66;2310.86;463.149;0.830002
67;2367.63;449.232;0.840004
68;2399.98;477.065;0.840004
69;2414.62;461.196;0.850006
70;2402.42;461.196;0.850006
71;2370.07;467.055;0.860001
72;2357.86;484.878;0.860001
73;2392.35;469.008;0.870003
74;2419.51;467.055;0.870003
75;2434.46;449.232;0.880005
76;2421.95;477.065;0.880005
77;2389.9;486.831;0.890007
78;2350.54;459.243;0.890007
79;2355.42;482.925;0.900002
80;2402.42;486.831;0.900002
81;2429.58;480.972;0.910004
82;2436.9;465.102;0.910004
83;2432.02;490.738;0.920006
84;2404.86;486.831;0.920006
85;2382.58;512.467;0.93
86;2419.51;484.878;0.93
87;2468.95;477.065;0.940002
88;2493.67;504.654;0.940002
89;2500.99;484.878;0.950005
90;2483.9;486.831;0.950005
91;2446.67;488.784;0.960007
92;2421.95;510.514;0.960007
93;2449.11;484.878;0.960007
94;2471.39;488.784;0.970001
95;2478.71;467.055;0.970001
96;2468.95;502.701;0.980003
97;2432.02;506.607;0.980003
98;2385.02;482.925;0.980003
99;2382.58;506.607;0.990005
100;2424.39;504.654;0.990005
101;2444.23;500.748;0.990005
102;2449.11;480.972;1
103;2441.79;516.373;1
104;2412.18;502.701;1
105;2387.46;528.336;1.01
106;2419.51;496.597;1.01
107;2466.51;492.691;1.02
108;2486.34;518.326;1.02
109;2491.23;494.644;1.02
110;2473.83;496.597;1.03001
111;2436.9;500.748;1.03001
112;2407.3;520.524;1.03001
113;2429.58;488.784;1.04
114;2451.55;500.748;1.04
115;2456.74;477.065;1.04
116;2444.23;516.373;1.05
117;2409.74;512.467;1.05
118;2362.74;492.691;1.05
119;2360.3;516.373;1.05
120;2397.23;512.467;1.06001
121;2414.62;514.42;1.06001
122;2421.95;490.738;1.06001
123;2417.07;534.196;1.07
124;2382.58;512.467;1.07
125;2360.3;538.102;1.07
126;2389.9;504.654;1.07
127;2434.46;504.654;1.08
128;2454.3;530.29;1.08
129;2464.06;504.654;1.08
130;2441.79;510.514;1.09
131;2407.3;510.514;1.09
132;2377.7;532.243;1.09
133;2397.23;494.644;1.10001
134;2417.07;512.467;1.10001
135;2424.39;486.831;1.10001
136;2409.74;528.336;1.10001
137;2375.26;520.524;1.11
138;2330.7;500.748;1.11
139;2320.93;526.383;1.11
140;2365.18;520.524;1.11
141;2382.58;522.477;1.12
142;2389.9;500.748;1.12
143;2382.58;538.102;1.12
144;2355.42;520.524;1.12
145;2328.26;546.159;1.13
146;2355.42;506.607;1.13
147;2402.42;512.467;1.13
148;2421.95;536.149;1.13
149;2429.58;506.607;1.14001
150;2417.07;518.326;1.14001
151;2382.58;514.42;1.14001
152;2355.42;538.102;1.14001
153;2372.81;500.748;1.14001
154;2392.35;518.326;1.15
155;2397.23;496.597;1.15
156;2389.9;538.102;1.15
157;2357.86;522.477;1.15
158;2313.3;506.607;1.16
159;2301.1;534.196;1.16
160;2342.91;524.43;1.16
161;2362.74;526.383;1.16
162;2372.81;504.654;1.16
163;2367.63;546.159;1.17001
164;2338.02;524.43;1.17001
165;2313.3;553.972;1.17001
166;2338.02;508.56;1.17001
167;2392.35;518.326;1.17001
168;2407.3;536.149;1.18
169;2409.74;524.43;1.18
170;2385.02;516.373;1.18
171;2350.54;526.383;1.18
172;2335.58;538.102;1.18
173;2362.74;530.29;1.18
174;2377.7;518.326;1.19
175;2380.14;506.607;1.19
176;2362.74;526.383;1.19
177;2325.82;538.102;1.19
178;2286.14;516.373;1.19
179;2301.1;528.336;1.2
180;2335.58;536.149;1.2
181;2350.54;524.43;1.2
182;2357.86;510.514;1.2
183;2342.91;528.336;1.2
184;2313.3;532.243;1.2
185;2296.21;550.066;1.21001
186;2340.46;532.243;1.21001
187;2380.14;516.373;1.21001
188;2394.79;538.102;1.21001
189;2397.23;528.336;1.21001
190;2375.26;524.43;1.21001
191;2338.02;528.336;1.22
192;2325.82;542.009;1.22
193;2350.54;530.29;1.22
194;2365.18;524.43;1.22
195;2370.07;508.56;1.22
196;2352.98;530.29;1.22
197;2315.74;540.056;1.23
198;2276.38;518.326;1.23
199;2288.58;532.243;1.23
200;2323.37;538.102;1.23
201;2338.02;530.29;1.23
202;2345.65;514.42;1.23
203;2335.58;536.149;1.24001
204;2305.98;532.243;1.24001
205;2288.58;555.925;1.24001
206;2325.82;532.243;1.24001
207;2365.18;522.477;1.24001
208;2382.58;546.159;1.24001
209;2389.9;530.29;1.24001
210;2370.07;528.336;1.25
211;2330.7;532.243;1.25
212;2313.3;548.112;1.25
213;2342.91;530.29;1.25
214;2355.42;530.29;1.25
215;2357.86;512.467;1.25
216;2342.91;538.102;1.25
217;2308.42;542.009;1.26
218;2266.61;518.326;1.26
219;2273.93;538.102;1.26
220;2310.86;538.102;1.26
221;2325.82;534.196;1.26
222;2330.7;518.326;1.26
223;2320.93;546.159;1.26
224;2296.21;536.149;1.27
225;2271.49;561.785;1.27
226;2310.86;532.243;1.27
227;2350.54;524.43;1.27
228;2367.63;550.066;1.27
229;2372.81;532.243;1.27
230;2355.42;530.29;1.27
231;2320.93;532.243;1.28001
232;2301.1;553.972;1.28001
233;2323.37;526.383;1.28001
234;2340.46;530.29;1.28001
235;2348.09;510.514;1.28001
236;2335.58;544.206;1.28001
237;2301.1;546.159;1.28001
238;2258.98;522.477;1.28001
239;2261.42;546.159;1.29
240;2298.65;542.009;1.29
241;2315.74;540.056;1.29
242;2323.37;522.477;1.29
243;2315.74;555.925;1.29
244;2283.7;540.056;1.29
245;2261.42;563.738;1.29
246;2301.1;534.196;1.3
247;2340.46;532.243;1.3
248;2357.86;555.925;1.3
249;2367.63;532.243;1.3
250;2342.91;536.149;1.3
251;2310.86;536.149;1.3
252;2291.33;557.878;1.3
253;2315.74;522.477;1.3
254;2330.7;538.102;1.31001
255;2335.58;514.42;1.31001
256;2328.26;552.019;1.31001
257;2291.33;548.112;1.31001
258;2249.21;526.383;1.31001
259;2249.21;550.066;1.31001
260;2288.58;544.206;1.31001
261;2303.54;544.206;1.31001
262;2310.86;522.477;1.31001
263;2305.98;563.738;1.32
264;2276.38;544.206;1.32
265;2254.1;567.888;1.32
266;2296.21;534.196;1.32
267;2338.02;540.056;1.32
268;2352.98;557.878;1.32
269;2355.42;536.149;1.32
270;2335.58;542.009;1.32
271;2301.1;538.102;1.32
272;2286.14;563.738;1.33
273;2310.86;526.383;1.33
274;2325.82;542.009;1.33
275;2330.7;516.373;1.33
276;2315.74;561.785;1.33
277;2281.26;552.019;1.33
278;2239.45;530.29;1.33
279;2249.21;559.832;1.33
280;2288.58;550.066;1.33
281;2301.1;552.019;1.34
282;2305.98;528.336;1.34
283;2298.65;571.795;1.34
284;2266.61;550.066;1.34
285;2251.66;575.701;1.34
286;2291.33;536.149;1.34
287;2330.7;542.009;1.34
288;2345.65;567.888;1.34
289;2350.54;544.206;1.34
290;2330.7;546.159;1.35001
291;2296.21;548.112;1.35001
292;2281.26;565.935;1.35001
293;2308.42;542.009;1.35001
