<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-09-28-13:45:59</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1715</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1533</WeldTime>
<DistDiff>2.39</DistDiff>
<DistAbs>78.69</DistAbs>
<Energy>3271.59</Energy>
<MaxPower>2309.18</MaxPower>
<CycleTime>5650</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.3</TrigDist>
<RunSpeed>69.0498</RunSpeed>
<MaxForce>609.149</MaxForce>
<LossPower>214.087</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0.00999451
3;0;500.748;0.00999451
4;0;504.654;0.00999451
5;0;502.701;0.00999451
6;0;504.654;0.00999451
7;0;504.654;0.00999451
8;0;480.972;0.00999451
9;0;431.654;0.0199966
10;64.8518;417.737;0.0499954
11;101.779;380.139;0.0799942
12;138.707;374.279;0.119995
13;193.03;342.784;0.169998
14;272.073;350.597;0.209999
15;343.791;334.727;0.25
16;410.321;346.69;0.289993
17;474.715;305.185;0.329994
18;541.246;326.914;0.360001
19;605.64;340.831;0.389999
20;669.729;321.055;0.419998
21;724.052;342.784;0.449997
22;773.492;350.597;0.469994
23;832.698;372.326;0.489998
24;899.228;360.363;0.509995
25;961.18;380.139;0.519997
26;1020.39;368.419;0.529999
27;1064.64;423.597;0.539993
28;1091.8;405.774;0.549995
29;1116.52;403.821;0.549995
30;1168.4;423.597;0.559998
31;1217.84;425.55;0.559998
32;1252.33;429.456;0.559998
33;1287.12;419.691;0.559998
34;1311.53;453.383;0.57
35;1326.49;437.513;0.57
36;1353.65;455.336;0.57
37;1405.53;431.654;0.579994
38;1452.53;431.654;0.579994
39;1489.46;451.186;0.589996
40;1521.5;429.456;0.599998
41;1534.01;437.513;0.599998
42;1534.01;439.467;0.610001
43;1553.54;457.289;0.610001
44;1595.66;423.597;0.619995
45;1625.26;443.373;0.619995
46;1645.1;423.597;0.629997
47;1654.87;461.196;0.629997
48;1645.1;453.383;0.639999
49;1637.47;433.607;0.639999
50;1677.14;465.102;0.649994
51;1721.7;451.186;0.659996
52;1748.86;455.336;0.659996
53;1773.28;439.467;0.669998
54;1780.91;472.915;0.68
55;1776.02;455.336;0.689995
56;1790.67;480.972;0.689995
57;1847.44;439.467;0.699997
58;1889.55;455.336;0.709999
59;1919.16;475.112;0.719994
60;1936.25;447.279;0.719994
61;1928.92;463.149;0.729996
62;1914.27;465.102;0.729996
63;1921.6;484.878;0.739998
64;1958.53;449.232;0.75
65;1983.25;469.008;0.75
66;2000.64;451.186;0.759995
67;1995.76;500.748;0.759995
68;1968.6;479.019;0.769997
69;1948.76;465.102;0.769997
70;1985.69;500.748;0.779999
71;2025.36;479.019;0.779999
72;2047.33;484.878;0.789993
73;2059.85;469.008;0.789993
74;2057.41;502.701;0.799995
75;2037.57;488.784;0.799995
76;2040.01;514.42;0.809998
77;2096.77;461.196;0.809998
78;2134.01;488.784;0.82
79;2155.98;504.654;0.82
80;2161.17;472.915;0.82
81;2138.89;494.644;0.829994
82;2109.29;496.597;0.829994
83;2111.73;512.467;0.839996
84;2146.21;482.925;0.839996
85;2166.05;496.597;0.839996
86;2173.38;482.925;0.849998
87;2158.73;530.29;0.849998
88;2123.94;504.654;0.860001
89;2094.33;486.831;0.860001
90;2128.82;522.477;0.860001
91;2168.49;506.607;0.869995
92;2188.33;508.56;0.869995
93;2193.21;492.691;0.869995
94;2180.7;526.383;0.879997
95;2155.98;510.514;0.879997
96;2155.98;534.196;0.879997
97;2207.86;482.925;0.889999
98;2245.09;508.56;0.889999
99;2262.18;524.43;0.889999
100;2262.18;492.691;0.899994
101;2235.02;512.467;0.899994
102;2195.65;512.467;0.899994
103;2195.65;526.383;0.909996
104;2232.58;494.644;0.909996
105;2245.09;512.467;0.909996
106;2245.09;490.738;0.919998
107;2225.26;544.206;0.919998
108;2183.14;518.326;0.919998
109;2153.54;500.748;0.93
110;2185.89;538.102;0.93
111;2220.37;516.373;0.93
112;2235.02;512.467;0.939995
113;2237.46;502.701;0.939995
114;2220.37;532.243;0.939995
115;2190.77;520.524;0.949997
116;2188.33;540.056;0.949997
117;2235.02;490.738;0.949997
118;2269.81;512.467;0.959999
119;2282.02;538.102;0.959999
120;2279.58;510.514;0.959999
121;2247.54;520.524;0.959999
122;2207.86;518.326;0.969994
123;2207.86;538.102;0.969994
124;2237.46;500.748;0.969994
125;2249.98;518.326;0.979996
126;2247.54;496.597;0.979996
127;2222.82;538.102;0.979996
128;2183.14;530.29;0.979996
129;2146.21;508.56;0.989998
130;2180.7;536.149;0.989998
131;2215.49;526.383;0.989998
132;2225.26;528.336;1
133;2232.58;510.514;1
134;2220.37;548.112;1
135;2190.77;526.383;1
136;2168.49;553.972;1.00999
137;2205.42;510.514;1.00999
138;2245.09;522.477;1.00999
139;2264.63;544.206;1.02
140;2269.81;514.42;1.02
141;2247.54;526.383;1.02
142;2205.42;524.43;1.02
143;2188.33;546.159;1.02
144;2213.05;504.654;1.03
145;2232.58;526.383;1.03
146;2237.46;502.701;1.03
147;2222.82;553.972;1.03
148;2185.89;534.196;1.03999
149;2143.77;516.373;1.03999
150;2153.54;548.112;1.03999
151;2195.65;532.243;1.03999
152;2215.49;532.243;1.05
153;2222.82;514.42;1.05
154;2210.3;553.972;1.05
155;2183.14;534.196;1.05
156;2161.17;557.878;1.05
157;2198.1;506.607;1.06
158;2237.46;528.336;1.06
159;2254.86;544.206;1.06
160;2257.3;514.42;1.06
161;2232.58;534.196;1.07
162;2193.21;530.29;1.07
163;2170.93;546.159;1.07
164;2198.1;516.373;1.07
165;2215.49;534.196;1.07
166;2215.49;512.467;1.07999
167;2202.98;565.935;1.07999
168;2163.61;538.102;1.07999
169;2123.94;524.43;1.07999
170;2131.57;561.785;1.09
171;2170.93;536.149;1.09
172;2190.77;534.196;1.09
173;2195.65;524.43;1.09
174;2183.14;555.925;1.09
175;2158.73;540.056;1.09
176;2138.89;563.738;1.1
177;2175.82;532.243;1.1
178;2213.05;530.29;1.1
179;2232.58;557.878;1.1
180;2235.02;530.29;1.1
181;2210.3;538.102;1.11
182;2175.82;536.149;1.11
183;2155.98;557.878;1.11
184;2183.14;520.524;1.11
185;2198.1;536.149;1.11
186;2202.98;512.467;1.11
187;2190.77;555.925;1.12
188;2148.66;546.159;1.12
189;2109.29;524.43;1.12
190;2123.94;555.925;1.12
191;2161.17;542.009;1.12
192;2180.7;546.159;1.13
193;2185.89;522.477;1.13
194;2175.82;565.935;1.13
195;2146.21;544.206;1.13
196;2126.38;571.795;1.13
197;2163.61;524.43;1.13
198;2202.98;538.102;1.14
199;2217.93;559.832;1.14
200;2220.37;530.29;1.14
201;2198.1;544.206;1.14
202;2161.17;542.009;1.14
203;2143.77;559.832;1.14
204;2168.49;522.477;1.14999
205;2185.89;544.206;1.14999
206;2188.33;518.326;1.14999
207;2173.38;571.795;1.14999
208;2134.01;550.066;1.14999
209;2094.33;534.196;1.14999
210;2109.29;565.935;1.14999
211;2148.66;548.112;1.16
212;2163.61;548.112;1.16
213;2173.38;532.243;1.16
214;2158.73;567.888;1.16
215;2131.57;548.112;1.16
216;2111.73;575.701;1.16
217;2153.54;520.524;1.16
218;2188.33;546.159;1.17
219;2205.42;563.738;1.17
220;2207.86;528.336;1.17
221;2180.7;550.066;1.17
222;2146.21;548.112;1.17
223;2128.82;565.935;1.17
224;2161.17;532.243;1.18
225;2173.38;548.112;1.18
226;2175.82;528.336;1.18
227;2161.17;581.561;1.18
228;2126.38;553.972;1.18
229;2084.57;538.102;1.18
230;2099.22;577.654;1.18
231;2138.89;552.019;1.18999
232;2155.98;550.066;1.18999
233;2161.17;542.009;1.18999
234;2148.66;575.701;1.18999
235;2121.49;555.925;1.18999
236;2104.4;579.608;1.18999
237;2143.77;528.336;1.18999
238;2183.14;550.066;1.18999
239;2198.1;571.795;1.2
240;2198.1;536.149;1.2
241;2175.82;553.972;1.2
242;2138.89;553.972;1.2
243;2123.94;571.795;1.2
244;2148.66;536.149;1.2
245;2163.61;555.925;1.2
246;2166.05;530.29;1.21
247;2151.1;585.467;1.21
248;2114.17;561.785;1.21
249;2074.5;544.206;1.21
250;2094.33;581.561;1.21
251;2128.82;557.878;1.21
252;2146.21;555.925;1.21
253;2151.1;544.206;1.21
254;2138.89;577.654;1.21999
255;2109.29;557.878;1.21999
256;2094.33;583.514;1.21999
257;2138.89;530.29;1.21999
258;2173.38;557.878;1.21999
259;2190.77;573.748;1.21999
260;2190.77;538.102;1.21999
261;2166.05;561.785;1.21999
262;2128.82;561.785;1.23
263;2119.05;575.701;1.23
264;2146.21;542.009;1.23
265;2161.17;557.878;1.23
266;2158.73;536.149;1.23
267;2146.21;575.701;1.23
268;2106.85;567.888;1.23
269;2069.61;546.159;1.23
270;2089.45;575.701;1.24
271;2128.82;565.935;1.24
272;2146.21;565.935;1.24
273;2148.66;546.159;1.24
274;2136.45;587.42;1.24
275;2109.29;567.888;1.24
276;2094.33;591.571;1.24
277;2138.89;553.972;1.24
278;2173.38;563.738;1.25
279;2188.33;583.514;1.25
