<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-10-14:14:41</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1781</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1099</WeldTime>
<DistDiff>1.85</DistDiff>
<DistAbs>77.9</DistAbs>
<Energy>3271.18</Energy>
<MaxPower>3410.44</MaxPower>
<CycleTime>5240</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.05</TrigDist>
<RunSpeed>70.2216</RunSpeed>
<MaxForce>615.253</MaxForce>
<LossPower>209.052</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;506.607;0
3;0;504.654;0
4;0;508.56;0
5;0;506.607;0
6;0;506.607;0.00999451
7;0;506.607;0.00999451
8;0;475.112;0.00999451
9;0.610367;433.607;0.0199966
10;67.4459;419.691;0.0399933
11;106.815;390.149;0.0699997
12;146.489;366.466;0.110001
13;205.695;364.513;0.149994
14;279.55;348.643;0.199997
15;343.944;328.867;0.239998
16;405.591;342.784;0.289993
17;459.914;321.055;0.339996
18;514.237;323.008;0.379997
19;575.884;312.998;0.419998
20;632.649;330.821;0.459999
21;689.413;332.774;0.5
22;748.924;356.456;0.529999
23;827.967;330.821;0.559998
24;899.38;354.503;0.579994
25;966.216;372.326;0.599998
26;1025.42;354.503;0.619995
27;1072.42;380.139;0.639999
28;1106.91;392.102;0.649994
29;1161.23;407.971;0.659996
30;1210.67;399.915;0.669998
31;1250.04;411.878;0.68
32;1284.52;405.774;0.68
33;1304.36;443.373;0.68
34;1304.36;425.55;0.689995
35;1316.57;419.691;0.689995
36;1363.57;445.326;0.699997
37;1388.29;431.654;0.699997
38;1415.45;425.55;0.709999
39;1447.49;427.503;0.709999
40;1469.77;441.42;0.719994
41;1479.54;443.373;0.729996
42;1496.93;451.186;0.729996
43;1551.26;421.644;0.739998
44;1593.37;437.513;0.75
45;1627.86;457.289;0.75
46;1652.58;429.456;0.759995
47;1657.46;443.373;0.769997
48;1652.58;439.467;0.769997
49;1667.23;461.196;0.779999
50;1709.34;427.503;0.789993
51;1743.83;447.279;0.799995
52;1766.11;429.456;0.799995
53;1775.87;479.019;0.809998
