<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-10-14:30:20</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1787</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1206</WeldTime>
<DistDiff>1.86</DistDiff>
<DistAbs>77.8</DistAbs>
<Energy>3270.24</Energy>
<MaxPower>3300.58</MaxPower>
<CycleTime>5320</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>75.94</TrigDist>
<RunSpeed>69.862</RunSpeed>
<MaxForce>617.206</MaxForce>
<LossPower>210.273</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;498.795;0
3;0;500.748;0
4;0;502.701;0
5;0;502.701;0
6;0;500.748;0
7;0;500.748;0.00999451
8;0;470.962;0.00999451
9;0;423.597;0.0199966
10;48.8296;411.878;0.0499954
11;93.3867;372.326;0.0799942
12;127.873;362.56;0.119995
13;174.871;340.831;0.159996
14;243.843;326.914;0.209999
15;320.444;314.951;0.259995
16;379.65;307.138;0.32
17;431.532;303.232;0.369995
18;490.738;291.269;0.43
19;552.385;301.279;0.479996
20;611.896;291.269;0.519997
21;671.102;301.279;0.57
22;725.425;324.961;0.610001
23;777.306;323.008;0.639999
24;836.512;326.914;0.669998
25;917.997;350.597;0.699997
26;986.969;352.55;0.720001
27;1051.36;356.456;0.739998
28;1110.57;372.326;0.759995
29;1155.13;392.102;0.769997
30;1192.05;405.774;0.779999
31;1246.38;411.878;0.779999
32;1303.14;399.915;0.779999
33;1342.51;425.55;0.790001
34;1377.3;425.55;0.790001
35;1396.83;419.691;0.790001
36;1402.02;423.597;0.799995
37;1406.9;437.513;0.799995
38;1446.27;427.503;0.799995
39;1481.06;427.503;0.809998
40;1508.22;415.784;0.82
41;1535.39;431.654;0.82
42;1537.83;443.373;0.829994
43;1530.2;425.55;0.829994
44;1550.04;439.467;0.839996
45;1604.36;443.373;0.839996
46;1641.29;437.513;0.849998
47;1668.45;423.597;0.860001
48;1695.61;453.383;0.860001
49;1703.24;445.326;0.869995
50;1703.24;463.149;0.879997
51;1749.93;443.373;0.889999
52;1809.44;439.467;0.889999
53;1846.37;463.149;0.899994
54;1875.97;445.326;0.909996
55;1885.74;449.232;0.919998
56;1875.97;451.186;0.93
57;1873.53;472.915;0.93
58;1915.34;441.42;0.939995
59;1955.02;457.289;0.949997
60;1979.74;435.56;0.959999
61;1991.94;472.915;0.959999
62;1979.74;475.112;0.970001
63;1955.02;453.383;0.979996
64;1974.85;477.065;0.989998
65;2031.62;475.112;0.989998
66;2070.99;475.112;1
67;2093.26;457.289;1.00999
68;2103.03;500.748;1.00999
69;2088.38;479.019;1.02
70;2078.31;506.607;1.02
71;2122.87;470.962;1.03
72;2182.07;477.065;1.04
73;2214.12;500.748;1.04
74;2231.51;475.112;1.05
75;2224.19;484.878;1.05
76;2199.47;486.831;1.06
77;2186.96;506.607;1.06
78;2226.63;479.019;1.07
79;2261.12;488.784;1.07
80;2280.95;469.008;1.07999
81;2285.84;504.654;1.07999
82;2256.23;502.701;1.09
83;2219.31;480.972;1.09
84;2241.28;510.514;1.1
85;2303.23;504.654;1.1
86;2337.72;502.701;1.1
87;2355.11;484.878;1.11
88;2360;526.383;1.11
89;2340.16;508.56;1.12
90;2330.39;536.149;1.12
91;2379.83;494.644;1.13
92;2436.6;500.748;1.13
93;2473.53;526.383;1.13
94;2493.36;500.748;1.14
95;2478.41;508.56;1.14
96;2441.48;510.514;1.14
97;2428.97;530.29;1.14999
98;2478.41;484.878;1.14999
99;2510.45;510.514;1.14999
100;2532.73;486.831;1.16
101;2532.73;536.149;1.16
102;2500.69;520.524;1.16
103;2463.76;498.795;1.17
104;2488.17;516.373;1.17
105;2555.01;528.336;1.17
106;2587.05;518.326;1.18
107;2609.33;496.597;1.18
108;2614.22;516.373;1.18
109;2582.17;522.477;1.18999
110;2567.22;542.009;1.18999
111;2629.17;520.524;1.2
112;2683.49;502.701;1.2
113;2717.98;532.243;1.2
114;2742.7;516.373;1.21
115;2717.98;512.467;1.21
116;2675.86;514.42;1.21
117;2668.54;542.009;1.22
118;2717.98;518.326;1.22
119;2750.02;516.373;1.22
120;2769.86;496.597;1.22
121;2767.42;528.336;1.23
122;2722.86;532.243;1.23
123;2683.49;506.607;1.23
124;2710.65;530.29;1.24
125;2769.86;532.243;1.24
126;2794.58;526.383;1.24
127;2821.74;504.654;1.25
128;2814.11;538.102;1.25
129;2777.18;526.383;1.25
130;2762.54;553.972;1.25
131;2821.74;516.373;1.25999
132;2873.62;516.373;1.25999
133;2903.23;546.159;1.25999
134;2920.32;516.373;1.27
135;2890.71;524.43;1.27
136;2844.02;526.383;1.27
137;2838.83;548.112;1.28
138;2888.27;508.56;1.28
139;2912.99;524.43;1.28
140;2935.27;498.795;1.28
141;2925.5;546.159;1.29
142;2876.06;536.149;1.29
143;2829.07;512.467;1.29
144;2861.11;540.056;1.3
145;2915.43;532.243;1.3
146;2942.59;528.336;1.3
147;2964.87;512.467;1.3
148;2952.67;557.878;1.31
149;2912.99;530.29;1.31
150;2893.15;561.785;1.31
151;2955.11;518.326;1.31
152;2996.92;526.383;1.32
153;3028.96;548.112;1.32
154;3041.47;518.326;1.32
155;3009.43;530.29;1.32
156;2957.55;532.243;1.32
157;2952.67;552.019;1.32999
158;2996.92;506.607;1.32999
159;3021.64;524.43;1.32999
160;3039.03;506.607;1.32999
161;3028.96;536.149;1.34
162;2969.76;550.066;1.34
163;2927.95;520.524;1.34
164;2962.43;540.056;1.34
