T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
2,0.0,504.654,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
3,0.0,502.701,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
4,0.0,504.654,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
5,0.0,504.654,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
6,0.0,502.701,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
7,0.0,506.607,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
8,0.0,494.644,0.0,2544,Leitungsversatz/Schweißkurven,2670.678955078125
9,0.0,482.925,0.0100021,2544,Leitungsversatz/Schweißkurven,2670.678955078125
10,0.038147,469.008,0.0200043,2544,Leitungsversatz/Schweißkurven,2670.678955078125
11,14.687,453.383,0.0300064,2544,Leitungsversatz/Schweißkurven,2670.678955078125
12,14.687,451.186,0.0400009,2544,Leitungsversatz/Schweißkurven,2670.678955078125
13,29.6411,443.373,0.0600052,2544,Leitungsversatz/Schweißkurven,2670.678955078125
14,51.9196,439.467,0.0699997,2544,Leitungsversatz/Schweißkurven,2670.678955078125
15,76.3344,429.456,0.0800018,2544,Leitungsversatz/Schweißkurven,2670.678955078125
16,101.054,433.607,0.100006,2544,Leitungsversatz/Schweißkurven,2670.678955078125
17,123.333,427.503,0.110001,2544,Leitungsversatz/Schweißkurven,2670.678955078125
18,143.17,437.513,0.130005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
19,170.331,411.878,0.139999,2544,Leitungsversatz/Schweißkurven,2670.678955078125
20,192.61,421.644,0.150002,2544,Leitungsversatz/Schweißkurven,2670.678955078125
21,212.142,429.456,0.170006,2544,Leitungsversatz/Schweißkurven,2670.678955078125
22,231.979,411.878,0.18,2544,Leitungsversatz/Schweißkurven,2670.678955078125
23,246.933,421.644,0.200005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
24,261.582,421.644,0.210007,2544,Leitungsversatz/Schweißkurven,2670.678955078125
25,271.653,429.456,0.220001,2544,Leitungsversatz/Schweißkurven,2670.678955078125
26,286.302,419.691,0.230003,2544,Leitungsversatz/Schweißkurven,2670.678955078125
27,298.814,421.644,0.240005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
28,308.58,413.831,0.25,2544,Leitungsversatz/Schweißkurven,2670.678955078125
29,315.905,443.373,0.270004,2544,Leitungsversatz/Schweißkurven,2670.678955078125
30,315.905,431.654,0.280006,2544,Leitungsversatz/Schweißkurven,2670.678955078125
31,318.346,425.55,0.290001,2544,Leitungsversatz/Schweißkurven,2670.678955078125
32,323.534,447.279,0.300003,2544,Leitungsversatz/Schweißkurven,2670.678955078125
33,330.859,435.56,0.310005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
34,333.3,433.607,0.32,2544,Leitungsversatz/Schweißkurven,2670.678955078125
35,335.742,429.456,0.330002,2544,Leitungsversatz/Schweißkurven,2670.678955078125
36,335.742,441.42,0.340004,2544,Leitungsversatz/Schweißkurven,2670.678955078125
37,335.742,439.467,0.350006,2544,Leitungsversatz/Schweißkurven,2670.678955078125
38,338.183,453.383,0.360001,2544,Leitungsversatz/Schweißkurven,2670.678955078125
39,347.949,423.597,0.370003,2544,Leitungsversatz/Schweißkurven,2670.678955078125
40,355.579,439.467,0.380005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
41,355.579,449.232,0.389999,2544,Leitungsversatz/Schweißkurven,2670.678955078125
42,355.579,431.654,0.400002,2544,Leitungsversatz/Schweißkurven,2670.678955078125
43,350.696,443.373,0.410004,2544,Leitungsversatz/Schweißkurven,2670.678955078125
44,347.949,441.42,0.420006,2544,Leitungsversatz/Schweißkurven,2670.678955078125
45,343.066,453.383,0.43,2544,Leitungsversatz/Schweißkurven,2670.678955078125
46,340.625,447.279,0.43,2544,Leitungsversatz/Schweißkurven,2670.678955078125
47,345.508,447.279,0.440002,2544,Leitungsversatz/Schweißkurven,2670.678955078125
48,345.508,435.56,0.450005,2544,Leitungsversatz/Schweißkurven,2670.678955078125
49,340.625,461.196,0.460007,2544,Leitungsversatz/Schweißkurven,2670.678955078125
