T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2070,Öl auf Terminal,457.0
2,0.0,502.701,0.0,2070,Öl auf Terminal,457.0
3,0.0,504.654,0.0,2070,Öl auf Terminal,457.0
4,0.0,502.701,0.0,2070,Öl auf Terminal,457.0
5,0.0,506.607,0.0,2070,Öl auf Terminal,457.0
6,0.0,506.607,0.0,2070,Öl auf Terminal,457.0
7,0.0,506.607,0.0,2070,Öl auf Terminal,457.0
8,0.0,492.691,0.0,2070,Öl auf Terminal,457.0
9,1.20166,429.456,0.0200043,2070,Öl auf Terminal,457.0
10,68.0372,427.503,0.0400009,2070,Öl auf Terminal,457.0
11,104.965,380.139,0.0800018,2070,Öl auf Terminal,457.0
12,144.639,380.139,0.120003,2070,Öl auf Terminal,457.0
13,206.286,354.503,0.160004,2070,Öl auf Terminal,457.0
14,287.77,356.456,0.209999,2070,Öl auf Terminal,457.0
15,366.813,312.998,0.25,2070,Öl auf Terminal,457.0
16,426.019,319.102,0.300003,2070,Öl auf Terminal,457.0
17,482.784,324.961,0.349998,2070,Öl auf Terminal,457.0
18,546.873,299.326,0.389999,2070,Öl auf Terminal,457.0
19,606.078,319.102,0.43,2070,Öl auf Terminal,457.0
20,663.148,324.961,0.470001,2070,Öl auf Terminal,457.0
21,724.796,342.784,0.5,2070,Öl auf Terminal,457.0
22,793.767,336.68,0.529999,2070,Öl auf Terminal,457.0
23,858.161,354.503,0.560005,2070,Öl auf Terminal,457.0
24,919.809,342.784,0.580002,2070,Öl auf Terminal,457.0
25,979.015,394.055,0.599998,2070,Öl auf Terminal,457.0
26,1016.25,384.045,0.610001,2070,Öl auf Terminal,457.0
27,1060.5,386.242,0.620003,2070,Öl auf Terminal,457.0
28,1124.89,421.644,0.630005,2070,Öl auf Terminal,457.0
29,1176.47,411.878,0.639999,2070,Öl auf Terminal,457.0
30,1223.47,415.784,0.639999,2070,Öl auf Terminal,457.0
31,1265.58,413.831,0.650002,2070,Öl auf Terminal,457.0
32,1290.3,437.513,0.650002,2070,Öl auf Terminal,457.0
33,1304.95,437.513,0.650002,2070,Öl auf Terminal,457.0
34,1344.63,455.336,0.660004,2070,Öl auf Terminal,457.0
35,1398.95,415.784,0.660004,2070,Öl auf Terminal,457.0
36,1438.32,439.467,0.660004,2070,Öl auf Terminal,457.0
37,1477.69,449.232,0.669998,2070,Öl auf Terminal,457.0
38,1510.04,425.55,0.669998,2070,Öl auf Terminal,457.0
39,1517.36,443.373,0.68,2070,Öl auf Terminal,457.0
40,1524.69,447.279,0.68,2070,Öl auf Terminal,457.0
41,1561.92,453.383,0.690002,2070,Öl auf Terminal,457.0
42,1606.17,435.56,0.690002,2070,Öl auf Terminal,457.0
43,1640.66,443.373,0.700005,2070,Öl auf Terminal,457.0
44,1662.93,435.56,0.700005,2070,Öl auf Terminal,457.0
45,1667.82,470.962,0.709999,2070,Öl auf Terminal,457.0
46,1658.05,449.232,0.720001,2070,Öl auf Terminal,457.0
47,1665.38,447.279,0.720001,2070,Öl auf Terminal,457.0
48,1719.7,469.008,0.730003,2070,Öl auf Terminal,457.0
49,1744.42,457.289,0.730003,2070,Öl auf Terminal,457.0
50,1776.46,447.279,0.739998,2070,Öl auf Terminal,457.0
51,1801.18,451.186,0.739998,2070,Öl auf Terminal,457.0
52,1816.14,467.055,0.75,2070,Öl auf Terminal,457.0
53,1813.7,475.112,0.760002,2070,Öl auf Terminal,457.0
54,1828.34,475.112,0.770004,2070,Öl auf Terminal,457.0
55,1890.3,445.326,0.770004,2070,Öl auf Terminal,457.0
56,1941.87,475.112,0.779999,2070,Öl auf Terminal,457.0
57,1974.22,479.019,0.790001,2070,Öl auf Terminal,457.0
58,1993.76,451.186,0.790001,2070,Öl auf Terminal,457.0
59,1993.76,472.915,0.800003,2070,Öl auf Terminal,457.0
60,1979.11,482.925,0.800003,2070,Öl auf Terminal,457.0
61,1983.99,488.784,0.810005,2070,Öl auf Terminal,457.0
62,2028.55,467.055,0.82,2070,Öl auf Terminal,457.0
63,2058.15,475.112,0.82,2070,Öl auf Terminal,457.0
64,2075.24,469.008,0.830002,2070,Öl auf Terminal,457.0
65,2072.8,510.514,0.830002,2070,Öl auf Terminal,457.0
66,2045.64,484.878,0.840004,2070,Öl auf Terminal,457.0
67,2026.1,484.878,0.840004,2070,Öl auf Terminal,457.0
68,2063.03,510.514,0.849998,2070,Öl auf Terminal,457.0
69,2117.35,490.738,0.849998,2070,Öl auf Terminal,457.0
70,2144.52,480.972,0.860001,2070,Öl auf Terminal,457.0
71,2161.91,488.784,0.860001,2070,Öl auf Terminal,457.0
72,2161.91,506.607,0.860001,2070,Öl auf Terminal,457.0
73,2139.63,506.607,0.870003,2070,Öl auf Terminal,457.0
74,2146.96,514.42,0.870003,2070,Öl auf Terminal,457.0
75,2216.23,475.112,0.880005,2070,Öl auf Terminal,457.0
76,2262.93,508.56,0.880005,2070,Öl auf Terminal,457.0
77,2292.53,506.607,0.889999,2070,Öl auf Terminal,457.0
78,2305.04,486.831,0.889999,2070,Öl auf Terminal,457.0
79,2287.65,504.654,0.889999,2070,Öl auf Terminal,457.0
80,2260.49,516.373,0.900002,2070,Öl auf Terminal,457.0
81,2267.81,512.467,0.900002,2070,Öl auf Terminal,457.0
82,2317.25,496.597,0.910004,2070,Öl auf Terminal,457.0
83,2339.53,492.691,0.910004,2070,Öl auf Terminal,457.0
84,2352.04,504.654,0.910004,2070,Öl auf Terminal,457.0
85,2346.85,534.196,0.919998,2070,Öl auf Terminal,457.0
86,2309.93,500.748,0.919998,2070,Öl auf Terminal,457.0
87,2287.65,514.42,0.93,2070,Öl auf Terminal,457.0
88,2329.76,528.336,0.93,2070,Öl auf Terminal,457.0
89,2379.2,516.373,0.93,2070,Öl auf Terminal,457.0
90,2406.37,514.42,0.940002,2070,Öl auf Terminal,457.0
91,2423.46,502.701,0.940002,2070,Öl auf Terminal,457.0
92,2413.69,538.102,0.940002,2070,Öl auf Terminal,457.0
93,2386.53,522.477,0.950005,2070,Öl auf Terminal,457.0
94,2391.41,544.206,0.950005,2070,Öl auf Terminal,457.0
95,2457.94,492.691,0.950005,2070,Öl auf Terminal,457.0
96,2502.5,520.524,0.959999,2070,Öl auf Terminal,457.0
97,2532.1,534.196,0.959999,2070,Öl auf Terminal,457.0
98,2539.43,502.701,0.959999,2070,Öl auf Terminal,457.0
99,2507.38,522.477,0.959999,2070,Öl auf Terminal,457.0
100,2472.9,526.383,0.970001,2070,Öl auf Terminal,457.0
101,2480.22,534.196,0.970001,2070,Öl auf Terminal,457.0
102,2524.78,504.654,0.970001,2070,Öl auf Terminal,457.0
103,2547.06,518.326,0.980003,2070,Öl auf Terminal,457.0
104,2559.26,502.701,0.980003,2070,Öl auf Terminal,457.0
105,2541.87,555.925,0.980003,2070,Öl auf Terminal,457.0
106,2495.17,524.43,0.989998,2070,Öl auf Terminal,457.0
107,2465.57,516.373,0.989998,2070,Öl auf Terminal,457.0
108,2507.38,550.066,0.989998,2070,Öl auf Terminal,457.0
109,2554.38,524.43,0.989998,2070,Öl auf Terminal,457.0
110,2579.1,520.524,1.0,2070,Öl auf Terminal,457.0
111,2588.87,518.326,1.0,2070,Öl auf Terminal,457.0
112,2574.22,542.009,1.0,2070,Öl auf Terminal,457.0
113,2539.43,536.149,1.01,2070,Öl auf Terminal,457.0
114,2544.61,548.112,1.01,2070,Öl auf Terminal,457.0
