T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1608,Gutschweißung,2870.0
2,0.0,502.701,0.0,1608,Gutschweißung,2870.0
3,0.0,504.654,0.0,1608,Gutschweißung,2870.0
4,0.0,504.654,0.0,1608,Gutschweißung,2870.0
5,0.0,504.654,0.0100021,1608,Gutschweißung,2870.0
6,0.0,506.607,0.0100021,1608,Gutschweißung,2870.0
7,0.0,506.607,0.0100021,1608,Gutschweißung,2870.0
8,0.0,482.925,0.0100021,1608,Gutschweißung,2870.0
9,0.0,429.456,0.0200043,1608,Gutschweißung,2870.0
10,62.8681,415.784,0.0400009,1608,Gutschweißung,2870.0
11,107.425,384.045,0.0699997,1608,Gutschweißung,2870.0
12,141.911,364.513,0.110001,1608,Gutschweißung,2870.0
13,211.188,348.643,0.160004,1608,Gutschweißung,2870.0
14,290.231,326.914,0.200005,1608,Gutschweißung,2870.0
15,364.391,332.774,0.25,1608,Gutschweißung,2870.0
16,426.038,321.055,0.290001,1608,Gutschweißung,2870.0
17,477.92,297.372,0.340004,1608,Gutschweißung,2870.0
18,534.684,317.148,0.380005,1608,Gutschweißung,2870.0
19,601.215,314.951,0.420006,1608,Gutschweißung,2870.0
20,668.05,321.055,0.460007,1608,Gutschweißung,2870.0
21,724.815,312.998,0.490005,1608,Gutschweißung,2870.0
22,784.021,342.784,0.520004,1608,Gutschweißung,2870.0
23,838.344,340.831,0.540001,1608,Gutschweißung,2870.0
24,895.108,368.419,0.57,1608,Gutschweißung,2870.0
25,969.268,344.737,0.580002,1608,Gutschweißung,2870.0
26,1038.24,360.363,0.600006,1608,Gutschweißung,2870.0
27,1095.0,386.242,0.610001,1608,Gutschweißung,2870.0
28,1146.89,372.326,0.620003,1608,Gutschweißung,2870.0
29,1184.12,392.102,0.630005,1608,Gutschweißung,2870.0
30,1206.09,394.055,0.630005,1608,Gutschweißung,2870.0
31,1225.93,413.831,0.639999,1608,Gutschweißung,2870.0
32,1270.49,394.055,0.639999,1608,Gutschweißung,2870.0
33,1307.41,409.925,0.650002,1608,Gutschweißung,2870.0
34,1337.02,394.055,0.650002,1608,Gutschweißung,2870.0
35,1359.29,435.56,0.660004,1608,Gutschweißung,2870.0
36,1364.18,419.691,0.660004,1608,Gutschweißung,2870.0
37,1361.74,401.868,0.670006,1608,Gutschweißung,2870.0
38,1391.34,431.654,0.670006,1608,Gutschweißung,2870.0
39,1440.78,423.597,0.68,1608,Gutschweißung,2870.0
40,1477.71,417.737,0.690002,1608,Gutschweißung,2870.0
41,1507.31,403.821,0.700005,1608,Gutschweißung,2870.0
42,1529.59,427.503,0.700005,1608,Gutschweißung,2870.0
43,1537.22,427.503,0.710007,1608,Gutschweißung,2870.0
44,1549.42,445.326,0.720001,1608,Gutschweißung,2870.0
45,1601.31,425.55,0.720001,1608,Gutschweißung,2870.0
46,1653.19,415.784,0.730003,1608,Gutschweißung,2870.0
47,1685.23,441.42,0.740005,1608,Gutschweißung,2870.0
48,1712.39,427.503,0.740005,1608,Gutschweißung,2870.0
49,1722.16,427.503,0.75,1608,Gutschweißung,2870.0
50,1714.84,431.654,0.760002,1608,Gutschweißung,2870.0
51,1717.28,449.232,0.770004,1608,Gutschweißung,2870.0
52,1761.83,427.503,0.770004,1608,Gutschweißung,2870.0
53,1796.32,433.607,0.780006,1608,Gutschweißung,2870.0
54,1818.6,413.831,0.790001,1608,Gutschweißung,2870.0
55,1830.81,443.373,0.800003,1608,Gutschweißung,2870.0
56,1818.6,449.232,0.800003,1608,Gutschweißung,2870.0
57,1798.76,429.456,0.810005,1608,Gutschweißung,2870.0
58,1821.04,453.383,0.82,1608,Gutschweißung,2870.0
