T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
2,0.0,506.607,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
3,0.0,504.654,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
4,0.0,504.654,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
5,0.0,504.654,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
6,0.0,502.701,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
7,0.0,504.654,0.0,2978,Sontrodeneinsätze gewechselt,2317.21508789063
8,0.0,492.691,0.00999451,2978,Sontrodeneinsätze gewechselt,2317.21508789063
9,0.0,431.654,0.0199966,2978,Sontrodeneinsätze gewechselt,2317.21508789063
10,0.0,413.831,0.0400009,2978,Sontrodeneinsätze gewechselt,2317.21508789063
11,0.0,382.092,0.0699997,2978,Sontrodeneinsätze gewechselt,2317.21508789063
12,38.7013,358.409,0.0999985,2978,Sontrodeneinsätze gewechselt,2317.21508789063
13,105.232,342.784,0.139999,2978,Sontrodeneinsätze gewechselt,2317.21508789063
14,191.599,321.055,0.18,2978,Sontrodeneinsätze gewechselt,2317.21508789063
15,258.435,326.914,0.219994,2978,Sontrodeneinsätze gewechselt,2317.21508789063
16,317.64,312.998,0.259995,2978,Sontrodeneinsätze gewechselt,2317.21508789063
17,367.08,289.315,0.299995,2978,Sontrodeneinsätze gewechselt,2317.21508789063
18,436.052,303.232,0.339996,2978,Sontrodeneinsätze gewechselt,2317.21508789063
19,500.446,307.138,0.379997,2978,Sontrodeneinsätze gewechselt,2317.21508789063
20,564.535,307.138,0.419998,2978,Sontrodeneinsätze gewechselt,2317.21508789063
21,626.183,305.185,0.459999,2978,Sontrodeneinsätze gewechselt,2317.21508789063
22,688.135,321.055,0.489998,2978,Sontrodeneinsätze gewechselt,2317.21508789063
23,747.341,323.008,0.519997,2978,Sontrodeneinsätze gewechselt,2317.21508789063
24,813.871,342.784,0.549995,2978,Sontrodeneinsätze gewechselt,2317.21508789063
25,892.914,324.961,0.57,2978,Sontrodeneinsätze gewechselt,2317.21508789063
26,959.75,340.831,0.589996,2978,Sontrodeneinsätze gewechselt,2317.21508789063
27,1016.51,374.279,0.610001,2978,Sontrodeneinsätze gewechselt,2317.21508789063
28,1068.4,348.643,0.619995,2978,Sontrodeneinsätze gewechselt,2317.21508789063
