T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2495,Terminalversatz,1387.5556640625
2,0.0,498.795,0.0,2495,Terminalversatz,1387.5556640625
3,0.0,500.748,0.0,2495,Terminalversatz,1387.5556640625
4,0.0,500.748,0.0,2495,Terminalversatz,1387.5556640625
5,0.0,500.748,0.0,2495,Terminalversatz,1387.5556640625
6,0.0,500.748,0.0,2495,Terminalversatz,1387.5556640625
7,0.0,498.795,0.0,2495,Terminalversatz,1387.5556640625
8,0.0,486.831,0.0,2495,Terminalversatz,1387.5556640625
9,0.0,431.654,0.0200043,2495,Terminalversatz,1387.5556640625
10,25.3113,413.831,0.0400009,2495,Terminalversatz,1387.5556640625
11,64.9854,374.279,0.0699997,2495,Terminalversatz,1387.5556640625
12,101.913,372.326,0.100006,2495,Terminalversatz,1387.5556640625
13,151.353,344.737,0.130005,2495,Terminalversatz,1387.5556640625
14,225.513,324.961,0.170006,2495,Terminalversatz,1387.5556640625
15,296.926,321.055,0.210007,2495,Terminalversatz,1387.5556640625
16,356.132,305.185,0.240005,2495,Terminalversatz,1387.5556640625
17,408.013,291.269,0.280006,2495,Terminalversatz,1387.5556640625
18,462.336,283.456,0.32,2495,Terminalversatz,1387.5556640625
19,516.659,291.269,0.350006,2495,Terminalversatz,1387.5556640625
20,566.099,293.222,0.389999,2495,Terminalversatz,1387.5556640625
21,622.864,305.185,0.420006,2495,Terminalversatz,1387.5556640625
22,692.141,287.362,0.450005,2495,Terminalversatz,1387.5556640625
23,751.347,311.045,0.470001,2495,Terminalversatz,1387.5556640625
24,812.994,323.008,0.490005,2495,Terminalversatz,1387.5556640625
25,874.641,312.998,0.510002,2495,Terminalversatz,1387.5556640625
26,921.64,336.68,0.530006,2495,Terminalversatz,1387.5556640625
27,961.314,350.597,0.550003,2495,Terminalversatz,1387.5556640625
28,1013.2,364.513,0.560005,2495,Terminalversatz,1387.5556640625
29,1069.96,364.513,0.57,2495,Terminalversatz,1387.5556640625
30,1116.65,368.419,0.580002,2495,Terminalversatz,1387.5556640625
31,1158.77,378.185,0.590004,2495,Terminalversatz,1387.5556640625
32,1188.37,403.821,0.590004,2495,Terminalversatz,1387.5556640625
33,1200.58,392.102,0.600006,2495,Terminalversatz,1387.5556640625
34,1222.86,397.961,0.600006,2495,Terminalversatz,1387.5556640625
