T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2538,Leitungsversatz/Schweißkurven,2685.690673828125
2,0.0,506.607,0.0,2538,Leitungsversatz/Schweißkurven,2685.690673828125
3,0.0,506.607,0.0,2538,Leitungsversatz/Schweißkurven,2685.690673828125
4,0.0,506.607,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
5,0.0,508.56,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
6,0.0,510.514,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
7,0.0,508.56,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
8,0.0,496.597,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
9,0.0,477.065,0.0100021,2538,Leitungsversatz/Schweißkurven,2685.690673828125
10,0.839264,470.962,0.0200043,2538,Leitungsversatz/Schweißkurven,2685.690673828125
11,17.9296,455.336,0.0400009,2538,Leitungsversatz/Schweißkurven,2685.690673828125
12,25.5592,439.467,0.0500031,2538,Leitungsversatz/Schweißkurven,2685.690673828125
13,40.2081,447.279,0.0599976,2538,Leitungsversatz/Schweißkurven,2685.690673828125
14,60.0452,439.467,0.0800018,2538,Leitungsversatz/Schweißkurven,2685.690673828125
15,87.2066,427.503,0.090004,2538,Leitungsversatz/Schweißkurven,2685.690673828125
16,114.368,431.654,0.110001,2538,Leitungsversatz/Schweißkurven,2685.690673828125
17,143.971,425.55,0.120003,2538,Leitungsversatz/Schweißkurven,2685.690673828125
18,168.691,423.597,0.129997,2538,Leitungsversatz/Schweißkurven,2685.690673828125
19,188.528,419.691,0.150002,2538,Leitungsversatz/Schweißkurven,2685.690673828125
20,210.501,425.55,0.160004,2538,Leitungsversatz/Schweißkurven,2685.690673828125
21,230.338,423.597,0.18,2538,Leitungsversatz/Schweißkurven,2685.690673828125
22,252.617,437.513,0.190002,2538,Leitungsversatz/Schweißkurven,2685.690673828125
23,282.22,413.831,0.199997,2538,Leitungsversatz/Schweißkurven,2685.690673828125
24,309.381,423.597,0.220001,2538,Leitungsversatz/Schweißkurven,2685.690673828125
25,329.218,433.607,0.230003,2538,Leitungsversatz/Schweißkurven,2685.690673828125
26,346.309,415.784,0.239998,2538,Leitungsversatz/Schweißkurven,2685.690673828125
27,363.704,427.503,0.25,2538,Leitungsversatz/Schweißkurven,2685.690673828125
28,368.587,429.456,0.260002,2538,Leitungsversatz/Schweißkurven,2685.690673828125
29,381.1,433.607,0.270004,2538,Leitungsversatz/Schweißkurven,2685.690673828125
30,390.866,429.456,0.279999,2538,Leitungsversatz/Schweißkurven,2685.690673828125
31,395.749,431.654,0.290001,2538,Leitungsversatz/Schweißkurven,2685.690673828125
32,403.073,421.644,0.300003,2538,Leitungsversatz/Schweißkurven,2685.690673828125
33,403.073,449.232,0.309998,2538,Leitungsversatz/Schweißkurven,2685.690673828125
34,400.632,437.513,0.32,2538,Leitungsversatz/Schweißkurven,2685.690673828125
35,395.749,427.503,0.330002,2538,Leitungsversatz/Schweißkurven,2685.690673828125
36,403.073,445.326,0.340004,2538,Leitungsversatz/Schweißkurven,2685.690673828125
37,405.82,435.56,0.349998,2538,Leitungsversatz/Schweißkurven,2685.690673828125
38,410.703,435.56,0.360001,2538,Leitungsversatz/Schweißkurven,2685.690673828125
39,410.703,429.456,0.370003,2538,Leitungsversatz/Schweißkurven,2685.690673828125
40,415.586,443.373,0.379997,2538,Leitungsversatz/Schweißkurven,2685.690673828125
41,413.144,439.467,0.389999,2538,Leitungsversatz/Schweißkurven,2685.690673828125
42,418.027,457.289,0.400002,2538,Leitungsversatz/Schweißkurven,2685.690673828125
