T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2099,Öl auf Terminal,0.0
2,0.0,502.701,0.0100021,2099,Öl auf Terminal,0.0
3,0.0,506.607,0.0100021,2099,Öl auf Terminal,0.0
4,0.0,506.607,0.0100021,2099,Öl auf Terminal,0.0
5,0.0,506.607,0.0100021,2099,Öl auf Terminal,0.0
6,0.0,508.56,0.0100021,2099,Öl auf Terminal,0.0
7,0.0,506.607,0.0100021,2099,Öl auf Terminal,0.0
8,0.0,484.878,0.0100021,2099,Öl auf Terminal,0.0
9,0.0,429.456,0.0199966,2099,Öl auf Terminal,0.0
10,44.9576,417.737,0.0499954,2099,Öl auf Terminal,0.0
11,89.5146,388.195,0.0800018,2099,Öl auf Terminal,0.0
12,126.442,370.373,0.119995,2099,Öl auf Terminal,0.0
13,178.323,350.597,0.159996,2099,Öl auf Terminal,0.0
14,254.925,328.867,0.209999,2099,Öl auf Terminal,0.0
15,333.968,336.68,0.260002,2099,Öl auf Terminal,0.0
16,398.057,328.867,0.299995,2099,Öl auf Terminal,0.0
17,449.938,307.138,0.349998,2099,Öl auf Terminal,0.0
18,511.586,323.008,0.389999,2099,Öl auf Terminal,0.0
19,580.863,319.102,0.440002,2099,Öl auf Terminal,0.0
20,647.393,323.008,0.479996,2099,Öl auf Terminal,0.0
21,711.482,314.951,0.510002,2099,Öl auf Terminal,0.0
22,770.993,342.784,0.549995,2099,Öl auf Terminal,0.0
23,832.64,338.633,0.580002,2099,Öl auf Terminal,0.0
24,899.171,364.513,0.599998,2099,Öl auf Terminal,0.0
25,978.214,342.784,0.629997,2099,Öl auf Terminal,0.0
26,1062.14,358.409,0.650002,2099,Öl auf Terminal,0.0
27,1128.98,384.045,0.669998,2099,Öl auf Terminal,0.0
28,1193.06,368.419,0.68,2099,Öl auf Terminal,0.0
29,1240.06,388.195,0.690002,2099,Öl auf Terminal,0.0
30,1269.67,396.008,0.699997,2099,Öl auf Terminal,0.0
31,1299.27,419.691,0.709999,2099,Öl auf Terminal,0.0
32,1353.59,397.961,0.720001,2099,Öl auf Terminal,0.0
33,1390.52,415.784,0.720001,2099,Öl auf Terminal,0.0
34,1425.31,399.915,0.729996,2099,Öl auf Terminal,0.0
35,1454.91,443.373,0.729996,2099,Öl auf Terminal,0.0
36,1459.8,427.503,0.739998,2099,Öl auf Terminal,0.0
37,1457.35,413.831,0.739998,2099,Öl auf Terminal,0.0
38,1486.96,439.467,0.75,2099,Öl auf Terminal,0.0
39,1541.28,429.456,0.760002,2099,Öl auf Terminal,0.0
40,1573.32,435.56,0.760002,2099,Öl auf Terminal,0.0
41,1607.81,417.737,0.769997,2099,Öl auf Terminal,0.0
42,1634.97,453.383,0.779999,2099,Öl auf Terminal,0.0
43,1640.16,439.467,0.779999,2099,Öl auf Terminal,0.0
44,1647.48,463.149,0.790001,2099,Öl auf Terminal,0.0
45,1699.37,427.503,0.790001,2099,Öl auf Terminal,0.0
46,1753.69,435.56,0.799995,2099,Öl auf Terminal,0.0
47,1788.17,457.289,0.809998,2099,Öl auf Terminal,0.0
48,1817.78,433.607,0.809998,2099,Öl auf Terminal,0.0
49,1829.99,445.326,0.82,2099,Öl auf Terminal,0.0
50,1822.66,441.42,0.830002,2099,Öl auf Terminal,0.0
51,1827.54,463.149,0.830002,2099,Öl auf Terminal,0.0
52,1867.22,433.607,0.839996,2099,Öl auf Terminal,0.0
53,1904.15,449.232,0.849998,2099,Öl auf Terminal,0.0
54,1928.87,431.654,0.849998,2099,Öl auf Terminal,0.0
55,1941.38,475.112,0.860001,2099,Öl auf Terminal,0.0
56,1931.31,463.149,0.869995,2099,Öl auf Terminal,0.0
57,1909.03,449.232,0.869995,2099,Öl auf Terminal,0.0
58,1933.75,477.065,0.879997,2099,Öl auf Terminal,0.0
59,1990.51,465.102,0.889999,2099,Öl auf Terminal,0.0
60,2025.3,469.008,0.889999,2099,Öl auf Terminal,0.0
61,2050.02,455.336,0.900002,2099,Öl auf Terminal,0.0
62,2062.23,492.691,0.909996,2099,Öl auf Terminal,0.0
63,2052.47,475.112,0.909996,2099,Öl auf Terminal,0.0
64,2039.95,504.654,0.919998,2099,Öl auf Terminal,0.0
65,2096.72,457.289,0.919998,2099,Öl auf Terminal,0.0
66,2158.67,477.065,0.93,2099,Öl auf Terminal,0.0
67,2190.71,498.795,0.93,2099,Öl auf Terminal,0.0
68,2212.99,477.065,0.940002,2099,Öl auf Terminal,0.0
69,2207.8,479.019,0.940002,2099,Öl auf Terminal,0.0
70,2185.83,482.925,0.949997,2099,Öl auf Terminal,0.0
71,2178.2,502.701,0.949997,2099,Öl auf Terminal,0.0
72,2220.32,484.878,0.959999,2099,Öl auf Terminal,0.0
73,2254.8,486.831,0.959999,2099,Öl auf Terminal,0.0
74,2277.08,467.055,0.970001,2099,Öl auf Terminal,0.0
75,2281.96,502.701,0.970001,2099,Öl auf Terminal,0.0
76,2254.8,504.654,0.979996,2099,Öl auf Terminal,0.0
