T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1594,Gutschweißung,2980.0
2,0.0,500.748,0.0,1594,Gutschweißung,2980.0
3,0.0,498.795,0.0100021,1594,Gutschweißung,2980.0
4,0.0,498.795,0.0100021,1594,Gutschweißung,2980.0
5,0.0,498.795,0.0100021,1594,Gutschweißung,2980.0
6,0.0,498.795,0.0100021,1594,Gutschweißung,2980.0
7,0.0,500.748,0.0100021,1594,Gutschweißung,2980.0
8,0.0,484.878,0.0100021,1594,Gutschweißung,2980.0
9,0.0,429.456,0.0200043,1594,Gutschweißung,2980.0
10,54.0178,411.878,0.0400009,1594,Gutschweißung,2980.0
11,98.5748,390.149,0.0699997,1594,Gutschweißung,2980.0
12,137.944,370.373,0.110001,1594,Gutschweißung,2980.0
13,187.384,342.784,0.160004,1594,Gutschweißung,2980.0
14,266.427,346.69,0.200005,1594,Gutschweißung,2980.0
15,340.587,323.008,0.239998,1594,Gutschweißung,2980.0
16,407.117,319.102,0.290001,1594,Gutschweißung,2980.0
17,463.881,299.326,0.330002,1594,Gutschweißung,2980.0
18,518.204,314.951,0.379997,1594,Gutschweißung,2980.0
19,577.41,309.091,0.410004,1594,Gutschweißung,2980.0
20,629.292,330.821,0.450005,1594,Gutschweißung,2980.0
21,698.569,293.222,0.489998,1594,Gutschweißung,2980.0
22,760.216,314.951,0.520004,1594,Gutschweißung,2980.0
23,821.863,332.774,0.550003,1594,Gutschweißung,2980.0
24,878.628,311.045,0.57,1594,Gutschweißung,2980.0
25,930.509,330.821,0.590004,1594,Gutschweißung,2980.0
26,979.949,334.727,0.620003,1594,Gutschweißung,2980.0
27,1026.95,356.456,0.629997,1594,Gutschweißung,2980.0
28,1086.15,344.737,0.650002,1594,Gutschweißung,2980.0
29,1135.59,362.56,0.660004,1594,Gutschweißung,2980.0
30,1187.48,354.503,0.669998,1594,Gutschweißung,2980.0
31,1224.4,403.821,0.68,1594,Gutschweißung,2980.0
32,1244.24,390.149,0.690002,1594,Gutschweißung,2980.0
33,1254.01,380.139,0.700005,1594,Gutschweißung,2980.0
34,1296.12,415.784,0.700005,1594,Gutschweißung,2980.0
35,1348.0,396.008,0.709999,1594,Gutschweißung,2980.0
36,1382.49,399.915,0.709999,1594,Gutschweißung,2980.0
37,1414.53,390.149,0.720001,1594,Gutschweißung,2980.0
38,1441.69,411.878,0.730003,1594,Gutschweißung,2980.0
39,1454.21,405.774,0.730003,1594,Gutschweißung,2980.0
40,1471.3,427.503,0.739998,1594,Gutschweißung,2980.0
41,1528.06,382.092,0.75,1594,Gutschweißung,2980.0
42,1572.62,407.971,0.760002,1594,Gutschweißung,2980.0
43,1609.55,421.644,0.760002,1594,Gutschweißung,2980.0
