T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
2,0.0,504.654,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
3,0.0,504.654,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
4,0.0,504.654,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
5,0.0,504.654,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
6,0.0,506.607,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
7,0.0,504.654,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
8,0.0,492.691,0.0,3006,Sontrodeneinsätze gewechselt,2553.54272460938
9,0.0,435.56,0.0100021,3006,Sontrodeneinsätze gewechselt,2553.54272460938
10,0.0,415.784,0.0300064,3006,Sontrodeneinsätze gewechselt,2553.54272460938
11,0.0,376.232,0.0600052,3006,Sontrodeneinsätze gewechselt,2553.54272460938
12,35.3252,372.326,0.100006,3006,Sontrodeneinsätze gewechselt,2553.54272460938
13,106.738,344.737,0.139999,3006,Sontrodeneinsätze gewechselt,2553.54272460938
14,193.106,332.774,0.170006,3006,Sontrodeneinsätze gewechselt,2553.54272460938
15,267.266,312.998,0.210007,3006,Sontrodeneinsätze gewechselt,2553.54272460938
16,324.03,311.045,0.260002,3006,Sontrodeneinsätze gewechselt,2553.54272460938
17,380.795,299.326,0.300003,3006,Sontrodeneinsätze gewechselt,2553.54272460938
18,442.747,311.045,0.340004,3006,Sontrodeneinsätze gewechselt,2553.54272460938
19,514.161,285.409,0.389999,3006,Sontrodeneinsätze gewechselt,2553.54272460938
20,580.996,305.185,0.43,3006,Sontrodeneinsätze gewechselt,2553.54272460938
21,642.644,326.914,0.470001,3006,Sontrodeneinsätze gewechselt,2553.54272460938
22,701.849,287.362,0.5,3006,Sontrodeneinsätze gewechselt,2553.54272460938
23,758.614,319.102,0.530006,3006,Sontrodeneinsätze gewechselt,2553.54272460938
24,810.495,323.008,0.550003,3006,Sontrodeneinsätze gewechselt,2553.54272460938
25,879.772,342.784,0.580002,3006,Sontrodeneinsätze gewechselt,2553.54272460938
26,943.861,334.727,0.600006,3006,Sontrodeneinsätze gewechselt,2553.54272460938
27,993.301,344.737,0.620003,3006,Sontrodeneinsätze gewechselt,2553.54272460938
28,1045.18,348.643,0.630005,3006,Sontrodeneinsätze gewechselt,2553.54272460938
29,1074.79,384.045,0.639999,3006,Sontrodeneinsätze gewechselt,2553.54272460938
30,1094.32,376.232,0.660004,3006,Sontrodeneinsätze gewechselt,2553.54272460938
31,1124.23,366.466,0.670006,3006,Sontrodeneinsätze gewechselt,2553.54272460938
