T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2471,Terminalversatz,1604.51000976563
2,0.0,504.654,0.0,2471,Terminalversatz,1604.51000976563
3,0.0,506.607,0.0,2471,Terminalversatz,1604.51000976563
4,0.0,506.607,0.0,2471,Terminalversatz,1604.51000976563
5,0.0,506.607,0.0,2471,Terminalversatz,1604.51000976563
6,0.0,508.56,0.0,2471,Terminalversatz,1604.51000976563
7,0.0,506.607,0.0,2471,Terminalversatz,1604.51000976563
8,0.0,477.065,0.0100021,2471,Terminalversatz,1604.51000976563
9,0.0,431.654,0.0199966,2471,Terminalversatz,1604.51000976563
10,31.682,403.821,0.0400009,2471,Terminalversatz,1604.51000976563
11,71.0509,386.242,0.0699997,2471,Terminalversatz,1604.51000976563
12,107.978,362.56,0.0999985,2471,Terminalversatz,1604.51000976563
13,167.489,346.69,0.129997,2471,Terminalversatz,1604.51000976563
14,243.786,324.961,0.169998,2471,Terminalversatz,1604.51000976563
15,310.621,336.68,0.199997,2471,Terminalversatz,1604.51000976563
16,369.827,317.148,0.239998,2471,Terminalversatz,1604.51000976563
17,414.384,299.326,0.269997,2471,Terminalversatz,1604.51000976563
18,473.59,317.148,0.299995,2471,Terminalversatz,1604.51000976563
19,535.237,307.138,0.339996,2471,Terminalversatz,1604.51000976563
20,589.56,317.148,0.370003,2471,Terminalversatz,1604.51000976563
21,641.442,307.138,0.389999,2471,Terminalversatz,1604.51000976563
22,693.323,332.774,0.419998,2471,Terminalversatz,1604.51000976563
23,737.575,332.774,0.440002,2471,Terminalversatz,1604.51000976563
24,797.086,362.56,0.459999,2471,Terminalversatz,1604.51000976563
25,873.383,328.867,0.479996,2471,Terminalversatz,1604.51000976563
26,937.777,354.503,0.5,2471,Terminalversatz,1604.51000976563
27,994.541,380.139,0.510002,2471,Terminalversatz,1604.51000976563
28,1041.54,360.363,0.519997,2471,Terminalversatz,1604.51000976563
29,1073.58,384.045,0.529999,2471,Terminalversatz,1604.51000976563
30,1098.3,390.149,0.540001,2471,Terminalversatz,1604.51000976563
31,1127.91,409.925,0.549995,2471,Terminalversatz,1604.51000976563
32,1174.6,394.055,0.559998,2471,Terminalversatz,1604.51000976563
33,1204.51,409.925,0.559998,2471,Terminalversatz,1604.51000976563
34,1234.11,396.008,0.57,2471,Terminalversatz,1604.51000976563
35,1251.2,441.42,0.57,2471,Terminalversatz,1604.51000976563
36,1251.2,419.691,0.580002,2471,Terminalversatz,1604.51000976563
37,1253.64,403.821,0.580002,2471,Terminalversatz,1604.51000976563
38,1293.32,441.42,0.589996,2471,Terminalversatz,1604.51000976563
39,1332.69,419.691,0.599998,2471,Terminalversatz,1604.51000976563
40,1359.85,419.691,0.610001,2471,Terminalversatz,1604.51000976563
41,1387.01,409.925,0.610001,2471,Terminalversatz,1604.51000976563
42,1401.96,433.607,0.620003,2471,Terminalversatz,1604.51000976563
43,1404.4,427.503,0.629997,2471,Terminalversatz,1604.51000976563
44,1419.05,449.232,0.629997,2471,Terminalversatz,1604.51000976563
45,1470.93,423.597,0.639999,2471,Terminalversatz,1604.51000976563
46,1508.17,421.644,0.650002,2471,Terminalversatz,1604.51000976563
47,1532.89,445.326,0.650002,2471,Terminalversatz,1604.51000976563
48,1547.54,423.597,0.659996,2471,Terminalversatz,1604.51000976563
49,1547.54,431.654,0.669998,2471,Terminalversatz,1604.51000976563
50,1532.89,431.654,0.669998,2471,Terminalversatz,1604.51000976563
51,1545.09,447.279,0.68,2471,Terminalversatz,1604.51000976563
52,1574.7,415.784,0.690002,2471,Terminalversatz,1604.51000976563
53,1592.09,435.56,0.699997,2471,Terminalversatz,1604.51000976563
54,1606.74,415.784,0.699997,2471,Terminalversatz,1604.51000976563
55,1604.3,449.232,0.709999,2471,Terminalversatz,1604.51000976563
56,1587.21,447.279,0.720001,2471,Terminalversatz,1604.51000976563
57,1569.81,425.55,0.729996,2471,Terminalversatz,1604.51000976563
58,1606.74,457.289,0.729996,2471,Terminalversatz,1604.51000976563
59,1641.53,451.186,0.739998,2471,Terminalversatz,1604.51000976563
60,1656.18,455.336,0.75,2471,Terminalversatz,1604.51000976563
