T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2571,Leitungsversatz/Schweißkurven,2540.56494140625
2,0.0,506.607,0.0,2571,Leitungsversatz/Schweißkurven,2540.56494140625
3,0.0,506.607,0.0,2571,Leitungsversatz/Schweißkurven,2540.56494140625
4,0.0,506.607,0.0,2571,Leitungsversatz/Schweißkurven,2540.56494140625
5,0.0,504.654,0.0,2571,Leitungsversatz/Schweißkurven,2540.56494140625
6,0.0,506.607,0.0100021,2571,Leitungsversatz/Schweißkurven,2540.56494140625
7,0.0,504.654,0.0100021,2571,Leitungsversatz/Schweißkurven,2540.56494140625
8,0.0,500.748,0.0100021,2571,Leitungsversatz/Schweißkurven,2540.56494140625
9,0.0,479.019,0.0100021,2571,Leitungsversatz/Schweißkurven,2540.56494140625
10,0.0,461.196,0.0199966,2571,Leitungsversatz/Schweißkurven,2540.56494140625
11,20.6,449.232,0.0400009,2571,Leitungsversatz/Schweißkurven,2540.56494140625
12,35.2489,435.56,0.0599976,2571,Leitungsversatz/Schweißkurven,2540.56494140625
13,52.6444,425.55,0.0699997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
14,79.8059,415.784,0.0899963,2571,Leitungsversatz/Schweißkurven,2540.56494140625
15,114.292,419.691,0.110001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
16,151.219,411.878,0.129997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
17,186.01,417.737,0.139999,2571,Leitungsversatz/Schweißkurven,2540.56494140625
18,222.938,390.149,0.160004,2571,Leitungsversatz/Schweißkurven,2540.56494140625
19,250.099,399.915,0.169998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
20,272.378,409.925,0.190002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
21,301.981,388.195,0.209999,2571,Leitungsversatz/Schweißkurven,2540.56494140625
22,324.259,399.915,0.220001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
23,351.421,396.008,0.239998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
24,373.699,403.821,0.25,2571,Leitungsversatz/Schweißkurven,2540.56494140625
25,393.231,394.055,0.269997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
26,415.51,397.961,0.290001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
27,435.347,388.195,0.300003,2571,Leitungsversatz/Schweißkurven,2540.56494140625
28,449.995,419.691,0.309998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
29,455.184,407.971,0.330002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
30,460.067,399.915,0.339996,2571,Leitungsversatz/Schweißkurven,2540.56494140625
31,479.598,423.597,0.349998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
32,492.111,411.878,0.370003,2571,Leitungsversatz/Schweißkurven,2540.56494140625
33,501.877,415.784,0.379997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
34,506.76,405.774,0.389999,2571,Leitungsversatz/Schweißkurven,2540.56494140625
35,514.389,417.737,0.400002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
36,514.389,413.831,0.410004,2571,Leitungsversatz/Schweißkurven,2540.56494140625
37,524.155,429.456,0.43,2571,Leitungsversatz/Schweißkurven,2540.56494140625
38,543.992,399.915,0.440002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
39,553.758,415.784,0.449997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
40,558.641,427.503,0.459999,2571,Leitungsversatz/Schweißkurven,2540.56494140625
41,563.829,405.774,0.470001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
42,561.083,419.691,0.489998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
43,553.758,419.691,0.5,2571,Leitungsversatz/Schweißkurven,2540.56494140625
44,558.641,431.654,0.510002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
45,561.083,419.691,0.519997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
46,563.829,425.55,0.529999,2571,Leitungsversatz/Schweißkurven,2540.56494140625
47,566.271,409.925,0.540001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
48,563.829,443.373,0.550003,2571,Leitungsversatz/Schweißkurven,2540.56494140625
49,556.2,429.456,0.559998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
50,551.317,419.691,0.57,2571,Leitungsversatz/Schweißkurven,2540.56494140625
51,558.641,445.326,0.580002,2571,Leitungsversatz/Schweißkurven,2540.56494140625
52,566.271,431.654,0.589996,2571,Leitungsversatz/Schweißkurven,2540.56494140625
53,566.271,433.607,0.599998,2571,Leitungsversatz/Schweißkurven,2540.56494140625
54,568.712,421.644,0.610001,2571,Leitungsversatz/Schweißkurven,2540.56494140625
55,571.154,437.513,0.629997,2571,Leitungsversatz/Schweißkurven,2540.56494140625
