T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2043,Öl auf Terminal,0.0
2,0.0,498.795,0.0,2043,Öl auf Terminal,0.0
3,0.0,500.748,0.0,2043,Öl auf Terminal,0.0
4,0.0,496.597,0.0,2043,Öl auf Terminal,0.0
5,0.0,498.795,0.0,2043,Öl auf Terminal,0.0
6,0.0,502.701,0.0,2043,Öl auf Terminal,0.0
7,0.0,500.748,0.0,2043,Öl auf Terminal,0.0
8,0.0,479.019,0.0100021,2043,Öl auf Terminal,0.0
9,0.0,421.644,0.0200043,2043,Öl auf Terminal,0.0
10,49.7833,413.831,0.0400009,2043,Öl auf Terminal,0.0
11,89.4574,382.092,0.0800018,2043,Öl auf Terminal,0.0
12,126.385,364.513,0.120003,2043,Öl auf Terminal,0.0
13,175.825,346.69,0.170006,2043,Öl auf Terminal,0.0
14,247.238,340.831,0.209999,2043,Öl auf Terminal,0.0
15,326.281,338.633,0.260002,2043,Öl auf Terminal,0.0
16,393.117,317.148,0.300003,2043,Öl auf Terminal,0.0
17,447.44,317.148,0.350006,2043,Öl auf Terminal,0.0
18,504.204,301.279,0.389999,2043,Öl auf Terminal,0.0
19,563.41,336.68,0.43,2043,Öl auf Terminal,0.0
20,615.291,328.867,0.470001,2043,Öl auf Terminal,0.0
21,662.29,319.102,0.5,2043,Öl auf Terminal,0.0
22,719.054,348.643,0.530006,2043,Öl auf Terminal,0.0
23,785.585,344.737,0.560005,2043,Öl auf Terminal,0.0
24,849.979,358.409,0.590004,2043,Öl auf Terminal,0.0
25,911.626,352.55,0.610001,2043,Öl auf Terminal,0.0
26,973.273,384.045,0.630005,2043,Öl auf Terminal,0.0
27,1020.27,384.045,0.639999,2043,Öl auf Terminal,0.0
28,1064.52,415.784,0.650002,2043,Öl auf Terminal,0.0
29,1133.8,382.092,0.660004,2043,Öl auf Terminal,0.0
30,1193.01,409.925,0.660004,2043,Öl auf Terminal,0.0
31,1240.01,433.607,0.670006,2043,Öl auf Terminal,0.0
32,1284.26,409.925,0.670006,2043,Öl auf Terminal,0.0
33,1308.98,427.503,0.670006,2043,Öl auf Terminal,0.0
34,1316.61,425.55,0.68,2043,Öl auf Terminal,0.0
35,1331.26,443.373,0.68,2043,Öl auf Terminal,0.0
36,1370.93,419.691,0.68,2043,Öl auf Terminal,0.0
37,1402.97,435.56,0.690002,2043,Öl auf Terminal,0.0
38,1432.58,411.878,0.690002,2043,Öl auf Terminal,0.0
39,1457.3,463.149,0.700005,2043,Öl auf Terminal,0.0
40,1459.74,445.326,0.700005,2043,Öl auf Terminal,0.0
41,1457.3,423.597,0.709999,2043,Öl auf Terminal,0.0
42,1479.58,443.373,0.709999,2043,Öl auf Terminal,0.0
43,1528.71,445.326,0.720001,2043,Öl auf Terminal,0.0
44,1563.5,441.42,0.720001,2043,Öl auf Terminal,0.0
45,1588.22,427.503,0.730003,2043,Öl auf Terminal,0.0
46,1607.75,455.336,0.730003,2043,Öl auf Terminal,0.0
47,1612.94,449.232,0.740005,2043,Öl auf Terminal,0.0
48,1622.71,470.962,0.740005,2043,Öl auf Terminal,0.0
49,1672.15,447.279,0.75,2043,Öl auf Terminal,0.0
50,1724.03,441.42,0.760002,2043,Öl auf Terminal,0.0
51,1760.96,465.102,0.760002,2043,Öl auf Terminal,0.0
52,1790.56,449.232,0.770004,2043,Öl auf Terminal,0.0
53,1795.44,449.232,0.780006,2043,Öl auf Terminal,0.0
54,1790.56,451.186,0.780006,2043,Öl auf Terminal,0.0
55,1793.0,472.915,0.790001,2043,Öl auf Terminal,0.0
56,1835.12,451.186,0.800003,2043,Öl auf Terminal,0.0
57,1869.6,457.289,0.810005,2043,Öl auf Terminal,0.0
58,1891.88,439.467,0.810005,2043,Öl auf Terminal,0.0
59,1906.53,475.112,0.82,2043,Öl auf Terminal,0.0
60,1894.32,475.112,0.830002,2043,Öl auf Terminal,0.0
61,1872.04,455.336,0.830002,2043,Öl auf Terminal,0.0
62,1889.44,479.019,0.840004,2043,Öl auf Terminal,0.0
63,1941.32,479.019,0.850006,2043,Öl auf Terminal,0.0
64,1975.81,479.019,0.850006,2043,Öl auf Terminal,0.0
65,1998.08,457.289,0.860001,2043,Öl auf Terminal,0.0
66,2007.85,494.644,0.860001,2043,Öl auf Terminal,0.0
67,1998.08,484.878,0.870003,2043,Öl auf Terminal,0.0
68,1990.46,508.56,0.870003,2043,Öl auf Terminal,0.0
69,2037.45,475.112,0.880005,2043,Öl auf Terminal,0.0
70,2096.66,479.019,0.880005,2043,Öl auf Terminal,0.0
