T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
2,0.0,506.607,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
3,0.0,504.654,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
4,0.0,506.607,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
5,0.0,504.654,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
6,0.0,506.607,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
7,0.0,506.607,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
8,0.0,470.962,0.0,2994,Sontrodeneinsätze gewechselt,2671.11376953125
9,0.0,427.503,0.0100021,2994,Sontrodeneinsätze gewechselt,2671.11376953125
10,0.0,407.971,0.0400009,2994,Sontrodeneinsätze gewechselt,2671.11376953125
11,0.0,372.326,0.0699997,2994,Sontrodeneinsätze gewechselt,2671.11376953125
12,32.6167,358.409,0.0999985,2994,Sontrodeneinsätze gewechselt,2671.11376953125
13,99.4522,338.633,0.150002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
14,178.495,326.914,0.190002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
15,252.655,323.008,0.229996,2994,Sontrodeneinsätze gewechselt,2671.11376953125
16,314.302,303.232,0.279999,2994,Sontrodeneinsätze gewechselt,2671.11376953125
17,371.067,293.222,0.32,2994,Sontrodeneinsätze gewechselt,2671.11376953125
18,432.714,293.222,0.360001,2994,Sontrodeneinsätze gewechselt,2671.11376953125
19,489.479,307.138,0.400002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
20,546.243,299.326,0.440002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
21,613.079,301.279,0.470001,2994,Sontrodeneinsätze gewechselt,2671.11376953125
22,689.68,330.821,0.5,2994,Sontrodeneinsätze gewechselt,2671.11376953125
23,763.535,321.055,0.529999,2994,Sontrodeneinsätze gewechselt,2671.11376953125
24,830.371,330.821,0.550003,2994,Sontrodeneinsätze gewechselt,2671.11376953125
25,894.459,336.68,0.57,2994,Sontrodeneinsätze gewechselt,2671.11376953125
26,943.899,352.55,0.589996,2994,Sontrodeneinsätze gewechselt,2671.11376953125
27,988.456,374.279,0.599998,2994,Sontrodeneinsätze gewechselt,2671.11376953125
28,1062.31,374.279,0.610001,2994,Sontrodeneinsätze gewechselt,2671.11376953125
29,1123.96,374.279,0.620003,2994,Sontrodeneinsätze gewechselt,2671.11376953125
30,1175.84,407.971,0.629997,2994,Sontrodeneinsätze gewechselt,2671.11376953125
31,1225.28,405.774,0.629997,2994,Sontrodeneinsätze gewechselt,2671.11376953125
32,1250.0,394.055,0.639999,2994,Sontrodeneinsätze gewechselt,2671.11376953125
33,1259.77,411.878,0.639999,2994,Sontrodeneinsätze gewechselt,2671.11376953125
34,1274.72,419.691,0.650002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
35,1316.84,419.691,0.650002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
36,1353.76,415.784,0.650002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
37,1385.81,401.868,0.659996,2994,Sontrodeneinsätze gewechselt,2671.11376953125
38,1410.53,423.597,0.669998,2994,Sontrodeneinsätze gewechselt,2671.11376953125
39,1415.41,429.456,0.669998,2994,Sontrodeneinsätze gewechselt,2671.11376953125
40,1415.41,403.821,0.68,2994,Sontrodeneinsätze gewechselt,2671.11376953125
41,1449.9,425.55,0.690002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
42,1501.78,443.373,0.690002,2994,Sontrodeneinsätze gewechselt,2671.11376953125
43,1541.45,431.654,0.699997,2994,Sontrodeneinsätze gewechselt,2671.11376953125
44,1573.5,423.597,0.699997,2994,Sontrodeneinsätze gewechselt,2671.11376953125
