T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
2,0.0,502.701,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
3,0.0,502.701,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
4,0.0,502.701,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
5,0.0,504.654,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
6,0.0,504.654,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
7,0.0,504.654,0.0,2543,Leitungsversatz/Schweißkurven,2645.999755859375
8,0.0,494.644,0.00999451,2543,Leitungsversatz/Schweißkurven,2645.999755859375
9,0.0,470.962,0.00999451,2543,Leitungsversatz/Schweißkurven,2645.999755859375
10,3.70036,457.289,0.0199966,2543,Leitungsversatz/Schweißkurven,2645.999755859375
11,28.4203,441.42,0.0400009,2543,Leitungsversatz/Schweißkurven,2645.999755859375
12,40.6278,431.654,0.0599976,2543,Leitungsversatz/Schweißkurven,2645.999755859375
13,58.0233,415.784,0.0800018,2543,Leitungsversatz/Schweißkurven,2645.999755859375
14,85.1848,419.691,0.0999985,2543,Leitungsversatz/Schweißkurven,2645.999755859375
15,119.671,407.971,0.119995,2543,Leitungsversatz/Schweißkurven,2645.999755859375
16,156.598,417.737,0.139999,2543,Leitungsversatz/Schweißkurven,2645.999755859375
17,198.714,384.045,0.159996,2543,Leitungsversatz/Schweißkurven,2645.999755859375
18,238.083,394.055,0.18,2543,Leitungsversatz/Schweißkurven,2645.999755859375
19,265.244,397.961,0.199997,2543,Leitungsversatz/Schweißkurven,2645.999755859375
20,292.405,376.232,0.229996,2543,Leitungsversatz/Schweißkurven,2645.999755859375
21,319.567,388.195,0.25,2543,Leitungsversatz/Schweißkurven,2645.999755859375
22,344.287,384.045,0.269997,2543,Leitungsversatz/Schweißkurven,2645.999755859375
23,373.89,390.149,0.290001,2543,Leitungsversatz/Schweißkurven,2645.999755859375
24,401.051,382.092,0.309998,2543,Leitungsversatz/Schweißkurven,2645.999755859375
25,425.771,382.092,0.339996,2543,Leitungsversatz/Schweißkurven,2645.999755859375
26,455.374,368.419,0.360001,2543,Leitungsversatz/Schweißkurven,2645.999755859375
27,475.211,401.868,0.379997,2543,Leitungsversatz/Schweißkurven,2645.999755859375
28,484.977,390.149,0.400002,2543,Leitungsversatz/Schweißkurven,2645.999755859375
29,497.49,380.139,0.409996,2543,Leitungsversatz/Schweißkurven,2645.999755859375
30,517.327,392.102,0.43,2543,Leitungsversatz/Schweißkurven,2645.999755859375
31,539.3,392.102,0.449997,2543,Leitungsversatz/Schweißkurven,2645.999755859375
32,554.254,394.055,0.459999,2543,Leitungsversatz/Schweißkurven,2645.999755859375
33,566.462,388.195,0.479996,2543,Leitungsversatz/Schweißkurven,2645.999755859375
34,576.533,403.821,0.5,2543,Leitungsversatz/Schweißkurven,2645.999755859375
35,583.857,396.008,0.509995,2543,Leitungsversatz/Schweißkurven,2645.999755859375
36,593.623,407.971,0.529999,2543,Leitungsversatz/Schweißkurven,2645.999755859375
