T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2048,Öl auf Terminal,384.0
2,0.0,508.56,0.0,2048,Öl auf Terminal,384.0
3,0.0,508.56,0.0,2048,Öl auf Terminal,384.0
4,0.0,506.607,0.0,2048,Öl auf Terminal,384.0
5,0.0,508.56,0.0,2048,Öl auf Terminal,384.0
6,0.0,508.56,0.0,2048,Öl auf Terminal,384.0
7,0.0,508.56,0.0,2048,Öl auf Terminal,384.0
8,0.0,490.738,0.0,2048,Öl auf Terminal,384.0
9,0.0,435.56,0.0200043,2048,Öl auf Terminal,384.0
10,53.3311,427.503,0.0400009,2048,Öl auf Terminal,384.0
11,95.4466,386.242,0.0800018,2048,Öl auf Terminal,384.0
12,129.933,372.326,0.120003,2048,Öl auf Terminal,384.0
13,181.814,366.466,0.160004,2048,Öl auf Terminal,384.0
14,253.533,358.409,0.200005,2048,Öl auf Terminal,384.0
15,322.504,334.727,0.25,2048,Öl auf Terminal,384.0
16,384.152,342.784,0.290001,2048,Öl auf Terminal,384.0
17,441.221,330.821,0.330002,2048,Öl auf Terminal,384.0
18,495.239,334.727,0.370003,2048,Öl auf Terminal,384.0
19,554.75,326.914,0.410004,2048,Öl auf Terminal,384.0
20,609.073,348.643,0.440002,2048,Öl auf Terminal,384.0
21,663.396,344.737,0.470001,2048,Öl auf Terminal,384.0
22,715.278,368.419,0.5,2048,Öl auf Terminal,384.0
23,786.691,344.737,0.530006,2048,Öl auf Terminal,384.0
24,858.409,362.56,0.550003,2048,Öl auf Terminal,384.0
25,924.94,384.045,0.570007,2048,Öl auf Terminal,384.0
26,984.146,370.373,0.590004,2048,Öl auf Terminal,384.0
27,1033.59,386.242,0.610001,2048,Öl auf Terminal,384.0
28,1070.82,390.149,0.620003,2048,Öl auf Terminal,384.0
29,1112.63,413.831,0.630005,2048,Öl auf Terminal,384.0
30,1164.51,396.008,0.640007,2048,Öl auf Terminal,384.0
31,1213.95,415.784,0.640007,2048,Öl auf Terminal,384.0
32,1248.44,401.868,0.650002,2048,Öl auf Terminal,384.0
33,1278.04,449.232,0.650002,2048,Öl auf Terminal,384.0
34,1285.36,433.607,0.660004,2048,Öl auf Terminal,384.0
35,1288.11,421.644,0.660004,2048,Öl auf Terminal,384.0
36,1320.15,445.326,0.670006,2048,Öl auf Terminal,384.0
37,1366.85,435.56,0.670006,2048,Öl auf Terminal,384.0
38,1399.2,439.467,0.68,2048,Öl auf Terminal,384.0
39,1431.24,425.55,0.690002,2048,Öl auf Terminal,384.0
40,1455.96,451.186,0.690002,2048,Öl auf Terminal,384.0
41,1465.73,437.513,0.700005,2048,Öl auf Terminal,384.0
42,1483.12,463.149,0.710007,2048,Öl auf Terminal,384.0
43,1537.45,419.691,0.720001,2048,Öl auf Terminal,384.0
44,1584.14,435.56,0.720001,2048,Öl auf Terminal,384.0
45,1618.93,453.383,0.730003,2048,Öl auf Terminal,384.0
46,1648.53,427.503,0.740005,2048,Öl auf Terminal,384.0
47,1655.86,445.326,0.740005,2048,Öl auf Terminal,384.0
48,1650.98,445.326,0.75,2048,Öl auf Terminal,384.0
49,1663.18,461.196,0.760002,2048,Öl auf Terminal,384.0
50,1700.42,433.607,0.760002,2048,Öl auf Terminal,384.0
51,1732.46,449.232,0.770004,2048,Öl auf Terminal,384.0
