T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2504,Terminalversatz,2017.48132324219
2,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
3,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
4,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
5,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
6,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
7,0.0,502.701,0.0,2504,Terminalversatz,2017.48132324219
8,0.0,488.784,0.0100021,2504,Terminalversatz,2017.48132324219
9,0.0,431.654,0.0200043,2504,Terminalversatz,2017.48132324219
10,33.6276,415.784,0.0400009,2504,Terminalversatz,2017.48132324219
11,72.9965,378.185,0.0699997,2504,Terminalversatz,2017.48132324219
12,112.671,370.373,0.0999985,2504,Terminalversatz,2017.48132324219
13,176.759,354.503,0.130005,2504,Terminalversatz,2017.48132324219
14,253.361,334.727,0.160004,2504,Terminalversatz,2017.48132324219
15,319.891,330.821,0.190002,2504,Terminalversatz,2017.48132324219
16,386.727,324.961,0.220001,2504,Terminalversatz,2017.48132324219
17,441.05,312.998,0.260002,2504,Terminalversatz,2017.48132324219
18,502.697,301.279,0.290001,2504,Terminalversatz,2017.48132324219
19,557.02,319.102,0.32,2504,Terminalversatz,2017.48132324219
20,611.343,321.055,0.349998,2504,Terminalversatz,2017.48132324219
21,668.107,336.68,0.380005,2504,Terminalversatz,2017.48132324219
22,739.826,330.821,0.400002,2504,Terminalversatz,2017.48132324219
23,808.798,332.774,0.419998,2504,Terminalversatz,2017.48132324219
24,875.633,358.409,0.440002,2504,Terminalversatz,2017.48132324219
25,937.281,348.643,0.450005,2504,Terminalversatz,2017.48132324219
26,984.279,360.363,0.459999,2504,Terminalversatz,2017.48132324219
27,1021.21,368.419,0.480003,2504,Terminalversatz,2017.48132324219
28,1063.02,392.102,0.489998,2504,Terminalversatz,2017.48132324219
29,1117.34,380.139,0.489998,2504,Terminalversatz,2017.48132324219
30,1164.34,392.102,0.5,2504,Terminalversatz,2017.48132324219
31,1204.01,380.139,0.510002,2504,Terminalversatz,2017.48132324219
32,1238.5,413.831,0.510002,2504,Terminalversatz,2017.48132324219
33,1250.71,415.784,0.520004,2504,Terminalversatz,2017.48132324219
34,1258.34,396.008,0.529999,2504,Terminalversatz,2017.48132324219
35,1297.7,421.644,0.529999,2504,Terminalversatz,2017.48132324219
36,1347.14,415.784,0.540001,2504,Terminalversatz,2017.48132324219
37,1381.63,415.784,0.550003,2504,Terminalversatz,2017.48132324219
38,1413.67,401.868,0.550003,2504,Terminalversatz,2017.48132324219
39,1440.84,429.456,0.559998,2504,Terminalversatz,2017.48132324219
40,1445.72,417.737,0.57,2504,Terminalversatz,2017.48132324219
41,1463.11,439.467,0.580002,2504,Terminalversatz,2017.48132324219
42,1512.55,413.831,0.590004,2504,Terminalversatz,2017.48132324219
43,1554.36,415.784,0.590004,2504,Terminalversatz,2017.48132324219
44,1586.71,439.467,0.599998,2504,Terminalversatz,2017.48132324219
45,1606.25,411.878,0.610001,2504,Terminalversatz,2017.48132324219
46,1608.69,419.691,0.620003,2504,Terminalversatz,2017.48132324219
47,1596.48,417.737,0.620003,2504,Terminalversatz,2017.48132324219
48,1603.8,437.513,0.630005,2504,Terminalversatz,2017.48132324219
49,1638.6,407.971,0.639999,2504,Terminalversatz,2017.48132324219
50,1665.76,423.597,0.650002,2504,Terminalversatz,2017.48132324219
51,1677.96,401.868,0.660004,2504,Terminalversatz,2017.48132324219
52,1685.29,443.373,0.669998,2504,Terminalversatz,2017.48132324219
53,1673.08,441.42,0.669998,2504,Terminalversatz,2017.48132324219
54,1658.13,417.737,0.68,2504,Terminalversatz,2017.48132324219
55,1682.85,431.654,0.690002,2504,Terminalversatz,2017.48132324219
56,1722.52,443.373,0.700005,2504,Terminalversatz,2017.48132324219
57,1749.68,437.513,0.709999,2504,Terminalversatz,2017.48132324219
58,1766.77,421.644,0.720001,2504,Terminalversatz,2017.48132324219
59,1776.84,439.467,0.720001,2504,Terminalversatz,2017.48132324219
60,1766.77,447.279,0.730003,2504,Terminalversatz,2017.48132324219
61,1759.45,465.102,0.739998,2504,Terminalversatz,2017.48132324219
62,1798.82,451.186,0.75,2504,Terminalversatz,2017.48132324219
63,1843.38,435.56,0.75,2504,Terminalversatz,2017.48132324219
64,1868.1,465.102,0.760002,2504,Terminalversatz,2017.48132324219
65,1880.3,447.279,0.770004,2504,Terminalversatz,2017.48132324219
66,1870.54,447.279,0.770004,2504,Terminalversatz,2017.48132324219
67,1845.82,455.336,0.779999,2504,Terminalversatz,2017.48132324219
68,1831.17,472.915,0.790001,2504,Terminalversatz,2017.48132324219
69,1858.33,461.196,0.790001,2504,Terminalversatz,2017.48132324219
70,1875.42,455.336,0.800003,2504,Terminalversatz,2017.48132324219
71,1887.93,439.467,0.809998,2504,Terminalversatz,2017.48132324219
72,1882.74,467.055,0.809998,2504,Terminalversatz,2017.48132324219
73,1858.33,472.915,0.82,2504,Terminalversatz,2017.48132324219
74,1825.98,449.232,0.82,2504,Terminalversatz,2017.48132324219
75,1833.61,472.915,0.830002,2504,Terminalversatz,2017.48132324219
76,1875.42,479.019,0.830002,2504,Terminalversatz,2017.48132324219
77,1897.7,470.962,0.840004,2504,Terminalversatz,2017.48132324219
78,1909.91,453.383,0.849998,2504,Terminalversatz,2017.48132324219
79,1905.02,475.112,0.849998,2504,Terminalversatz,2017.48132324219
80,1887.93,477.065,0.860001,2504,Terminalversatz,2017.48132324219
81,1870.54,498.795,0.860001,2504,Terminalversatz,2017.48132324219
82,1902.58,477.065,0.870003,2504,Terminalversatz,2017.48132324219
83,1942.26,467.055,0.870003,2504,Terminalversatz,2017.48132324219
84,1961.79,498.795,0.880005,2504,Terminalversatz,2017.48132324219
85,1969.42,475.112,0.889999,2504,Terminalversatz,2017.48132324219
86,1954.46,477.065,0.889999,2504,Terminalversatz,2017.48132324219
87,1919.98,480.972,0.900002,2504,Terminalversatz,2017.48132324219
88,1902.58,500.748,0.900002,2504,Terminalversatz,2017.48132324219
89,1927.3,480.972,0.910004,2504,Terminalversatz,2017.48132324219
90,1942.26,482.925,0.910004,2504,Terminalversatz,2017.48132324219
91,1947.14,459.243,0.919998,2504,Terminalversatz,2017.48132324219
92,1939.81,494.644,0.919998,2504,Terminalversatz,2017.48132324219
93,1909.91,500.748,0.919998,2504,Terminalversatz,2017.48132324219
94,1872.98,470.962,0.93,2504,Terminalversatz,2017.48132324219
95,1882.74,500.748,0.93,2504,Terminalversatz,2017.48132324219
96,1922.42,498.795,0.940002,2504,Terminalversatz,2017.48132324219
97,1939.81,500.748,0.940002,2504,Terminalversatz,2017.48132324219
98,1947.14,480.972,0.950005,2504,Terminalversatz,2017.48132324219
99,1939.81,510.514,0.950005,2504,Terminalversatz,2017.48132324219
100,1917.54,498.795,0.950005,2504,Terminalversatz,2017.48132324219
