T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2555,Leitungsversatz/Schweißkurven,2783.590087890625
2,0.0,504.654,0.0,2555,Leitungsversatz/Schweißkurven,2783.590087890625
3,0.0,504.654,0.0,2555,Leitungsversatz/Schweißkurven,2783.590087890625
4,0.0,504.654,0.00999451,2555,Leitungsversatz/Schweißkurven,2783.590087890625
5,0.0,506.607,0.00999451,2555,Leitungsversatz/Schweißkurven,2783.590087890625
6,0.0,508.56,0.00999451,2555,Leitungsversatz/Schweißkurven,2783.590087890625
7,0.0,506.607,0.00999451,2555,Leitungsversatz/Schweißkurven,2783.590087890625
8,0.0,492.691,0.00999451,2555,Leitungsversatz/Schweißkurven,2783.590087890625
9,0.0,469.008,0.0199966,2555,Leitungsversatz/Schweißkurven,2783.590087890625
10,1.88832,453.383,0.0299988,2555,Leitungsversatz/Schweißkurven,2783.590087890625
11,31.4913,441.42,0.0499954,2555,Leitungsversatz/Schweißkurven,2783.590087890625
12,43.6987,431.654,0.0599976,2555,Leitungsversatz/Schweißkurven,2783.590087890625
13,65.9772,427.503,0.0799942,2555,Leitungsversatz/Schweißkurven,2783.590087890625
14,93.1387,419.691,0.0999985,2555,Leitungsversatz/Schweißkurven,2783.590087890625
15,130.066,419.691,0.119995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
16,174.623,409.925,0.139999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
17,216.739,390.149,0.159996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
18,243.9,397.961,0.189995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
19,268.62,401.868,0.209999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
20,290.593,386.242,0.229996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
21,315.313,392.102,0.25,2555,Leitungsversatz/Schweißkurven,2783.590087890625
22,327.826,390.149,0.279999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
23,352.546,397.961,0.299995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
24,374.519,386.242,0.32,2555,Leitungsversatz/Schweißkurven,2783.590087890625
25,399.239,388.195,0.339996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
26,416.635,378.185,0.360001,2555,Leitungsversatz/Schweißkurven,2783.590087890625
27,434.03,401.868,0.379997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
28,441.355,394.055,0.399994,2555,Leitungsversatz/Schweißkurven,2783.590087890625
29,451.121,388.195,0.419998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
30,470.958,403.821,0.43,2555,Leitungsversatz/Schweißkurven,2783.590087890625
31,483.165,397.961,0.449997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
32,495.678,401.868,0.459999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
33,505.444,394.055,0.479996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
34,515.515,401.868,0.489998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
35,515.515,403.821,0.509995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
36,525.281,411.878,0.519997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
37,542.676,394.055,0.540001,2555,Leitungsversatz/Schweißkurven,2783.590087890625
38,550.001,405.774,0.549995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
39,552.442,409.925,0.57,2555,Leitungsversatz/Schweißkurven,2783.590087890625
40,550.001,397.961,0.579994,2555,Leitungsversatz/Schweißkurven,2783.590087890625
41,545.118,405.774,0.589996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
42,539.93,407.971,0.610001,2555,Leitungsversatz/Schweißkurven,2783.590087890625
43,535.047,415.784,0.619995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
44,537.488,407.971,0.629997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
45,537.488,409.925,0.639999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
46,535.047,405.774,0.659996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
47,532.605,421.644,0.669998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
48,525.281,413.831,0.68,2555,Leitungsversatz/Schweißkurven,2783.590087890625
49,517.956,411.878,0.689995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
50,527.722,419.691,0.699997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
51,537.488,415.784,0.719994,2555,Leitungsversatz/Schweißkurven,2783.590087890625
52,545.118,413.831,0.729996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
53,552.442,409.925,0.739998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
54,552.442,417.737,0.759995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
55,554.884,417.737,0.769997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
56,559.767,425.55,0.779999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
57,582.045,411.878,0.799995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
58,594.253,421.644,0.809998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
59,606.765,417.737,0.82,2555,Leitungsversatz/Schweißkurven,2783.590087890625
60,609.207,413.831,0.839996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
61,609.207,419.691,0.849998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
62,606.765,421.644,0.860001,2555,Leitungsversatz/Schweißkurven,2783.590087890625
63,609.207,421.644,0.879997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
64,616.531,419.691,0.889999,2555,Leitungsversatz/Schweißkurven,2783.590087890625
65,621.414,413.831,0.909996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
66,626.602,415.784,0.919998,2555,Leitungsversatz/Schweißkurven,2783.590087890625
67,629.044,427.503,0.939995,2555,Leitungsversatz/Schweißkurven,2783.590087890625
68,624.161,417.737,0.949997,2555,Leitungsversatz/Schweißkurven,2783.590087890625
69,621.414,419.691,0.969994,2555,Leitungsversatz/Schweißkurven,2783.590087890625
70,638.81,423.597,0.979996,2555,Leitungsversatz/Schweißkurven,2783.590087890625
