T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1681,Gutschweißung,2730.0
2,0.0,500.748,0.0,1681,Gutschweißung,2730.0
3,0.0,498.795,0.0,1681,Gutschweißung,2730.0
4,0.0,500.748,0.0,1681,Gutschweißung,2730.0
5,0.0,502.701,0.0,1681,Gutschweißung,2730.0
6,0.0,502.701,0.0,1681,Gutschweißung,2730.0
7,0.0,500.748,0.0,1681,Gutschweißung,2730.0
8,0.0,467.055,0.0,1681,Gutschweißung,2730.0
9,0.0,421.644,0.0100021,1681,Gutschweißung,2730.0
10,48.3718,411.878,0.0400009,1681,Gutschweißung,2730.0
11,92.9289,394.055,0.0699997,1681,Gutschweißung,2730.0
12,132.298,368.419,0.110001,1681,Gutschweißung,2730.0
13,189.062,352.55,0.150002,1681,Gutschweißung,2730.0
14,270.547,348.643,0.190002,1681,Gutschweißung,2730.0
15,344.707,321.055,0.240005,1681,Gutschweißung,2730.0
16,406.354,317.148,0.290001,1681,Gutschweißung,2730.0
17,455.794,307.138,0.340004,1681,Gutschweißung,2730.0
18,512.558,314.951,0.389999,1681,Gutschweißung,2730.0
19,574.511,305.185,0.43,1681,Gutschweißung,2730.0
20,633.717,309.091,0.470001,1681,Gutschweißung,2730.0
21,695.364,297.372,0.510002,1681,Gutschweißung,2730.0
22,747.246,334.727,0.550003,1681,Gutschweißung,2730.0
23,794.244,326.914,0.580002,1681,Gutschweißung,2730.0
24,848.567,319.102,0.610001,1681,Gutschweißung,2730.0
25,924.863,360.363,0.630005,1681,Gutschweißung,2730.0
26,994.14,350.597,0.650002,1681,Gutschweißung,2730.0
27,1055.79,358.409,0.670006,1681,Gutschweißung,2730.0
28,1107.67,356.456,0.68,1681,Gutschweißung,2730.0
29,1157.11,388.195,0.690002,1681,Gutschweißung,2730.0
30,1189.15,390.149,0.700005,1681,Gutschweißung,2730.0
31,1236.15,413.831,0.709999,1681,Gutschweißung,2730.0
32,1300.24,382.092,0.720001,1681,Gutschweißung,2730.0
33,1347.24,409.925,0.720001,1681,Gutschweißung,2730.0
34,1381.73,419.691,0.720001,1681,Gutschweißung,2730.0
35,1413.77,394.055,0.730003,1681,Gutschweißung,2730.0
36,1423.84,413.831,0.730003,1681,Gutschweißung,2730.0
37,1426.28,417.737,0.740005,1681,Gutschweißung,2730.0
