T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2562,Leitungsversatz/Schweißkurven,2555.208984375
2,0.0,504.654,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
3,0.0,504.654,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
4,0.0,504.654,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
5,0.0,506.607,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
6,0.0,506.607,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
7,0.0,504.654,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
8,0.0,502.701,0.00999451,2562,Leitungsversatz/Schweißkurven,2555.208984375
9,0.0,486.831,0.0199966,2562,Leitungsversatz/Schweißkurven,2555.208984375
10,0.0,472.915,0.0299988,2562,Leitungsversatz/Schweißkurven,2555.208984375
11,0.0,461.196,0.0400009,2562,Leitungsversatz/Schweißkurven,2555.208984375
12,4.27258,453.383,0.0499954,2562,Leitungsversatz/Schweißkurven,2555.208984375
13,11.597,453.383,0.0599976,2562,Leitungsversatz/Schweißkurven,2555.208984375
14,28.9926,443.373,0.0799942,2562,Leitungsversatz/Schweißkurven,2555.208984375
15,53.7126,447.279,0.0899963,2562,Leitungsversatz/Schweißkurven,2555.208984375
16,75.9911,443.373,0.0999985,2562,Leitungsversatz/Schweißkurven,2555.208984375
17,100.711,433.607,0.110001,2562,Leitungsversatz/Schweißkurven,2555.208984375
18,120.243,435.56,0.129997,2562,Leitungsversatz/Schweißkurven,2555.208984375
19,140.08,431.654,0.139999,2562,Leitungsversatz/Schweißkurven,2555.208984375
20,157.475,431.654,0.150002,2562,Leitungsversatz/Schweißkurven,2555.208984375
21,172.124,431.654,0.159996,2562,Leitungsversatz/Schweißkurven,2555.208984375
22,187.078,431.654,0.169998,2562,Leitungsversatz/Schweißkurven,2555.208984375
23,201.727,429.456,0.18,2562,Leitungsversatz/Schweißkurven,2555.208984375
24,216.681,431.654,0.189995,2562,Leitungsversatz/Schweißkurven,2555.208984375
25,236.518,429.456,0.199997,2562,Leitungsversatz/Schweißkurven,2555.208984375
26,248.726,435.56,0.209999,2562,Leitungsversatz/Schweißkurven,2555.208984375
27,256.05,441.42,0.220001,2562,Leitungsversatz/Schweißkurven,2555.208984375
28,261.238,437.513,0.220001,2562,Leitungsversatz/Schweißkurven,2555.208984375
29,266.121,441.42,0.229996,2562,Leitungsversatz/Schweißkurven,2555.208984375
30,275.887,445.326,0.239998,2562,Leitungsversatz/Schweißkurven,2555.208984375
31,283.212,445.326,0.25,2562,Leitungsversatz/Schweißkurven,2555.208984375
32,283.212,443.373,0.25,2562,Leitungsversatz/Schweißkurven,2555.208984375
33,285.958,451.186,0.259995,2562,Leitungsversatz/Schweißkurven,2555.208984375
34,285.958,449.232,0.269997,2562,Leitungsversatz/Schweißkurven,2555.208984375
35,285.958,455.336,0.279999,2562,Leitungsversatz/Schweißkurven,2555.208984375
36,290.841,449.232,0.279999,2562,Leitungsversatz/Schweißkurven,2555.208984375
