T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1752,Gutschweißung,2870.0
2,0.0,502.701,0.0,1752,Gutschweißung,2870.0
3,0.0,500.748,0.0,1752,Gutschweißung,2870.0
4,0.0,500.748,0.0,1752,Gutschweißung,2870.0
5,0.0,504.654,0.0,1752,Gutschweißung,2870.0
6,0.0,502.701,0.0,1752,Gutschweißung,2870.0
7,0.0,506.607,0.0,1752,Gutschweißung,2870.0
8,0.0,477.065,0.0,1752,Gutschweißung,2870.0
9,0.0,423.597,0.0200043,1752,Gutschweißung,2870.0
10,58.8054,411.878,0.0400009,1752,Gutschweißung,2870.0
11,98.1742,382.092,0.0800018,1752,Gutschweißung,2870.0
12,132.66,368.419,0.120003,1752,Gutschweißung,2870.0
13,192.171,344.737,0.160004,1752,Gutschweißung,2870.0
14,268.468,348.643,0.200005,1752,Gutschweißung,2870.0
15,337.745,326.914,0.25,1752,Gutschweißung,2870.0
16,396.95,330.821,0.290001,1752,Gutschweißung,2870.0
17,461.039,314.951,0.340004,1752,Gutschweißung,2870.0
18,527.875,309.091,0.380005,1752,Gutschweißung,2870.0
19,589.522,326.914,0.419998,1752,Gutschweißung,2870.0
20,653.916,319.102,0.459999,1752,Gutschweißung,2870.0
21,710.681,326.914,0.490005,1752,Gutschweißung,2870.0
22,762.562,334.727,0.520004,1752,Gutschweißung,2870.0
23,814.139,348.643,0.550003,1752,Gutschweißung,2870.0
24,880.974,342.784,0.57,1752,Gutschweißung,2870.0
25,947.504,356.456,0.590004,1752,Gutschweißung,2870.0
26,1004.27,352.55,0.610001,1752,Gutschweißung,2870.0
27,1061.34,382.092,0.630005,1752,Gutschweißung,2870.0
28,1095.82,394.055,0.639999,1752,Gutschweißung,2870.0
29,1122.99,386.242,0.639999,1752,Gutschweißung,2870.0
30,1164.8,411.878,0.650002,1752,Gutschweißung,2870.0
31,1224.0,415.784,0.660004,1752,Gutschweißung,2870.0
32,1266.12,415.784,0.660004,1752,Gutschweißung,2870.0
33,1308.23,405.774,0.669998,1752,Gutschweißung,2870.0
34,1340.28,437.513,0.669998,1752,Gutschweißung,2870.0
35,1359.81,425.55,0.669998,1752,Gutschweißung,2870.0
36,1377.2,441.42,0.68,1752,Gutschweißung,2870.0
37,1424.2,421.644,0.690002,1752,Gutschweißung,2870.0
38,1478.53,419.691,0.690002,1752,Gutschweißung,2870.0
39,1517.9,443.373,0.700005,1752,Gutschweißung,2870.0
40,1555.13,421.644,0.709999,1752,Gutschweißung,2870.0
41,1574.66,429.456,0.709999,1752,Gutschweißung,2870.0
42,1574.66,431.654,0.720001,1752,Gutschweißung,2870.0
43,1582.29,445.326,0.720001,1752,Gutschweißung,2870.0
44,1621.66,419.691,0.730003,1752,Gutschweißung,2870.0
45,1656.14,431.654,0.730003,1752,Gutschweißung,2870.0
46,1683.31,413.831,0.740005,1752,Gutschweißung,2870.0
47,1698.26,449.232,0.75,1752,Gutschweißung,2870.0
48,1698.26,447.279,0.75,1752,Gutschweißung,2870.0
49,1688.49,439.467,0.760002,1752,Gutschweißung,2870.0
50,1705.58,439.467,0.770004,1752,Gutschweißung,2870.0
51,1762.35,461.196,0.770004,1752,Gutschweißung,2870.0
52,1794.39,447.279,0.779999,1752,Gutschweißung,2870.0
53,1821.55,441.42,0.790001,1752,Gutschweißung,2870.0
54,1838.95,445.326,0.790001,1752,Gutschweißung,2870.0
55,1836.51,461.196,0.800003,1752,Gutschweißung,2870.0
56,1836.51,469.008,0.810005,1752,Gutschweißung,2870.0
57,1881.07,472.915,0.810005,1752,Gutschweißung,2870.0
58,1935.39,443.373,0.82,1752,Gutschweißung,2870.0
59,1967.43,470.962,0.830002,1752,Gutschweißung,2870.0
60,1989.71,470.962,0.830002,1752,Gutschweißung,2870.0
61,1989.71,455.336,0.840004,1752,Gutschweißung,2870.0
62,1974.76,469.008,0.849998,1752,Gutschweißung,2870.0
63,1962.55,482.925,0.849998,1752,Gutschweißung,2870.0
64,1994.59,482.925,0.860001,1752,Gutschweißung,2870.0
65,2021.76,467.055,0.860001,1752,Gutschweißung,2870.0
66,2038.85,463.149,0.870003,1752,Gutschweißung,2870.0
67,2038.85,472.915,0.870003,1752,Gutschweißung,2870.0
68,2019.31,500.748,0.870003,1752,Gutschweißung,2870.0
69,1986.96,475.112,0.880005,1752,Gutschweißung,2870.0
70,1992.15,479.019,0.880005,1752,Gutschweißung,2870.0
71,2033.96,502.701,0.889999,1752,Gutschweißung,2870.0
72,2066.01,486.831,0.889999,1752,Gutschweißung,2870.0
73,2080.96,475.112,0.900002,1752,Gutschweißung,2870.0
74,2083.4,484.878,0.900002,1752,Gutschweißung,2870.0
75,2066.01,498.795,0.910004,1752,Gutschweißung,2870.0
76,2048.92,506.607,0.910004,1752,Gutschweißung,2870.0
77,2083.4,506.607,0.910004,1752,Gutschweißung,2870.0
78,2132.84,475.112,0.919998,1752,Gutschweißung,2870.0
79,2157.56,504.654,0.919998,1752,Gutschweißung,2870.0
