T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1657,Gutschweißung,2650.0
2,0.0,502.701,0.0,1657,Gutschweißung,2650.0
3,0.0,502.701,0.0,1657,Gutschweißung,2650.0
4,0.0,502.701,0.0,1657,Gutschweißung,2650.0
5,0.0,504.654,0.0,1657,Gutschweißung,2650.0
6,0.0,504.654,0.0,1657,Gutschweißung,2650.0
7,0.0,504.654,0.0,1657,Gutschweißung,2650.0
8,0.0,480.972,0.0,1657,Gutschweißung,2650.0
9,0.0,429.456,0.0100021,1657,Gutschweißung,2650.0
10,51.2711,415.784,0.0299988,1657,Gutschweißung,2650.0
11,93.3866,380.139,0.0699997,1657,Gutschweißung,2650.0
12,125.431,370.373,0.0999985,1657,Gutschweißung,2650.0
13,167.241,342.784,0.150002,1657,Gutschweißung,2650.0
14,234.077,334.727,0.190002,1657,Gutschweißung,2650.0
15,308.237,326.914,0.239998,1657,Gutschweißung,2650.0
16,374.767,314.951,0.290001,1657,Gutschweißung,2650.0
17,426.649,307.138,0.339996,1657,Gutschweißung,2650.0
18,476.089,309.091,0.389999,1657,Gutschweißung,2650.0
19,545.061,297.372,0.440002,1657,Gutschweißung,2650.0
20,611.896,311.045,0.480003,1657,Gutschweißung,2650.0
21,673.544,312.998,0.519997,1657,Gutschweißung,2650.0
22,730.308,312.998,0.550003,1657,Gutschweißung,2650.0
23,782.189,319.102,0.580002,1657,Gutschweißung,2650.0
24,831.629,340.831,0.610001,1657,Gutschweißung,2650.0
25,895.718,334.727,0.639999,1657,Gutschweißung,2650.0
26,960.112,346.69,0.659996,1657,Gutschweißung,2650.0
27,1016.88,344.737,0.68,1657,Gutschweißung,2650.0
28,1071.2,356.456,0.690002,1657,Gutschweißung,2650.0
29,1110.57,392.102,0.699997,1657,Gutschweißung,2650.0
30,1132.85,386.242,0.709999,1657,Gutschweißung,2650.0
31,1160.01,390.149,0.720001,1657,Gutschweißung,2650.0
32,1211.89,407.971,0.720001,1657,Gutschweißung,2650.0
33,1256.14,403.821,0.730003,1657,Gutschweißung,2650.0
34,1293.37,397.961,0.730003,1657,Gutschweißung,2650.0
35,1327.86,403.821,0.739998,1657,Gutschweißung,2650.0
36,1350.14,413.831,0.739998,1657,Gutschweißung,2650.0
37,1362.35,421.644,0.75,1657,Gutschweißung,2650.0
38,1397.14,423.597,0.75,1657,Gutschweißung,2650.0
39,1456.34,405.774,0.760002,1657,Gutschweißung,2650.0
40,1495.71,425.55,0.760002,1657,Gutschweißung,2650.0
41,1527.76,421.644,0.769997,1657,Gutschweißung,2650.0
42,1554.92,415.784,0.779999,1657,Gutschweißung,2650.0
43,1557.36,423.597,0.779999,1657,Gutschweißung,2650.0
44,1560.11,435.56,0.790001,1657,Gutschweißung,2650.0
45,1584.52,427.503,0.790001,1657,Gutschweißung,2650.0
46,1621.75,421.644,0.800003,1657,Gutschweißung,2650.0
47,1646.47,413.831,0.809998,1657,Gutschweißung,2650.0
48,1671.19,431.654,0.809998,1657,Gutschweißung,2650.0
49,1673.64,443.373,0.82,1657,Gutschweißung,2650.0
50,1661.12,423.597,0.830002,1657,Gutschweißung,2650.0
51,1661.12,437.513,0.830002,1657,Gutschweißung,2650.0
52,1708.12,443.373,0.839996,1657,Gutschweißung,2650.0
53,1742.61,437.513,0.849998,1657,Gutschweißung,2650.0
54,1767.33,425.55,0.849998,1657,Gutschweißung,2650.0
55,1787.16,447.279,0.860001,1657,Gutschweißung,2650.0
56,1792.05,451.186,0.870003,1657,Gutschweißung,2650.0
57,1784.72,467.055,0.879997,1657,Gutschweißung,2650.0
58,1811.88,449.232,0.879997,1657,Gutschweißung,2650.0
