T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
2,0.0,504.654,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
3,0.0,504.654,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
4,0.0,502.701,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
5,0.0,504.654,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
6,0.0,504.654,0.0,2591,Leitungsversatz/Schweißkurven,2735.651611328125
7,0.0,506.607,0.0100021,2591,Leitungsversatz/Schweißkurven,2735.651611328125
8,0.0,492.691,0.0100021,2591,Leitungsversatz/Schweißkurven,2735.651611328125
9,0.0,469.008,0.0100021,2591,Leitungsversatz/Schweißkurven,2735.651611328125
10,0.0,457.289,0.0200043,2591,Leitungsversatz/Schweißkurven,2735.651611328125
11,21.0578,447.279,0.0400009,2591,Leitungsversatz/Schweißkurven,2735.651611328125
12,28.3822,439.467,0.0600052,2591,Leitungsversatz/Schweißkurven,2735.651611328125
13,45.4726,433.607,0.0699997,2591,Leitungsversatz/Schweißkurven,2735.651611328125
14,72.6341,427.503,0.090004,2591,Leitungsversatz/Schweißkurven,2735.651611328125
15,102.542,419.691,0.110001,2591,Leitungsversatz/Schweißkurven,2735.651611328125
16,144.353,413.831,0.120003,2591,Leitungsversatz/Schweißkurven,2735.651611328125
17,178.838,411.878,0.139999,2591,Leitungsversatz/Schweißkurven,2735.651611328125
18,211.188,399.915,0.160004,2591,Leitungsversatz/Schweißkurven,2735.651611328125
19,235.603,407.971,0.170006,2591,Leitungsversatz/Schweißkurven,2735.651611328125
20,257.881,411.878,0.190002,2591,Leitungsversatz/Schweißkurven,2735.651611328125
21,275.277,403.821,0.209999,2591,Leitungsversatz/Schweißkurven,2735.651611328125
22,297.555,407.971,0.220001,2591,Leitungsversatz/Schweißkurven,2735.651611328125
23,329.6,409.925,0.240005,2591,Leitungsversatz/Schweißkurven,2735.651611328125
24,356.761,407.971,0.25,2591,Leitungsversatz/Schweißkurven,2735.651611328125
25,379.04,405.774,0.270004,2591,Leitungsversatz/Schweißkurven,2735.651611328125
26,401.318,417.737,0.290001,2591,Leitungsversatz/Schweißkurven,2735.651611328125
27,418.409,413.831,0.300003,2591,Leitungsversatz/Schweißkurven,2735.651611328125
28,433.363,421.644,0.310005,2591,Leitungsversatz/Schweißkurven,2735.651611328125
29,458.083,413.831,0.330002,2591,Leitungsversatz/Schweißkurven,2735.651611328125
30,482.498,411.878,0.340004,2591,Leitungsversatz/Schweißkurven,2735.651611328125
31,497.452,421.644,0.350006,2591,Leitungsversatz/Schweißkurven,2735.651611328125
32,509.659,415.784,0.370003,2591,Leitungsversatz/Schweißkurven,2735.651611328125
33,517.289,415.784,0.380005,2591,Leitungsversatz/Schweißkurven,2735.651611328125
34,517.289,415.784,0.389999,2591,Leitungsversatz/Schweißkurven,2735.651611328125
35,517.289,419.691,0.400002,2591,Leitungsversatz/Schweißkurven,2735.651611328125
36,519.73,411.878,0.420006,2591,Leitungsversatz/Schweißkurven,2735.651611328125
37,529.496,417.737,0.43,2591,Leitungsversatz/Schweißkurven,2735.651611328125
38,531.938,405.774,0.440002,2591,Leitungsversatz/Schweißkurven,2735.651611328125
39,534.379,421.644,0.450005,2591,Leitungsversatz/Schweißkurven,2735.651611328125
40,531.938,421.644,0.470001,2591,Leitungsversatz/Schweißkurven,2735.651611328125
41,522.172,411.878,0.480003,2591,Leitungsversatz/Schweißkurven,2735.651611328125
42,522.172,425.55,0.490005,2591,Leitungsversatz/Schweißkurven,2735.651611328125
43,531.938,423.597,0.5,2591,Leitungsversatz/Schweißkurven,2735.651611328125
44,534.379,421.644,0.510002,2591,Leitungsversatz/Schweißkurven,2735.651611328125
