T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1730,Gutschweißung,2900.0
2,0.0,504.654,0.0,1730,Gutschweißung,2900.0
3,0.0,504.654,0.0,1730,Gutschweißung,2900.0
4,0.0,504.654,0.0,1730,Gutschweißung,2900.0
5,0.0,506.607,0.0,1730,Gutschweißung,2900.0
6,0.0,506.607,0.0,1730,Gutschweißung,2900.0
7,0.0,506.607,0.0,1730,Gutschweißung,2900.0
8,0.0,477.065,0.0100021,1730,Gutschweißung,2900.0
9,0.0,427.503,0.0200043,1730,Gutschweißung,2900.0
10,59.3585,411.878,0.0400009,1730,Gutschweißung,2900.0
11,101.169,386.242,0.0800018,1730,Gutschweißung,2900.0
12,138.096,362.56,0.120003,1730,Gutschweißung,2900.0
13,189.978,346.69,0.160004,1730,Gutschweißung,2900.0
14,264.138,336.68,0.200005,1730,Gutschweißung,2900.0
15,335.856,326.914,0.25,1730,Gutschweißung,2900.0
16,402.387,305.185,0.309998,1730,Gutschweißung,2900.0
17,456.71,307.138,0.360001,1730,Gutschweißung,2900.0
18,515.915,287.362,0.410004,1730,Gutschweißung,2900.0
19,572.68,321.055,0.450005,1730,Gutschweißung,2900.0
20,627.003,309.091,0.5,1730,Gutschweißung,2900.0
21,676.443,301.279,0.540001,1730,Gutschweißung,2900.0
22,740.837,330.821,0.580002,1730,Gutschweißung,2900.0
23,809.809,328.867,0.610001,1730,Gutschweißung,2900.0
24,876.644,338.633,0.639999,1730,Gutschweißung,2900.0
25,943.174,332.774,0.660004,1730,Gutschweißung,2900.0
26,1007.26,364.513,0.68,1730,Gutschweißung,2900.0
27,1056.7,364.513,0.700005,1730,Gutschweißung,2900.0
28,1103.7,396.008,0.720001,1730,Gutschweißung,2900.0
29,1175.12,368.419,0.730003,1730,Gutschweißung,2900.0
30,1237.07,392.102,0.739998,1730,Gutschweißung,2900.0
31,1283.76,419.691,0.739998,1730,Gutschweißung,2900.0
32,1325.88,399.915,0.75,1730,Gutschweißung,2900.0
33,1350.6,417.737,0.75,1730,Gutschweißung,2900.0
34,1355.48,417.737,0.75,1730,Gutschweißung,2900.0
35,1370.43,437.513,0.760002,1730,Gutschweißung,2900.0
36,1407.36,409.925,0.760002,1730,Gutschweißung,2900.0
37,1436.96,429.456,0.760002,1730,Gutschweißung,2900.0
38,1464.13,409.925,0.770004,1730,Gutschweißung,2900.0
39,1483.96,453.383,0.770004,1730,Gutschweißung,2900.0
40,1486.4,435.56,0.779999,1730,Gutschweißung,2900.0
41,1483.96,419.691,0.790001,1730,Gutschweißung,2900.0
42,1518.45,449.232,0.790001,1730,Gutschweißung,2900.0
43,1567.89,435.56,0.800003,1730,Gutschweißung,2900.0
44,1597.49,435.56,0.800003,1730,Gutschweißung,2900.0
45,1624.65,421.644,0.809998,1730,Gutschweißung,2900.0
46,1644.49,447.279,0.82,1730,Gutschweißung,2900.0
47,1644.49,443.373,0.82,1730,Gutschweißung,2900.0
48,1654.26,461.196,0.830002,1730,Gutschweißung,2900.0
49,1706.14,441.42,0.840004,1730,Gutschweißung,2900.0
50,1753.14,437.513,0.840004,1730,Gutschweißung,2900.0
51,1782.74,461.196,0.849998,1730,Gutschweißung,2900.0
52,1802.58,439.467,0.860001,1730,Gutschweißung,2900.0
53,1805.02,443.373,0.860001,1730,Gutschweißung,2900.0
54,1792.5,445.326,0.870003,1730,Gutschweißung,2900.0
55,1797.39,467.055,0.880005,1730,Gutschweißung,2900.0
56,1837.06,437.513,0.889999,1730,Gutschweißung,2900.0
57,1864.22,451.186,0.889999,1730,Gutschweißung,2900.0
58,1881.31,433.607,0.900002,1730,Gutschweißung,2900.0
59,1888.94,469.008,0.910004,1730,Gutschweißung,2900.0
60,1871.55,467.055,0.919998,1730,Gutschweißung,2900.0
61,1849.27,449.232,0.919998,1730,Gutschweißung,2900.0
62,1878.87,477.065,0.93,1730,Gutschweißung,2900.0
63,1920.99,470.962,0.940002,1730,Gutschweißung,2900.0
64,1948.15,475.112,0.940002,1730,Gutschweißung,2900.0
65,1960.36,455.336,0.950005,1730,Gutschweißung,2900.0
66,1962.8,496.597,0.950005,1730,Gutschweißung,2900.0
67,1945.71,477.065,0.959999,1730,Gutschweißung,2900.0
68,1943.27,504.654,0.959999,1730,Gutschweißung,2900.0
69,1985.08,469.008,0.970001,1730,Gutschweißung,2900.0
70,2019.56,477.065,0.970001,1730,Gutschweißung,2900.0
71,2039.4,498.795,0.980003,1730,Gutschweißung,2900.0
72,2049.47,470.962,0.980003,1730,Gutschweißung,2900.0
73,2034.52,482.925,0.989998,1730,Gutschweißung,2900.0
74,2004.91,482.925,0.989998,1730,Gutschweißung,2900.0
75,2000.03,504.654,1.0,1730,Gutschweißung,2900.0
76,2027.19,467.055,1.0,1730,Gutschweißung,2900.0
77,2041.84,488.784,1.01,1730,Gutschweißung,2900.0
78,2051.91,467.055,1.01,1730,Gutschweißung,2900.0
79,2039.4,512.467,1.02,1730,Gutschweißung,2900.0
80,2009.8,494.644,1.02,1730,Gutschweißung,2900.0
81,1980.19,479.019,1.03,1730,Gutschweißung,2900.0
82,2000.03,510.514,1.03,1730,Gutschweißung,2900.0
83,2034.52,498.795,1.04,1730,Gutschweißung,2900.0
84,2054.35,502.701,1.04,1730,Gutschweißung,2900.0
85,2061.68,484.878,1.05,1730,Gutschweißung,2900.0
86,2051.91,524.43,1.05,1730,Gutschweißung,2900.0
87,2029.63,502.701,1.06,1730,Gutschweißung,2900.0
88,2017.12,528.336,1.06,1730,Gutschweißung,2900.0
89,2059.24,482.925,1.07,1730,Gutschweißung,2900.0
90,2093.72,502.701,1.07,1730,Gutschweißung,2900.0
91,2111.12,522.477,1.07,1730,Gutschweißung,2900.0
92,2111.12,490.738,1.08,1730,Gutschweißung,2900.0
93,2093.72,508.56,1.08,1730,Gutschweißung,2900.0
94,2056.79,506.607,1.09,1730,Gutschweißung,2900.0
95,2046.72,524.43,1.09,1730,Gutschweißung,2900.0
96,2076.63,490.738,1.09,1730,Gutschweißung,2900.0
97,2083.96,512.467,1.1,1730,Gutschweißung,2900.0
98,2088.84,486.831,1.1,1730,Gutschweißung,2900.0
99,2076.63,542.009,1.1,1730,Gutschweißung,2900.0
100,2041.84,522.477,1.11,1730,Gutschweißung,2900.0
101,2009.8,498.795,1.11,1730,Gutschweißung,2900.0
102,2027.19,520.524,1.11,1730,Gutschweißung,2900.0
103,2064.12,522.477,1.12,1730,Gutschweißung,2900.0
104,2083.96,516.373,1.12,1730,Gutschweißung,2900.0
105,2088.84,498.795,1.12,1730,Gutschweißung,2900.0
106,2079.07,526.383,1.13,1730,Gutschweißung,2900.0
107,2051.91,518.326,1.13,1730,Gutschweißung,2900.0
108,2039.4,542.009,1.13,1730,Gutschweißung,2900.0
109,2079.07,514.42,1.14,1730,Gutschweißung,2900.0
110,2103.79,514.42,1.14,1730,Gutschweißung,2900.0
111,2116.0,532.243,1.14,1730,Gutschweißung,2900.0
112,2116.0,506.607,1.15,1730,Gutschweißung,2900.0
113,2088.84,516.373,1.15,1730,Gutschweißung,2900.0
114,2054.35,516.373,1.15,1730,Gutschweißung,2900.0
115,2041.84,532.243,1.16,1730,Gutschweißung,2900.0
116,2066.56,504.654,1.16,1730,Gutschweißung,2900.0
117,2073.89,516.373,1.16,1730,Gutschweißung,2900.0
118,2073.89,494.644,1.16,1730,Gutschweißung,2900.0
119,2059.24,532.243,1.17,1730,Gutschweißung,2900.0
120,2022.31,528.336,1.17,1730,Gutschweißung,2900.0
121,1987.52,508.56,1.17,1730,Gutschweißung,2900.0
122,2004.91,536.149,1.17,1730,Gutschweißung,2900.0
123,2036.96,526.383,1.18,1730,Gutschweißung,2900.0
124,2051.91,528.336,1.18,1730,Gutschweißung,2900.0
125,2056.79,508.56,1.18,1730,Gutschweißung,2900.0
126,2046.72,548.112,1.18,1730,Gutschweißung,2900.0
127,2022.31,530.29,1.19,1730,Gutschweißung,2900.0
128,2012.24,553.972,1.19,1730,Gutschweißung,2900.0
129,2056.79,518.326,1.19,1730,Gutschweißung,2900.0
130,2091.28,524.43,1.19,1730,Gutschweißung,2900.0
131,2108.68,546.159,1.2,1730,Gutschweißung,2900.0
132,2111.12,518.326,1.2,1730,Gutschweißung,2900.0
133,2086.4,528.336,1.2,1730,Gutschweißung,2900.0
134,2046.72,522.477,1.21,1730,Gutschweißung,2900.0
135,2036.96,544.206,1.21,1730,Gutschweißung,2900.0
136,2061.68,506.607,1.21,1730,Gutschweißung,2900.0
137,2069.0,528.336,1.21,1730,Gutschweißung,2900.0
138,2069.0,504.654,1.22,1730,Gutschweißung,2900.0
139,2051.91,553.972,1.22,1730,Gutschweißung,2900.0
140,2017.12,534.196,1.22,1730,Gutschweißung,2900.0
141,1980.19,512.467,1.22,1730,Gutschweißung,2900.0
142,2000.03,546.159,1.23,1730,Gutschweißung,2900.0
143,2029.63,532.243,1.23,1730,Gutschweißung,2900.0
144,2036.96,534.196,1.23,1730,Gutschweißung,2900.0
145,2041.84,516.373,1.23,1730,Gutschweißung,2900.0
146,2032.07,552.019,1.23,1730,Gutschweißung,2900.0
147,2002.47,534.196,1.24,1730,Gutschweißung,2900.0
148,1995.15,561.785,1.24,1730,Gutschweißung,2900.0
149,2032.07,512.467,1.24,1730,Gutschweißung,2900.0
150,2059.24,530.29,1.24,1730,Gutschweißung,2900.0
151,2073.89,548.112,1.25,1730,Gutschweißung,2900.0
152,2071.44,522.477,1.25,1730,Gutschweißung,2900.0
153,2051.91,534.196,1.25,1730,Gutschweißung,2900.0
154,2017.12,532.243,1.25,1730,Gutschweißung,2900.0
155,2012.24,550.066,1.25,1730,Gutschweißung,2900.0
156,2034.52,516.373,1.26,1730,Gutschweißung,2900.0
157,2044.28,532.243,1.26,1730,Gutschweißung,2900.0
158,2049.47,512.467,1.26,1730,Gutschweißung,2900.0
159,2034.52,552.019,1.26,1730,Gutschweißung,2900.0
160,2000.03,542.009,1.26,1730,Gutschweißung,2900.0
161,1967.99,522.477,1.27,1730,Gutschweißung,2900.0
162,1989.96,550.066,1.27,1730,Gutschweißung,2900.0
163,2019.56,540.056,1.27,1730,Gutschweißung,2900.0
164,2032.07,544.206,1.27,1730,Gutschweißung,2900.0
165,2036.96,522.477,1.27,1730,Gutschweißung,2900.0
166,2022.31,561.785,1.28,1730,Gutschweißung,2900.0
167,2000.03,542.009,1.28,1730,Gutschweißung,2900.0
168,1992.4,565.935,1.28,1730,Gutschweißung,2900.0
169,2029.63,524.43,1.28,1730,Gutschweißung,2900.0
170,2054.35,538.102,1.28,1730,Gutschweißung,2900.0
171,2066.56,557.878,1.29,1730,Gutschweißung,2900.0
172,2069.0,528.336,1.29,1730,Gutschweißung,2900.0
173,2044.28,538.102,1.29,1730,Gutschweißung,2900.0
174,2012.24,536.149,1.29,1730,Gutschweißung,2900.0
175,2004.91,557.878,1.29,1730,Gutschweißung,2900.0
176,2029.63,522.477,1.3,1730,Gutschweißung,2900.0
177,2039.4,544.206,1.3,1730,Gutschweißung,2900.0
178,2039.4,520.524,1.3,1730,Gutschweißung,2900.0
179,2024.75,569.842,1.3,1730,Gutschweißung,2900.0
180,1992.4,546.159,1.3,1730,Gutschweißung,2900.0
181,1957.92,530.29,1.3,1730,Gutschweißung,2900.0
182,1965.24,559.832,1.31,1730,Gutschweißung,2900.0
183,2000.03,546.159,1.31,1730,Gutschweißung,2900.0
184,2017.12,544.206,1.31,1730,Gutschweißung,2900.0
185,2024.75,526.383,1.31,1730,Gutschweißung,2900.0
186,2017.12,552.019,1.31,1730,Gutschweißung,2900.0
187,1997.59,548.112,1.31,1730,Gutschweißung,2900.0
188,1977.75,567.888,1.32,1730,Gutschweißung,2900.0
189,2002.47,546.159,1.32,1730,Gutschweißung,2900.0
190,2039.4,536.149,1.32,1730,Gutschweißung,2900.0
191,2056.79,559.832,1.32,1730,Gutschweißung,2900.0
192,2061.68,540.056,1.32,1730,Gutschweißung,2900.0
193,2046.72,540.056,1.32,1730,Gutschweißung,2900.0
194,2014.68,544.206,1.33,1730,Gutschweißung,2900.0
195,1992.4,561.785,1.33,1730,Gutschweißung,2900.0
196,2012.24,534.196,1.33,1730,Gutschweißung,2900.0
197,2027.19,542.009,1.33,1730,Gutschweißung,2900.0
198,2029.63,522.477,1.33,1730,Gutschweißung,2900.0
199,2022.31,557.878,1.33,1730,Gutschweißung,2900.0
200,1992.4,553.972,1.34,1730,Gutschweißung,2900.0
201,1957.92,532.243,1.34,1730,Gutschweißung,2900.0
202,1955.47,557.878,1.34,1730,Gutschweißung,2900.0
203,1987.52,550.066,1.34,1730,Gutschweißung,2900.0
204,2004.91,550.066,1.34,1730,Gutschweißung,2900.0
205,2012.24,530.29,1.34,1730,Gutschweißung,2900.0
206,2007.35,567.888,1.35,1730,Gutschweißung,2900.0
207,1985.08,553.972,1.35,1730,Gutschweißung,2900.0
208,1962.8,575.701,1.35,1730,Gutschweißung,2900.0
209,1989.96,544.206,1.35,1730,Gutschweißung,2900.0
210,2024.75,544.206,1.35,1730,Gutschweißung,2900.0
211,2041.84,567.888,1.35,1730,Gutschweißung,2900.0
212,2049.47,540.056,1.35,1730,Gutschweißung,2900.0
213,2034.52,548.112,1.36,1730,Gutschweißung,2900.0
214,2002.47,548.112,1.36,1730,Gutschweißung,2900.0
215,1980.19,567.888,1.36,1730,Gutschweißung,2900.0
216,2002.47,532.243,1.36,1730,Gutschweißung,2900.0
217,2014.68,548.112,1.36,1730,Gutschweißung,2900.0
218,2017.12,524.43,1.36,1730,Gutschweißung,2900.0
219,2009.8,567.888,1.36,1730,Gutschweißung,2900.0
220,1982.64,555.925,1.37,1730,Gutschweißung,2900.0
221,1945.71,536.149,1.37,1730,Gutschweißung,2900.0
222,1948.15,563.738,1.37,1730,Gutschweißung,2900.0
223,1980.19,553.972,1.37,1730,Gutschweißung,2900.0
224,1997.59,557.878,1.37,1730,Gutschweißung,2900.0
225,2004.91,540.056,1.37,1730,Gutschweißung,2900.0
226,2002.47,577.654,1.38,1730,Gutschweißung,2900.0
227,1977.75,553.972,1.38,1730,Gutschweißung,2900.0
228,1955.47,581.561,1.38,1730,Gutschweißung,2900.0
229,1987.52,536.149,1.38,1730,Gutschweißung,2900.0
230,2019.56,550.066,1.38,1730,Gutschweißung,2900.0
231,2036.96,569.842,1.38,1730,Gutschweißung,2900.0
232,2046.72,542.009,1.38,1730,Gutschweißung,2900.0
233,2032.07,553.972,1.38,1730,Gutschweißung,2900.0
234,2000.03,550.066,1.39,1730,Gutschweißung,2900.0
235,1977.75,569.842,1.39,1730,Gutschweißung,2900.0
236,1997.59,530.29,1.39,1730,Gutschweißung,2900.0
237,2014.68,553.972,1.39,1730,Gutschweißung,2900.0
238,2019.56,530.29,1.39,1730,Gutschweißung,2900.0
239,2012.24,579.608,1.39,1730,Gutschweißung,2900.0
240,1982.64,563.738,1.39,1730,Gutschweißung,2900.0
241,1945.71,540.056,1.4,1730,Gutschweißung,2900.0
242,1948.15,559.832,1.4,1730,Gutschweißung,2900.0
243,1982.64,563.738,1.4,1730,Gutschweißung,2900.0
244,2000.03,557.878,1.4,1730,Gutschweißung,2900.0
245,2004.91,540.056,1.4,1730,Gutschweißung,2900.0
246,2002.47,565.935,1.4,1730,Gutschweißung,2900.0
247,1980.19,559.832,1.4,1730,Gutschweißung,2900.0
248,1960.36,581.561,1.4,1730,Gutschweißung,2900.0
249,1989.96,555.925,1.41,1730,Gutschweißung,2900.0
250,2024.75,548.112,1.41,1730,Gutschweißung,2900.0
251,2039.4,571.795,1.41,1730,Gutschweißung,2900.0
252,2046.72,552.019,1.41,1730,Gutschweißung,2900.0
253,2032.07,552.019,1.41,1730,Gutschweißung,2900.0
254,2000.03,557.878,1.41,1730,Gutschweißung,2900.0
255,1980.19,573.748,1.41,1730,Gutschweißung,2900.0
256,2000.03,546.159,1.41,1730,Gutschweißung,2900.0
257,2014.68,555.925,1.42,1730,Gutschweißung,2900.0
258,2017.12,534.196,1.42,1730,Gutschweißung,2900.0
259,2012.24,569.842,1.42,1730,Gutschweißung,2900.0
260,1980.19,565.935,1.42,1730,Gutschweißung,2900.0
261,1945.71,544.206,1.42,1730,Gutschweißung,2900.0
262,1948.15,569.842,1.42,1730,Gutschweißung,2900.0
263,1982.64,565.935,1.42,1730,Gutschweißung,2900.0
264,1997.59,561.785,1.42,1730,Gutschweißung,2900.0
265,2004.91,544.206,1.43,1730,Gutschweißung,2900.0
266,1997.59,581.561,1.43,1730,Gutschweißung,2900.0
267,1975.31,563.738,1.43,1730,Gutschweißung,2900.0
268,1960.36,589.618,1.43,1730,Gutschweißung,2900.0
269,1989.96,553.972,1.43,1730,Gutschweißung,2900.0
