T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1731,Gutschweißung,2830.0
2,0.0,504.654,0.0,1731,Gutschweißung,2830.0
3,0.0,506.607,0.0,1731,Gutschweißung,2830.0
4,0.0,512.467,0.0,1731,Gutschweißung,2830.0
5,0.0,508.56,0.0,1731,Gutschweißung,2830.0
6,0.0,508.56,0.0,1731,Gutschweißung,2830.0
7,0.0,508.56,0.0,1731,Gutschweißung,2830.0
8,0.0,486.831,0.0,1731,Gutschweißung,2830.0
9,0.0,431.654,0.0100021,1731,Gutschweißung,2830.0
10,63.9363,423.597,0.0400009,1731,Gutschweißung,2830.0
11,103.305,380.139,0.0699997,1731,Gutschweißung,2830.0
12,145.421,374.279,0.110001,1731,Gutschweißung,2830.0
13,207.068,342.784,0.160004,1731,Gutschweißung,2830.0
14,286.111,340.831,0.200005,1731,Gutschweißung,2830.0
15,357.829,312.998,0.25,1731,Gutschweißung,2830.0
16,419.477,321.055,0.300003,1731,Gutschweißung,2830.0
17,471.358,311.045,0.350006,1731,Gutschweißung,2830.0
18,523.24,299.326,0.400002,1731,Gutschweißung,2830.0
19,587.329,312.998,0.440002,1731,Gutschweißung,2830.0
20,661.489,312.998,0.490005,1731,Gutschweißung,2830.0
21,725.578,319.102,0.520004,1731,Gutschweißung,2830.0
22,789.666,311.045,0.560005,1731,Gutschweißung,2830.0
23,849.177,342.784,0.590004,1731,Gutschweißung,2830.0
24,910.825,340.831,0.620003,1731,Gutschweißung,2830.0
25,970.031,368.419,0.639999,1731,Gutschweißung,2830.0
26,1049.07,350.597,0.660004,1731,Gutschweißung,2830.0
27,1115.6,364.513,0.68,1731,Gutschweißung,2830.0
28,1177.56,392.102,0.690002,1731,Gutschweißung,2830.0
29,1226.69,380.139,0.700005,1731,Gutschweißung,2830.0
30,1266.37,396.008,0.709999,1731,Gutschweißung,2830.0
31,1286.2,401.868,0.720001,1731,Gutschweißung,2830.0
32,1308.18,423.597,0.720001,1731,Gutschweißung,2830.0
33,1352.73,399.915,0.730003,1731,Gutschweißung,2830.0
34,1387.22,417.737,0.730003,1731,Gutschweißung,2830.0
35,1414.38,397.961,0.730003,1731,Gutschweißung,2830.0
36,1434.22,415.784,0.740005,1731,Gutschweißung,2830.0
37,1439.1,437.513,0.740005,1731,Gutschweißung,2830.0
38,1436.66,417.737,0.75,1731,Gutschweißung,2830.0
39,1473.59,429.456,0.75,1731,Gutschweißung,2830.0
40,1520.58,437.513,0.760002,1731,Gutschweißung,2830.0
41,1552.63,429.456,0.760002,1731,Gutschweißung,2830.0
42,1582.23,419.691,0.770004,1731,Gutschweißung,2830.0
43,1604.51,433.607,0.770004,1731,Gutschweißung,2830.0
44,1609.39,439.467,0.780006,1731,Gutschweißung,2830.0
45,1619.46,453.383,0.780006,1731,Gutschweißung,2830.0
46,1668.9,443.373,0.790001,1731,Gutschweißung,2830.0
47,1713.16,427.503,0.790001,1731,Gutschweißung,2830.0
48,1747.95,455.336,0.800003,1731,Gutschweißung,2830.0
49,1775.11,443.373,0.810005,1731,Gutschweißung,2830.0
50,1777.55,437.513,0.810005,1731,Gutschweißung,2830.0
51,1765.04,447.279,0.82,1731,Gutschweißung,2830.0
52,1769.92,463.149,0.830002,1731,Gutschweißung,2830.0
53,1809.59,447.279,0.830002,1731,Gutschweißung,2830.0
54,1839.2,449.232,0.840004,1731,Gutschweißung,2830.0
55,1859.03,431.654,0.850006,1731,Gutschweißung,2830.0
56,1866.36,459.243,0.850006,1731,Gutschweißung,2830.0
57,1851.41,469.008,0.860001,1731,Gutschweißung,2830.0
58,1826.69,445.326,0.870003,1731,Gutschweißung,2830.0
59,1853.85,470.962,0.870003,1731,Gutschweißung,2830.0
60,1900.85,469.008,0.880005,1731,Gutschweißung,2830.0
61,1925.57,469.008,0.889999,1731,Gutschweißung,2830.0
62,1945.4,453.383,0.889999,1731,Gutschweißung,2830.0
63,1947.84,484.878,0.900002,1731,Gutschweißung,2830.0
64,1932.89,477.065,0.900002,1731,Gutschweißung,2830.0
65,1928.01,502.701,0.910004,1731,Gutschweißung,2830.0
66,1972.56,472.915,0.910004,1731,Gutschweißung,2830.0
67,2011.93,472.915,0.920006,1731,Gutschweißung,2830.0
68,2034.21,496.597,0.920006,1731,Gutschweißung,2830.0
69,2049.17,475.112,0.93,1731,Gutschweißung,2830.0
70,2034.21,479.019,0.93,1731,Gutschweißung,2830.0
71,2009.49,482.925,0.940002,1731,Gutschweißung,2830.0
72,2002.17,500.748,0.940002,1731,Gutschweißung,2830.0
73,2031.77,470.962,0.950005,1731,Gutschweißung,2830.0
74,2051.61,486.831,0.950005,1731,Gutschweißung,2830.0
75,2061.37,465.102,0.959999,1731,Gutschweißung,2830.0
76,2056.49,504.654,0.959999,1731,Gutschweißung,2830.0
77,2024.45,498.795,0.970001,1731,Gutschweißung,2830.0
78,1997.28,477.065,0.970001,1731,Gutschweißung,2830.0
79,2014.37,506.607,0.970001,1731,Gutschweißung,2830.0
80,2056.49,498.795,0.980003,1731,Gutschweißung,2830.0
81,2076.33,500.748,0.980003,1731,Gutschweißung,2830.0
82,2086.09,480.972,0.990005,1731,Gutschweißung,2830.0
83,2083.65,522.477,0.990005,1731,Gutschweißung,2830.0
84,2058.93,502.701,1.0,1731,Gutschweißung,2830.0
85,2049.17,530.29,1.0,1731,Gutschweißung,2830.0
86,2095.86,492.691,1.0,1731,Gutschweißung,2830.0
87,2133.09,502.701,1.01,1731,Gutschweißung,2830.0
88,2152.62,522.477,1.01,1731,Gutschweißung,2830.0
89,2157.81,496.597,1.02,1731,Gutschweißung,2830.0
90,2137.97,508.56,1.02,1731,Gutschweißung,2830.0
91,2105.93,506.607,1.02,1731,Gutschweißung,2830.0
92,2093.42,526.383,1.03001,1731,Gutschweißung,2830.0
93,2120.58,516.373,1.03001,1731,Gutschweißung,2830.0
94,2137.97,508.56,1.03001,1731,Gutschweißung,2830.0
95,2142.86,492.691,1.04,1731,Gutschweißung,2830.0
96,2133.09,516.373,1.04,1731,Gutschweißung,2830.0
97,2098.3,528.336,1.04,1731,Gutschweißung,2830.0
98,2063.81,502.701,1.05,1731,Gutschweißung,2830.0
99,2078.77,520.524,1.05,1731,Gutschweißung,2830.0
100,2120.58,524.43,1.05,1731,Gutschweißung,2830.0
101,2137.97,514.42,1.06001,1731,Gutschweißung,2830.0
102,2145.3,498.795,1.06001,1731,Gutschweißung,2830.0
103,2133.09,522.477,1.06001,1731,Gutschweißung,2830.0
104,2105.93,520.524,1.07,1731,Gutschweißung,2830.0
105,2093.42,538.102,1.07,1731,Gutschweißung,2830.0
106,2135.53,520.524,1.07,1731,Gutschweißung,2830.0
107,2170.02,508.56,1.08,1731,Gutschweißung,2830.0
108,2179.78,534.196,1.08,1731,Gutschweißung,2830.0
109,2189.86,514.42,1.08,1731,Gutschweißung,2830.0
110,2174.9,514.42,1.09,1731,Gutschweißung,2830.0
111,2137.97,518.326,1.09,1731,Gutschweißung,2830.0
112,2115.7,536.149,1.09,1731,Gutschweißung,2830.0
113,2137.97,518.326,1.10001,1731,Gutschweißung,2830.0
114,2155.06,518.326,1.10001,1731,Gutschweißung,2830.0
115,2160.25,496.597,1.10001,1731,Gutschweißung,2830.0
116,2150.18,528.336,1.10001,1731,Gutschweißung,2830.0
117,2115.7,532.243,1.11,1731,Gutschweißung,2830.0
118,2076.33,508.56,1.11,1731,Gutschweißung,2830.0
119,2081.21,532.243,1.11,1731,Gutschweißung,2830.0
120,2123.02,528.336,1.11,1731,Gutschweißung,2830.0
121,2140.42,526.383,1.12,1731,Gutschweißung,2830.0
122,2147.74,510.514,1.12,1731,Gutschweißung,2830.0
123,2140.42,544.206,1.12,1731,Gutschweißung,2830.0
124,2113.25,528.336,1.13,1731,Gutschweißung,2830.0
125,2090.98,553.972,1.13,1731,Gutschweißung,2830.0
126,2127.9,522.477,1.13,1731,Gutschweißung,2830.0
127,2167.58,522.477,1.13,1731,Gutschweißung,2830.0
128,2184.97,546.159,1.14,1731,Gutschweißung,2830.0
129,2189.86,518.326,1.14,1731,Gutschweißung,2830.0
130,2170.02,526.383,1.14,1731,Gutschweißung,2830.0
131,2133.09,526.383,1.14,1731,Gutschweißung,2830.0
132,2110.81,546.159,1.15,1731,Gutschweißung,2830.0
133,2133.09,514.42,1.15,1731,Gutschweißung,2830.0
134,2150.18,526.383,1.15,1731,Gutschweißung,2830.0
135,2152.62,504.654,1.15,1731,Gutschweißung,2830.0
136,2140.42,544.206,1.16,1731,Gutschweißung,2830.0
137,2105.93,536.149,1.16,1731,Gutschweißung,2830.0
138,2066.26,512.467,1.16,1731,Gutschweißung,2830.0
