T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1638,Gutschweißung,2990.0
2,0.0,502.701,0.0,1638,Gutschweißung,2990.0
3,0.0,506.607,0.0,1638,Gutschweißung,2990.0
4,0.0,504.654,0.0,1638,Gutschweißung,2990.0
5,0.0,502.701,0.0,1638,Gutschweißung,2990.0
6,0.0,506.607,0.0,1638,Gutschweißung,2990.0
7,0.0,504.654,0.0,1638,Gutschweißung,2990.0
8,0.0,488.784,0.0,1638,Gutschweißung,2990.0
9,0.0,429.456,0.00999451,1638,Gutschweißung,2990.0
10,63.7074,415.784,0.0399933,1638,Gutschweißung,2990.0
11,105.518,382.092,0.0699997,1638,Gutschweißung,2990.0
12,140.309,368.419,0.109993,1638,Gutschweißung,2990.0
13,199.515,350.597,0.159996,1638,Gutschweißung,2990.0
14,273.37,344.737,0.209999,1638,Gutschweißung,2990.0
15,345.088,344.737,0.25,1638,Gutschweißung,2990.0
16,419.248,314.951,0.299995,1638,Gutschweißung,2990.0
17,483.337,314.951,0.339996,1638,Gutschweißung,2990.0
18,540.101,324.961,0.389999,1638,Gutschweißung,2990.0
19,604.495,307.138,0.43,1638,Gutschweißung,2990.0
20,661.26,321.055,0.459999,1638,Gutschweißung,2990.0
21,715.583,323.008,0.5,1638,Gutschweißung,2990.0
22,764.718,338.633,0.529999,1638,Gutschweißung,2990.0
23,826.67,323.008,0.559998,1638,Gutschweißung,2990.0
24,888.318,336.68,0.579994,1638,Gutschweißung,2990.0
25,952.406,326.914,0.609993,1638,Gutschweißung,2990.0
26,1009.17,374.279,0.619995,1638,Gutschweißung,2990.0
27,1051.29,366.466,0.639999,1638,Gutschweißung,2990.0
28,1078.45,360.363,0.659996,1638,Gutschweißung,2990.0
29,1137.65,396.008,0.669998,1638,Gutschweißung,2990.0
30,1199.3,392.102,0.68,1638,Gutschweißung,2990.0
31,1241.42,401.868,0.68,1638,Gutschweißung,2990.0
32,1283.23,396.008,0.689995,1638,Gutschweißung,2990.0
33,1315.58,425.55,0.689995,1638,Gutschweißung,2990.0
34,1335.11,415.784,0.699997,1638,Gutschweißung,2990.0
35,1354.95,439.467,0.699997,1638,Gutschweißung,2990.0
36,1406.83,397.961,0.709999,1638,Gutschweißung,2990.0
37,1453.83,415.784,0.709999,1638,Gutschweißung,2990.0
38,1493.19,435.56,0.719994,1638,Gutschweißung,2990.0
39,1525.24,407.971,0.719994,1638,Gutschweißung,2990.0
40,1540.19,423.597,0.729996,1638,Gutschweißung,2990.0
41,1542.63,423.597,0.739998,1638,Gutschweißung,2990.0
42,1554.84,439.467,0.739998,1638,Gutschweißung,2990.0
43,1604.28,413.831,0.75,1638,Gutschweißung,2990.0
44,1631.44,429.456,0.75,1638,Gutschweißung,2990.0
45,1658.6,405.774,0.759995,1638,Gutschweißung,2990.0
46,1671.12,459.243,0.759995,1638,Gutschweißung,2990.0
47,1666.23,437.513,0.769997,1638,Gutschweißung,2990.0
48,1653.72,419.691,0.779999,1638,Gutschweißung,2990.0
49,1690.65,455.336,0.779999,1638,Gutschweißung,2990.0
50,1735.21,437.513,0.789993,1638,Gutschweißung,2990.0
51,1764.81,441.42,0.799995,1638,Gutschweißung,2990.0
52,1789.53,425.55,0.809998,1638,Gutschweißung,2990.0
53,1799.3,457.289,0.809998,1638,Gutschweißung,2990.0
54,1796.85,443.373,0.82,1638,Gutschweißung,2990.0
55,1804.48,469.008,0.829994,1638,Gutschweißung,2990.0
56,1858.81,421.644,0.839996,1638,Gutschweißung,2990.0
57,1907.94,451.186,0.849998,1638,Gutschweißung,2990.0
58,1935.1,467.055,0.849998,1638,Gutschweißung,2990.0
59,1957.38,433.607,0.859993,1638,Gutschweißung,2990.0
60,1954.94,455.336,0.869995,1638,Gutschweißung,2990.0
61,1935.1,455.336,0.879997,1638,Gutschweißung,2990.0
62,1935.1,477.065,0.879997,1638,Gutschweißung,2990.0
63,1972.33,447.279,0.889999,1638,Gutschweißung,2990.0
64,1997.05,463.149,0.899994,1638,Gutschweißung,2990.0
65,2009.26,443.373,0.899994,1638,Gutschweißung,2990.0
66,2006.82,496.597,0.909996,1638,Gutschweißung,2990.0
67,1982.1,472.915,0.909996,1638,Gutschweißung,2990.0
68,1952.5,459.243,0.919998,1638,Gutschweißung,2990.0
69,1972.33,496.597,0.93,1638,Gutschweißung,2990.0
70,2016.59,477.065,0.93,1638,Gutschweißung,2990.0
71,2036.42,477.065,0.939995,1638,Gutschweißung,2990.0
72,2048.94,467.055,0.939995,1638,Gutschweißung,2990.0
73,2043.75,494.644,0.949997,1638,Gutschweißung,2990.0
74,2026.66,484.878,0.949997,1638,Gutschweißung,2990.0
75,2016.59,510.514,0.959999,1638,Gutschweißung,2990.0
76,2063.59,477.065,0.959999,1638,Gutschweißung,2990.0
77,2105.7,479.019,0.959999,1638,Gutschweißung,2990.0
78,2127.67,502.701,0.969994,1638,Gutschweißung,2990.0
79,2137.75,477.065,0.969994,1638,Gutschweißung,2990.0
80,2120.35,484.878,0.979996,1638,Gutschweißung,2990.0
81,2088.31,484.878,0.979996,1638,Gutschweißung,2990.0
82,2078.54,508.56,0.989998,1638,Gutschweißung,2990.0
83,2108.14,477.065,0.989998,1638,Gutschweißung,2990.0
84,2125.23,490.738,1.0,1638,Gutschweißung,2990.0
85,2132.86,467.055,1.0,1638,Gutschweißung,2990.0
86,2122.79,510.514,1.00999,1638,Gutschweißung,2990.0
87,2088.31,500.748,1.00999,1638,Gutschweißung,2990.0
88,2051.38,479.019,1.00999,1638,Gutschweißung,2990.0
89,2066.03,512.467,1.02,1638,Gutschweißung,2990.0
90,2105.7,504.654,1.02,1638,Gutschweißung,2990.0
91,2122.79,506.607,1.03,1638,Gutschweißung,2990.0
92,2132.86,486.831,1.03,1638,Gutschweißung,2990.0
93,2120.35,524.43,1.03,1638,Gutschweißung,2990.0
94,2095.63,506.607,1.03999,1638,Gutschweißung,2990.0
95,2080.98,534.196,1.03999,1638,Gutschweißung,2990.0
96,2127.67,494.644,1.05,1638,Gutschweißung,2990.0
97,2167.35,500.748,1.05,1638,Gutschweißung,2990.0
98,2189.63,524.43,1.05,1638,Gutschweißung,2990.0
99,2192.07,494.644,1.06,1638,Gutschweißung,2990.0
100,2174.67,508.56,1.06,1638,Gutschweißung,2990.0
101,2137.75,504.654,1.06,1638,Gutschweißung,2990.0
102,2122.79,526.383,1.07,1638,Gutschweißung,2990.0
103,2149.95,484.878,1.07,1638,Gutschweißung,2990.0
104,2167.35,506.607,1.07,1638,Gutschweißung,2990.0
105,2169.79,482.925,1.07999,1638,Gutschweißung,2990.0
106,2157.58,530.29,1.07999,1638,Gutschweißung,2990.0
107,2117.91,512.467,1.07999,1638,Gutschweißung,2990.0
108,2078.54,494.644,1.09,1638,Gutschweißung,2990.0
109,2088.31,526.383,1.09,1638,Gutschweißung,2990.0
110,2130.42,514.42,1.09,1638,Gutschweißung,2990.0
111,2140.19,516.373,1.1,1638,Gutschweißung,2990.0
112,2147.51,496.597,1.1,1638,Gutschweißung,2990.0
113,2135.3,534.196,1.1,1638,Gutschweißung,2990.0
114,2110.58,512.467,1.10999,1638,Gutschweißung,2990.0
115,2090.75,540.056,1.10999,1638,Gutschweißung,2990.0
116,2135.3,496.597,1.10999,1638,Gutschweißung,2990.0
117,2172.23,512.467,1.12,1638,Gutschweißung,2990.0
118,2192.07,532.243,1.12,1638,Gutschweißung,2990.0
119,2196.95,504.654,1.12,1638,Gutschweißung,2990.0
120,2179.56,514.42,1.13,1638,Gutschweißung,2990.0
121,2145.07,514.42,1.13,1638,Gutschweißung,2990.0
122,2130.42,532.243,1.13,1638,Gutschweißung,2990.0
123,2154.84,498.795,1.13,1638,Gutschweißung,2990.0
