T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2945,Sontrodeneinsätze gewechselt,2615.43017578125
2,0.0,504.654,0.0,2945,Sontrodeneinsätze gewechselt,2615.43017578125
3,0.0,506.607,0.0,2945,Sontrodeneinsätze gewechselt,2615.43017578125
4,0.0,502.701,0.0,2945,Sontrodeneinsätze gewechselt,2615.43017578125
5,0.0,506.607,0.00999451,2945,Sontrodeneinsätze gewechselt,2615.43017578125
6,0.0,508.56,0.00999451,2945,Sontrodeneinsätze gewechselt,2615.43017578125
7,0.0,508.56,0.00999451,2945,Sontrodeneinsätze gewechselt,2615.43017578125
8,0.0,494.644,0.00999451,2945,Sontrodeneinsätze gewechselt,2615.43017578125
9,0.0,433.607,0.0199966,2945,Sontrodeneinsätze gewechselt,2615.43017578125
10,0.0,417.737,0.0400009,2945,Sontrodeneinsätze gewechselt,2615.43017578125
11,0.0,382.092,0.0699997,2945,Sontrodeneinsätze gewechselt,2615.43017578125
12,39.0065,362.56,0.110001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
13,105.537,342.784,0.149994,2945,Sontrodeneinsätze gewechselt,2615.43017578125
14,187.021,328.867,0.189995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
15,266.064,311.045,0.229996,2945,Sontrodeneinsätze gewechselt,2615.43017578125
16,327.712,297.372,0.279999,2945,Sontrodeneinsätze gewechselt,2615.43017578125
17,389.664,279.55,0.329994,2945,Sontrodeneinsätze gewechselt,2615.43017578125
18,453.753,295.419,0.379997,2945,Sontrodeneinsätze gewechselt,2615.43017578125
19,510.517,293.222,0.43,2945,Sontrodeneinsätze gewechselt,2615.43017578125
20,567.282,277.596,0.470001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
21,643.883,305.185,0.509995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
22,727.809,311.045,0.549995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
23,804.411,312.998,0.579994,2945,Sontrodeneinsätze gewechselt,2615.43017578125
24,883.454,314.951,0.610001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
25,952.425,334.727,0.629997,2945,Sontrodeneinsätze gewechselt,2615.43017578125
26,1004.31,338.633,0.649994,2945,Sontrodeneinsätze gewechselt,2615.43017578125
27,1063.51,366.466,0.669998,2945,Sontrodeneinsätze gewechselt,2615.43017578125
28,1140.11,356.456,0.68,2945,Sontrodeneinsätze gewechselt,2615.43017578125
29,1206.95,374.279,0.689995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
30,1258.83,411.878,0.699997,2945,Sontrodeneinsätze gewechselt,2615.43017578125
31,1303.08,380.139,0.709999,2945,Sontrodeneinsätze gewechselt,2615.43017578125
32,1320.48,394.055,0.709999,2945,Sontrodeneinsätze gewechselt,2615.43017578125
33,1322.92,403.821,0.720001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
34,1342.76,417.737,0.720001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
35,1387.01,403.821,0.720001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
36,1419.05,411.878,0.729996,2945,Sontrodeneinsätze gewechselt,2615.43017578125
37,1448.96,396.008,0.729996,2945,Sontrodeneinsätze gewechselt,2615.43017578125
38,1466.05,433.607,0.739998,2945,Sontrodeneinsätze gewechselt,2615.43017578125
39,1466.05,425.55,0.75,2945,Sontrodeneinsätze gewechselt,2615.43017578125
40,1463.61,396.008,0.75,2945,Sontrodeneinsätze gewechselt,2615.43017578125
41,1503.28,441.42,0.759995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
42,1554.86,429.456,0.759995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
43,1589.65,433.607,0.769997,2945,Sontrodeneinsätze gewechselt,2615.43017578125
44,1616.81,415.784,0.779999,2945,Sontrodeneinsätze gewechselt,2615.43017578125
45,1631.46,437.513,0.779999,2945,Sontrodeneinsätze gewechselt,2615.43017578125
46,1631.46,429.456,0.790001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
47,1641.53,453.383,0.790001,2945,Sontrodeneinsätze gewechselt,2615.43017578125
48,1698.3,415.784,0.799995,2945,Sontrodeneinsätze gewechselt,2615.43017578125
49,1747.43,427.503,0.809998,2945,Sontrodeneinsätze gewechselt,2615.43017578125
50,1779.78,467.055,0.82,2945,Sontrodeneinsätze gewechselt,2615.43017578125
