T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1751,Gutschweißung,2820.0
2,0.0,500.748,0.0,1751,Gutschweißung,2820.0
3,0.0,500.748,0.0,1751,Gutschweißung,2820.0
4,0.0,502.701,0.0,1751,Gutschweißung,2820.0
5,0.0,502.701,0.0,1751,Gutschweißung,2820.0
6,0.0,500.748,0.0,1751,Gutschweißung,2820.0
7,0.0,502.701,0.0,1751,Gutschweißung,2820.0
8,0.0,482.925,0.0,1751,Gutschweißung,2820.0
9,0.0,425.55,0.0199966,1751,Gutschweißung,2820.0
10,44.805,415.784,0.0400009,1751,Gutschweißung,2820.0
11,91.8035,382.092,0.0699997,1751,Gutschweißung,2820.0
12,128.731,364.513,0.110001,1751,Gutschweißung,2820.0
13,185.495,344.737,0.150002,1751,Gutschweißung,2820.0
14,264.538,323.008,0.189995,1751,Gutschweißung,2820.0
15,341.14,332.774,0.239998,1751,Gutschweißung,2820.0
16,405.229,314.951,0.290001,1751,Gutschweißung,2820.0
17,454.669,293.222,0.349998,1751,Gutschweißung,2820.0
18,513.874,309.091,0.400002,1751,Gutschweißung,2820.0
19,580.71,301.279,0.449997,1751,Gutschweißung,2820.0
20,647.24,303.232,0.489998,1751,Gutschweißung,2820.0
21,706.446,295.419,0.540001,1751,Gutschweißung,2820.0
22,760.769,323.008,0.579994,1751,Gutschweißung,2820.0
23,815.092,321.055,0.610001,1751,Gutschweißung,2820.0
24,874.603,344.737,0.650002,1751,Gutschweißung,2820.0
25,958.529,319.102,0.669998,1751,Gutschweißung,2820.0
26,1032.38,340.831,0.699997,1751,Gutschweißung,2820.0
27,1094.34,368.419,0.720001,1751,Gutschweißung,2820.0
28,1160.87,352.55,0.739998,1751,Gutschweißung,2820.0
29,1207.87,376.232,0.75,1751,Gutschweißung,2820.0
30,1235.03,380.139,0.759995,1751,Gutschweißung,2820.0
31,1269.51,407.971,0.769997,1751,Gutschweißung,2820.0
32,1321.39,386.242,0.769997,1751,Gutschweißung,2820.0
33,1363.51,407.971,0.779999,1751,Gutschweißung,2820.0
34,1395.55,392.102,0.779999,1751,Gutschweißung,2820.0
35,1420.27,441.42,0.779999,1751,Gutschweißung,2820.0
