T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1617,Gutschweißung,2820.0
2,0.0,502.701,0.0,1617,Gutschweißung,2820.0
3,0.0,504.654,0.0,1617,Gutschweißung,2820.0
4,0.0,504.654,0.0,1617,Gutschweißung,2820.0
5,0.0,504.654,0.0,1617,Gutschweißung,2820.0
6,0.0,506.607,0.0,1617,Gutschweißung,2820.0
7,0.0,504.654,0.0,1617,Gutschweißung,2820.0
8,0.0,470.962,0.0100021,1617,Gutschweißung,2820.0
9,0.0,427.503,0.0200043,1617,Gutschweißung,2820.0
10,59.8163,409.925,0.0400009,1617,Gutschweißung,2820.0
11,99.4903,378.185,0.0800018,1617,Gutschweißung,2820.0
12,136.418,370.373,0.120003,1617,Gutschweißung,2820.0
13,188.299,342.784,0.160004,1617,Gutschweißung,2820.0
14,260.018,326.914,0.209999,1617,Gutschweißung,2820.0
15,333.872,328.867,0.25,1617,Gutschweißung,2820.0
16,388.195,312.998,0.300003,1617,Gutschweißung,2820.0
17,440.077,297.372,0.350006,1617,Gutschweißung,2820.0
18,499.283,309.091,0.389999,1617,Gutschweißung,2820.0
19,563.677,303.232,0.43,1617,Gutschweißung,2820.0
20,622.883,311.045,0.470001,1617,Gutschweißung,2820.0
21,686.972,311.045,0.5,1617,Gutschweißung,2820.0
22,746.483,326.914,0.529999,1617,Gutschweißung,2820.0
23,803.247,338.633,0.560005,1617,Gutschweißung,2820.0
24,874.661,352.55,0.580002,1617,Gutschweißung,2820.0
25,953.703,340.831,0.600006,1617,Gutschweißung,2820.0
26,1022.98,364.513,0.620003,1617,Gutschweißung,2820.0
27,1077.3,370.373,0.630005,1617,Gutschweißung,2820.0
28,1129.18,372.326,0.639999,1617,Gutschweißung,2820.0
29,1158.79,388.195,0.650002,1617,Gutschweißung,2820.0
30,1180.76,401.868,0.660004,1617,Gutschweißung,2820.0
31,1222.88,403.821,0.660004,1617,Gutschweißung,2820.0
32,1264.99,403.821,0.670006,1617,Gutschweißung,2820.0
33,1294.6,399.915,0.670006,1617,Gutschweißung,2820.0
34,1321.76,409.925,0.670006,1617,Gutschweißung,2820.0
35,1333.96,425.55,0.68,1617,Gutschweißung,2820.0
36,1329.08,409.925,0.68,1617,Gutschweißung,2820.0
37,1343.73,419.691,0.68,1617,Gutschweißung,2820.0
38,1390.73,423.597,0.690002,1617,Gutschweißung,2820.0
39,1427.96,417.737,0.700005,1617,Gutschweißung,2820.0
40,1462.45,411.878,0.700005,1617,Gutschweißung,2820.0
41,1492.05,407.971,0.709999,1617,Gutschweißung,2820.0
42,1506.7,435.56,0.709999,1617,Gutschweißung,2820.0
43,1514.33,431.654,0.720001,1617,Gutschweißung,2820.0
44,1548.81,447.279,0.720001,1617,Gutschweißung,2820.0
45,1610.46,405.774,0.730003,1617,Gutschweißung,2820.0
46,1647.69,429.456,0.740005,1617,Gutschweißung,2820.0
47,1677.3,445.326,0.740005,1617,Gutschweißung,2820.0
48,1694.39,413.831,0.75,1617,Gutschweißung,2820.0
49,1694.39,433.607,0.75,1617,Gutschweißung,2820.0
50,1689.5,439.467,0.760002,1617,Gutschweißung,2820.0
51,1716.67,447.279,0.770004,1617,Gutschweißung,2820.0
52,1756.34,429.456,0.770004,1617,Gutschweißung,2820.0
53,1778.31,433.607,0.779999,1617,Gutschweißung,2820.0
54,1798.15,425.55,0.790001,1617,Gutschweißung,2820.0
55,1795.71,467.055,0.800003,1617,Gutschweißung,2820.0
56,1775.87,443.373,0.800003,1617,Gutschweißung,2820.0
57,1783.5,441.42,0.810005,1617,Gutschweißung,2820.0
58,1835.08,469.008,0.82,1617,Gutschweißung,2820.0
59,1869.87,451.186,0.830002,1617,Gutschweißung,2820.0
60,1894.59,447.279,0.830002,1617,Gutschweißung,2820.0
61,1909.24,451.186,0.840004,1617,Gutschweißung,2820.0
62,1909.24,469.008,0.840004,1617,Gutschweißung,2820.0
63,1897.03,477.065,0.850006,1617,Gutschweißung,2820.0
64,1924.19,479.019,0.850006,1617,Gutschweißung,2820.0
65,1978.51,445.326,0.860001,1617,Gutschweißung,2820.0
66,2010.56,475.112,0.860001,1617,Gutschweißung,2820.0
67,2025.21,477.065,0.870003,1617,Gutschweißung,2820.0
68,2027.96,457.289,0.870003,1617,Gutschweißung,2820.0
69,2005.68,472.915,0.880005,1617,Gutschweißung,2820.0
70,1985.84,482.925,0.880005,1617,Gutschweißung,2820.0
71,2005.68,479.019,0.889999,1617,Gutschweißung,2820.0
72,2035.28,467.055,0.889999,1617,Gutschweißung,2820.0
73,2047.49,463.149,0.900002,1617,Gutschweißung,2820.0
74,2047.49,469.008,0.900002,1617,Gutschweißung,2820.0
75,2030.4,500.748,0.910004,1617,Gutschweißung,2820.0
76,1998.05,472.915,0.910004,1617,Gutschweißung,2820.0
77,1990.72,482.925,0.910004,1617,Gutschweißung,2820.0
78,2035.28,498.795,0.920006,1617,Gutschweißung,2820.0
79,2064.88,486.831,0.920006,1617,Gutschweißung,2820.0
80,2079.53,477.065,0.93,1617,Gutschweißung,2820.0
81,2082.28,486.831,0.93,1617,Gutschweißung,2820.0
82,2064.88,492.691,0.940002,1617,Gutschweißung,2820.0
83,2042.6,512.467,0.940002,1617,Gutschweißung,2820.0
84,2067.32,500.748,0.940002,1617,Gutschweißung,2820.0
85,2119.21,477.065,0.950005,1617,Gutschweißung,2820.0
86,2143.93,506.607,0.950005,1617,Gutschweißung,2820.0
87,2158.57,494.644,0.959999,1617,Gutschweißung,2820.0
88,2151.25,486.831,0.959999,1617,Gutschweißung,2820.0
89,2119.21,496.597,0.959999,1617,Gutschweißung,2820.0
90,2094.49,508.56,0.970001,1617,Gutschweißung,2820.0
91,2111.88,498.795,0.970001,1617,Gutschweißung,2820.0
92,2133.85,494.644,0.980003,1617,Gutschweißung,2820.0
93,2146.37,479.019,0.980003,1617,Gutschweißung,2820.0
94,2141.48,500.748,0.980003,1617,Gutschweißung,2820.0
95,2114.32,514.42,0.990005,1617,Gutschweißung,2820.0
96,2072.21,488.784,0.990005,1617,Gutschweißung,2820.0
97,2062.44,508.56,0.990005,1617,Gutschweißung,2820.0
98,2104.25,512.467,1.0,1617,Gutschweißung,2820.0
99,2133.85,504.654,1.0,1617,Gutschweißung,2820.0
100,2146.37,496.597,1.0,1617,Gutschweißung,2820.0
101,2141.48,494.644,1.01,1617,Gutschweißung,2820.0
102,2116.76,520.524,1.01,1617,Gutschweißung,2820.0
103,2092.04,512.467,1.01,1617,Gutschweißung,2820.0
104,2109.44,526.383,1.02,1617,Gutschweißung,2820.0
105,2161.02,479.019,1.02,1617,Gutschweißung,2820.0
106,2183.29,510.514,1.02,1617,Gutschweißung,2820.0
107,2190.92,514.42,1.03,1617,Gutschweißung,2820.0
108,2178.41,488.784,1.03,1617,Gutschweißung,2820.0
109,2143.93,506.607,1.03,1617,Gutschweißung,2820.0
110,2114.32,514.42,1.04,1617,Gutschweißung,2820.0
111,2128.97,516.373,1.04,1617,Gutschweißung,2820.0
112,2153.69,494.644,1.04,1617,Gutschweißung,2820.0
113,2161.02,496.597,1.05,1617,Gutschweißung,2820.0
114,2156.13,492.691,1.05,1617,Gutschweißung,2820.0
115,2124.09,534.196,1.05,1617,Gutschweißung,2820.0
116,2084.72,506.607,1.06001,1617,Gutschweißung,2820.0
117,2069.77,502.701,1.06001,1617,Gutschweißung,2820.0
118,2114.32,530.29,1.06001,1617,Gutschweißung,2820.0
119,2139.04,510.514,1.06001,1617,Gutschweißung,2820.0
120,2143.93,502.701,1.07,1617,Gutschweißung,2820.0
121,2141.48,508.56,1.07,1617,Gutschweißung,2820.0
122,2119.21,522.477,1.07,1617,Gutschweißung,2820.0
123,2089.6,530.29,1.07,1617,Gutschweißung,2820.0
124,2111.88,530.29,1.08,1617,Gutschweißung,2820.0
125,2158.57,492.691,1.08,1617,Gutschweißung,2820.0
126,2180.85,524.43,1.08,1617,Gutschweißung,2820.0
127,2185.74,520.524,1.08,1617,Gutschweißung,2820.0
128,2171.09,502.701,1.09,1617,Gutschweißung,2820.0
129,2139.04,518.326,1.09,1617,Gutschweißung,2820.0
130,2109.44,524.43,1.09,1617,Gutschweißung,2820.0
131,2124.09,522.477,1.10001,1617,Gutschweißung,2820.0
132,2143.93,510.514,1.10001,1617,Gutschweißung,2820.0
133,2151.25,498.795,1.10001,1617,Gutschweißung,2820.0
134,2143.93,508.56,1.10001,1617,Gutschweißung,2820.0
135,2109.44,534.196,1.11,1617,Gutschweißung,2820.0
136,2064.88,510.514,1.11,1617,Gutschweißung,2820.0
137,2060.0,518.326,1.11,1617,Gutschweißung,2820.0
138,2099.37,532.243,1.11,1617,Gutschweißung,2820.0
139,2119.21,518.326,1.12,1617,Gutschweißung,2820.0
140,2133.85,508.56,1.12,1617,Gutschweißung,2820.0
141,2126.53,518.326,1.12,1617,Gutschweißung,2820.0
142,2101.81,528.336,1.12,1617,Gutschweißung,2820.0
143,2072.21,540.056,1.13,1617,Gutschweißung,2820.0
144,2099.37,528.336,1.13,1617,Gutschweißung,2820.0
145,2143.93,504.654,1.13,1617,Gutschweißung,2820.0
146,2163.76,534.196,1.13,1617,Gutschweißung,2820.0
147,2173.53,524.43,1.13,1617,Gutschweißung,2820.0
148,2158.57,514.42,1.14,1617,Gutschweißung,2820.0
149,2124.09,520.524,1.14,1617,Gutschweißung,2820.0
150,2094.49,532.243,1.14,1617,Gutschweißung,2820.0
151,2111.88,524.43,1.14,1617,Gutschweißung,2820.0
152,2133.85,516.373,1.14,1617,Gutschweißung,2820.0
153,2139.04,502.701,1.15,1617,Gutschweißung,2820.0
154,2128.97,524.43,1.15,1617,Gutschweißung,2820.0
155,2099.37,538.102,1.15,1617,Gutschweißung,2820.0
156,2055.12,510.514,1.15,1617,Gutschweißung,2820.0
157,2047.49,530.29,1.15,1617,Gutschweißung,2820.0
158,2087.16,532.243,1.16,1617,Gutschweißung,2820.0
159,2109.44,524.43,1.16,1617,Gutschweißung,2820.0
160,2119.21,516.373,1.16,1617,Gutschweißung,2820.0
161,2114.32,522.477,1.16,1617,Gutschweißung,2820.0
162,2089.6,530.29,1.17001,1617,Gutschweißung,2820.0
163,2062.44,542.009,1.17001,1617,Gutschweißung,2820.0
164,2084.72,538.102,1.17001,1617,Gutschweißung,2820.0
165,2128.97,510.514,1.17001,1617,Gutschweißung,2820.0
166,2148.81,538.102,1.17001,1617,Gutschweißung,2820.0
167,2158.57,532.243,1.17001,1617,Gutschweißung,2820.0
168,2143.93,520.524,1.18,1617,Gutschweißung,2820.0
169,2111.88,528.336,1.18,1617,Gutschweißung,2820.0
170,2084.72,538.102,1.18,1617,Gutschweißung,2820.0
171,2101.81,530.29,1.18,1617,Gutschweißung,2820.0
172,2124.09,522.477,1.18,1617,Gutschweißung,2820.0
173,2128.97,510.514,1.19,1617,Gutschweißung,2820.0
174,2119.21,526.383,1.19,1617,Gutschweißung,2820.0
175,2089.6,546.159,1.19,1617,Gutschweißung,2820.0
176,2047.49,518.326,1.19,1617,Gutschweißung,2820.0
177,2042.6,532.243,1.19,1617,Gutschweißung,2820.0
178,2082.28,540.056,1.19,1617,Gutschweißung,2820.0
179,2104.25,530.29,1.2,1617,Gutschweißung,2820.0
180,2111.88,520.524,1.2,1617,Gutschweißung,2820.0
181,2106.69,534.196,1.2,1617,Gutschweißung,2820.0
182,2082.28,534.196,1.2,1617,Gutschweißung,2820.0
183,2055.12,552.019,1.2,1617,Gutschweißung,2820.0
184,2082.28,534.196,1.2,1617,Gutschweißung,2820.0
185,2126.53,520.524,1.21,1617,Gutschweißung,2820.0
186,2146.37,548.112,1.21,1617,Gutschweißung,2820.0
187,2156.13,530.29,1.21,1617,Gutschweißung,2820.0
188,2136.6,526.383,1.21,1617,Gutschweißung,2820.0
