T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2031,Öl auf Terminal,126.0
2,0.0,500.748,0.00999451,2031,Öl auf Terminal,126.0
3,0.0,500.748,0.00999451,2031,Öl auf Terminal,126.0
4,0.0,498.795,0.00999451,2031,Öl auf Terminal,126.0
5,0.0,500.748,0.00999451,2031,Öl auf Terminal,126.0
6,0.0,502.701,0.00999451,2031,Öl auf Terminal,126.0
7,0.0,502.701,0.00999451,2031,Öl auf Terminal,126.0
8,0.0,475.112,0.00999451,2031,Öl auf Terminal,126.0
9,0.0,429.456,0.0199966,2031,Öl auf Terminal,126.0
10,44.6906,405.774,0.0499954,2031,Öl auf Terminal,126.0
11,84.3646,376.232,0.0800018,2031,Öl auf Terminal,126.0
12,121.292,374.279,0.129997,2031,Öl auf Terminal,126.0
13,165.849,338.633,0.169998,2031,Öl auf Terminal,126.0
14,234.821,338.633,0.220001,2031,Öl auf Terminal,126.0
15,306.539,323.008,0.269997,2031,Öl auf Terminal,126.0
16,368.187,326.914,0.32,2031,Öl auf Terminal,126.0
17,429.834,309.091,0.369995,2031,Öl auf Terminal,126.0
18,486.599,317.148,0.409996,2031,Öl auf Terminal,126.0
19,548.551,303.232,0.459999,2031,Öl auf Terminal,126.0
20,610.199,344.737,0.5,2031,Öl auf Terminal,126.0
21,662.08,332.774,0.529999,2031,Öl auf Terminal,126.0
22,711.52,328.867,0.57,2031,Öl auf Terminal,126.0
23,775.609,364.513,0.599998,2031,Öl auf Terminal,126.0
24,852.21,352.55,0.629997,2031,Öl auf Terminal,126.0
25,918.741,368.419,0.650002,2031,Öl auf Terminal,126.0
26,983.135,362.56,0.669998,2031,Öl auf Terminal,126.0
27,1037.46,394.055,0.68,2031,Öl auf Terminal,126.0
28,1076.83,392.102,0.699997,2031,Öl auf Terminal,126.0
29,1118.94,415.784,0.709999,2031,Öl auf Terminal,126.0
30,1185.47,388.195,0.709999,2031,Öl auf Terminal,126.0
31,1242.24,413.831,0.720001,2031,Öl auf Terminal,126.0
32,1281.91,429.456,0.720001,2031,Öl auf Terminal,126.0
33,1321.28,405.774,0.729996,2031,Öl auf Terminal,126.0
34,1338.68,427.503,0.729996,2031,Öl auf Terminal,126.0
35,1343.56,425.55,0.729996,2031,Öl auf Terminal,126.0
36,1358.21,439.467,0.739998,2031,Öl auf Terminal,126.0
37,1397.88,415.784,0.739998,2031,Öl auf Terminal,126.0
38,1427.48,427.503,0.75,2031,Öl auf Terminal,126.0
39,1457.09,407.971,0.759995,2031,Öl auf Terminal,126.0
40,1481.81,451.186,0.759995,2031,Öl auf Terminal,126.0
41,1479.37,437.513,0.769997,2031,Öl auf Terminal,126.0
42,1474.48,421.644,0.779999,2031,Öl auf Terminal,126.0
43,1506.53,449.232,0.779999,2031,Öl auf Terminal,126.0
44,1553.53,433.607,0.790001,2031,Öl auf Terminal,126.0
45,1580.69,439.467,0.799995,2031,Öl auf Terminal,126.0
46,1610.29,423.597,0.809998,2031,Öl auf Terminal,126.0
47,1627.38,455.336,0.809998,2031,Öl auf Terminal,126.0
48,1629.82,441.42,0.82,2031,Öl auf Terminal,126.0
49,1639.89,467.055,0.830002,2031,Öl auf Terminal,126.0
50,1696.66,425.55,0.839996,2031,Öl auf Terminal,126.0
51,1748.54,443.373,0.849998,2031,Öl auf Terminal,126.0
52,1780.58,461.196,0.860001,2031,Öl auf Terminal,126.0
53,1805.3,435.56,0.860001,2031,Öl auf Terminal,126.0
54,1812.63,451.186,0.869995,2031,Öl auf Terminal,126.0
55,1802.86,453.383,0.879997,2031,Öl auf Terminal,126.0
56,1807.74,472.915,0.889999,2031,Öl auf Terminal,126.0
57,1854.74,445.326,0.900002,2031,Öl auf Terminal,126.0
58,1884.35,461.196,0.900002,2031,Öl auf Terminal,126.0
59,1909.07,447.279,0.909996,2031,Öl auf Terminal,126.0
60,1916.39,494.644,0.919998,2031,Öl auf Terminal,126.0
61,1899.0,477.065,0.919998,2031,Öl auf Terminal,126.0
62,1876.72,465.102,0.93,2031,Öl auf Terminal,126.0
63,1901.44,496.597,0.93,2031,Öl auf Terminal,126.0
64,1950.88,479.019,0.939995,2031,Öl auf Terminal,126.0
65,1980.48,480.972,0.939995,2031,Öl auf Terminal,126.0
66,1997.88,470.962,0.949997,2031,Öl auf Terminal,126.0
67,2002.76,500.748,0.949997,2031,Öl auf Terminal,126.0
68,1987.8,488.784,0.959999,2031,Öl auf Terminal,126.0
69,1985.36,510.514,0.959999,2031,Öl auf Terminal,126.0
70,2034.8,465.102,0.959999,2031,Öl auf Terminal,126.0
71,2086.68,488.784,0.970001,2031,Öl auf Terminal,126.0
72,2118.73,504.654,0.970001,2031,Öl auf Terminal,126.0
73,2136.12,475.112,0.979996,2031,Öl auf Terminal,126.0
74,2128.8,494.644,0.979996,2031,Öl auf Terminal,126.0
75,2101.64,498.795,0.979996,2031,Öl auf Terminal,126.0
76,2096.45,512.467,0.989998,2031,Öl auf Terminal,126.0
77,2136.12,480.972,0.989998,2031,Öl auf Terminal,126.0
78,2165.73,492.691,1.0,2031,Öl auf Terminal,126.0
79,2185.56,482.925,1.0,2031,Öl auf Terminal,126.0
80,2180.68,532.243,1.0,2031,Öl auf Terminal,126.0
81,2153.52,506.607,1.00999,2031,Öl auf Terminal,126.0
82,2121.17,496.597,1.00999,2031,Öl auf Terminal,126.0
83,2143.45,528.336,1.00999,2031,Öl auf Terminal,126.0
84,2192.89,508.56,1.02,2031,Öl auf Terminal,126.0
85,2224.93,502.701,1.02,2031,Öl auf Terminal,126.0
86,2242.33,498.795,1.03,2031,Öl auf Terminal,126.0
87,2239.89,528.336,1.03,2031,Öl auf Terminal,126.0
88,2222.49,520.524,1.03,2031,Öl auf Terminal,126.0
89,2210.28,532.243,1.04,2031,Öl auf Terminal,126.0
90,2269.49,486.831,1.04,2031,Öl auf Terminal,126.0
91,2333.58,520.524,1.04,2031,Öl auf Terminal,126.0
92,2360.74,526.383,1.05,2031,Öl auf Terminal,126.0
93,2365.62,508.56,1.05,2031,Öl auf Terminal,126.0
94,2340.9,516.373,1.05,2031,Öl auf Terminal,126.0
95,2313.74,514.42,1.06,2031,Öl auf Terminal,126.0
96,2328.7,536.149,1.06,2031,Öl auf Terminal,126.0
97,2370.81,504.654,1.06,2031,Öl auf Terminal,126.0
98,2395.23,520.524,1.07,2031,Öl auf Terminal,126.0
99,2407.74,496.597,1.07,2031,Öl auf Terminal,126.0
100,2387.9,536.149,1.07,2031,Öl auf Terminal,126.0
101,2343.65,530.29,1.07,2031,Öl auf Terminal,126.0
102,2321.37,506.607,1.08,2031,Öl auf Terminal,126.0
103,2363.18,536.149,1.08,2031,Öl auf Terminal,126.0
104,2407.74,526.383,1.08,2031,Öl auf Terminal,126.0
105,2427.58,526.383,1.09,2031,Öl auf Terminal,126.0
106,2437.34,508.56,1.09,2031,Öl auf Terminal,126.0
107,2419.95,546.159,1.09,2031,Öl auf Terminal,126.0
108,2390.34,524.43,1.09,2031,Öl auf Terminal,126.0
109,2402.86,553.972,1.1,2031,Öl auf Terminal,126.0
110,2466.94,514.42,1.1,2031,Öl auf Terminal,126.0
111,2506.31,520.524,1.1,2031,Öl auf Terminal,126.0
112,2533.48,544.206,1.11,2031,Öl auf Terminal,126.0
113,2536.22,516.373,1.11,2031,Öl auf Terminal,126.0
114,2501.43,526.383,1.11,2031,Öl auf Terminal,126.0
115,2469.39,522.477,1.11,2031,Öl auf Terminal,126.0
116,2479.15,546.159,1.12,2031,Öl auf Terminal,126.0
117,2518.83,508.56,1.12,2031,Öl auf Terminal,126.0
118,2541.1,528.336,1.12,2031,Öl auf Terminal,126.0
119,2550.87,504.654,1.12,2031,Öl auf Terminal,126.0
120,2528.59,550.066,1.13,2031,Öl auf Terminal,126.0
121,2476.71,536.149,1.13,2031,Öl auf Terminal,126.0
122,2449.55,516.373,1.13,2031,Öl auf Terminal,126.0
123,2489.22,548.112,1.13,2031,Öl auf Terminal,126.0
124,2528.59,534.196,1.14,2031,Öl auf Terminal,126.0
125,2550.87,534.196,1.14,2031,Öl auf Terminal,126.0
126,2558.19,516.373,1.14,2031,Öl auf Terminal,126.0
127,2538.66,555.925,1.14,2031,Öl auf Terminal,126.0
128,2501.43,536.149,1.15,2031,Öl auf Terminal,126.0
129,2503.87,561.785,1.15,2031,Öl auf Terminal,126.0
130,2575.59,518.326,1.15,2031,Öl auf Terminal,126.0
131,2610.08,532.243,1.15,2031,Öl auf Terminal,126.0
132,2634.8,553.972,1.16,2031,Öl auf Terminal,126.0
133,2634.8,522.477,1.16,2031,Öl auf Terminal,126.0
134,2600.31,536.149,1.16,2031,Öl auf Terminal,126.0
135,2560.64,534.196,1.16,2031,Öl auf Terminal,126.0
136,2565.82,552.019,1.17,2031,Öl auf Terminal,126.0
137,2610.08,514.42,1.17,2031,Öl auf Terminal,126.0
138,2627.47,534.196,1.17,2031,Öl auf Terminal,126.0
139,2637.24,512.467,1.17,2031,Öl auf Terminal,126.0
140,2612.52,559.832,1.17,2031,Öl auf Terminal,126.0
141,2558.19,544.206,1.18,2031,Öl auf Terminal,126.0
142,2528.59,524.43,1.18,2031,Öl auf Terminal,126.0
143,2570.71,555.925,1.18,2031,Öl auf Terminal,126.0
144,2610.08,540.056,1.18,2031,Öl auf Terminal,126.0
145,2627.47,538.102,1.18,2031,Öl auf Terminal,126.0
146,2634.8,524.43,1.18999,2031,Öl auf Terminal,126.0
147,2614.96,563.738,1.18999,2031,Öl auf Terminal,126.0
148,2575.59,544.206,1.18999,2031,Öl auf Terminal,126.0
149,2580.47,567.888,1.18999,2031,Öl auf Terminal,126.0
150,2644.87,520.524,1.18999,2031,Öl auf Terminal,126.0
151,2681.79,536.149,1.18999,2031,Öl auf Terminal,126.0
152,2708.96,555.925,1.2,2031,Öl auf Terminal,126.0
153,2708.96,524.43,1.2,2031,Öl auf Terminal,126.0
154,2672.03,542.009,1.2,2031,Öl auf Terminal,126.0
155,2632.35,542.009,1.2,2031,Öl auf Terminal,126.0
156,2639.68,557.878,1.2,2031,Öl auf Terminal,126.0
157,2676.91,518.326,1.21,2031,Öl auf Terminal,126.0
158,2699.19,538.102,1.21,2031,Öl auf Terminal,126.0
159,2706.52,518.326,1.21,2031,Öl auf Terminal,126.0
160,2686.68,569.842,1.21,2031,Öl auf Terminal,126.0
161,2632.35,546.159,1.21,2031,Öl auf Terminal,126.0
162,2597.87,532.243,1.22,2031,Öl auf Terminal,126.0
163,2634.8,563.738,1.22,2031,Öl auf Terminal,126.0
164,2672.03,546.159,1.22,2031,Öl auf Terminal,126.0
165,2691.56,542.009,1.22,2031,Öl auf Terminal,126.0
166,2699.19,532.243,1.22,2031,Öl auf Terminal,126.0
167,2676.91,569.842,1.22,2031,Öl auf Terminal,126.0
168,2634.8,550.066,1.23,2031,Öl auf Terminal,126.0
169,2637.24,571.795,1.23,2031,Öl auf Terminal,126.0
170,2699.19,522.477,1.23,2031,Öl auf Terminal,126.0
171,2736.12,548.112,1.23,2031,Öl auf Terminal,126.0
172,2760.84,561.785,1.23,2031,Öl auf Terminal,126.0
173,2763.28,528.336,1.23,2031,Öl auf Terminal,126.0
174,2726.35,550.066,1.23,2031,Öl auf Terminal,126.0
175,2679.35,553.972,1.24,2031,Öl auf Terminal,126.0
176,2684.24,563.738,1.24,2031,Öl auf Terminal,126.0
177,2723.61,528.336,1.24,2031,Öl auf Terminal,126.0
178,2741.0,540.056,1.24,2031,Öl auf Terminal,126.0
179,2750.77,528.336,1.24,2031,Öl auf Terminal,126.0
180,2728.79,581.561,1.24,2031,Öl auf Terminal,126.0
181,2672.03,548.112,1.25,2031,Öl auf Terminal,126.0
182,2632.35,540.056,1.25,2031,Öl auf Terminal,126.0
183,2669.28,571.795,1.25,2031,Öl auf Terminal,126.0
184,2708.96,552.019,1.25,2031,Öl auf Terminal,126.0
185,2726.35,544.206,1.25,2031,Öl auf Terminal,126.0
186,2733.68,540.056,1.25,2031,Öl auf Terminal,126.0
187,2711.4,569.842,1.25,2031,Öl auf Terminal,126.0
188,2669.28,557.878,1.25999,2031,Öl auf Terminal,126.0
189,2666.84,573.748,1.25999,2031,Öl auf Terminal,126.0
190,2728.79,522.477,1.25999,2031,Öl auf Terminal,126.0
191,2768.16,553.972,1.25999,2031,Öl auf Terminal,126.0
192,2792.88,563.738,1.25999,2031,Öl auf Terminal,126.0
193,2795.32,532.243,1.25999,2031,Öl auf Terminal,126.0
194,2760.84,553.972,1.27,2031,Öl auf Terminal,126.0
195,2713.84,561.785,1.27,2031,Öl auf Terminal,126.0
196,2716.28,565.935,1.27,2031,Öl auf Terminal,126.0
197,2760.84,532.243,1.27,2031,Öl auf Terminal,126.0
198,2775.49,542.009,1.27,2031,Öl auf Terminal,126.0
199,2788.0,538.102,1.27,2031,Öl auf Terminal,126.0
200,2763.28,587.42,1.27,2031,Öl auf Terminal,126.0
201,2708.96,550.066,1.27,2031,Öl auf Terminal,126.0
202,2669.28,548.112,1.28,2031,Öl auf Terminal,126.0
203,2711.4,579.608,1.28,2031,Öl auf Terminal,126.0
204,2743.44,555.925,1.28,2031,Öl auf Terminal,126.0
205,2760.84,546.159,1.28,2031,Öl auf Terminal,126.0
206,2765.72,546.159,1.28,2031,Öl auf Terminal,126.0
207,2738.56,571.795,1.28,2031,Öl auf Terminal,126.0
208,2694.0,567.888,1.28,2031,Öl auf Terminal,126.0
209,2708.96,577.654,1.28,2031,Öl auf Terminal,126.0
210,2768.16,528.336,1.29,2031,Öl auf Terminal,126.0
211,2802.65,561.785,1.29,2031,Öl auf Terminal,126.0
212,2822.49,575.701,1.29,2031,Öl auf Terminal,126.0
213,2820.04,546.159,1.29,2031,Öl auf Terminal,126.0
214,2773.05,555.925,1.29,2031,Öl auf Terminal,126.0
215,2733.68,553.972,1.29,2031,Öl auf Terminal,126.0
216,2745.88,577.654,1.29,2031,Öl auf Terminal,126.0
217,2785.56,536.149,1.29,2031,Öl auf Terminal,126.0
218,2797.77,553.972,1.3,2031,Öl auf Terminal,126.0
219,2805.09,528.336,1.3,2031,Öl auf Terminal,126.0
220,2775.49,573.748,1.3,2031,Öl auf Terminal,126.0
221,2716.28,567.888,1.3,2031,Öl auf Terminal,126.0
222,2686.68,544.206,1.3,2031,Öl auf Terminal,126.0
223,2731.23,573.748,1.3,2031,Öl auf Terminal,126.0
224,2763.28,561.785,1.3,2031,Öl auf Terminal,126.0
225,2785.56,561.785,1.3,2031,Öl auf Terminal,126.0
226,2792.88,542.009,1.31,2031,Öl auf Terminal,126.0
227,2765.72,585.467,1.31,2031,Öl auf Terminal,126.0
228,2723.61,561.785,1.31,2031,Öl auf Terminal,126.0
229,2738.56,591.571,1.31,2031,Öl auf Terminal,126.0
230,2802.65,544.206,1.31,2031,Öl auf Terminal,126.0
231,2835.0,553.972,1.31,2031,Öl auf Terminal,126.0
232,2862.16,579.608,1.31,2031,Öl auf Terminal,126.0
233,2856.97,546.159,1.31,2031,Öl auf Terminal,126.0
234,2815.16,555.925,1.31,2031,Öl auf Terminal,126.0
235,2773.05,557.878,1.31,2031,Öl auf Terminal,126.0
236,2788.0,577.654,1.32,2031,Öl auf Terminal,126.0
237,2827.37,536.149,1.32,2031,Öl auf Terminal,126.0
238,2844.76,557.878,1.32,2031,Öl auf Terminal,126.0
239,2854.53,532.243,1.32,2031,Öl auf Terminal,126.0
