T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2468,Terminalversatz,2209.49047851563
2,0.0,498.795,0.0,2468,Terminalversatz,2209.49047851563
3,0.0,502.701,0.0,2468,Terminalversatz,2209.49047851563
4,0.0,504.654,0.0,2468,Terminalversatz,2209.49047851563
5,0.0,502.701,0.0,2468,Terminalversatz,2209.49047851563
6,0.0,500.748,0.0,2468,Terminalversatz,2209.49047851563
7,0.0,500.748,0.0,2468,Terminalversatz,2209.49047851563
8,0.0,480.972,0.0100021,2468,Terminalversatz,2209.49047851563
9,0.0,425.55,0.0200043,2468,Terminalversatz,2209.49047851563
10,18.3874,403.821,0.0400009,2468,Terminalversatz,2209.49047851563
11,62.9444,382.092,0.0800018,2468,Terminalversatz,2209.49047851563
12,94.9889,358.409,0.110001,2468,Terminalversatz,2209.49047851563
13,141.987,332.774,0.160004,2468,Terminalversatz,2209.49047851563
14,213.401,334.727,0.190002,2468,Terminalversatz,2209.49047851563
15,287.561,311.045,0.230003,2468,Terminalversatz,2209.49047851563
16,346.767,301.279,0.280006,2468,Terminalversatz,2209.49047851563
17,401.09,279.55,0.320007,2468,Terminalversatz,2209.49047851563
18,452.971,291.269,0.350006,2468,Terminalversatz,2209.49047851563
19,504.852,289.315,0.390007,2468,Terminalversatz,2209.49047851563
20,559.175,309.091,0.43,2468,Terminalversatz,2209.49047851563
21,628.147,275.643,0.460007,2468,Terminalversatz,2209.49047851563
22,690.1,303.232,0.490005,2468,Terminalversatz,2209.49047851563
23,754.189,324.961,0.520004,2468,Terminalversatz,2209.49047851563
24,815.836,301.279,0.540001,2468,Terminalversatz,2209.49047851563
25,870.159,326.914,0.560005,2468,Terminalversatz,2209.49047851563
26,914.716,330.821,0.580002,2468,Terminalversatz,2209.49047851563
27,964.156,356.456,0.600006,2468,Terminalversatz,2209.49047851563
28,1023.36,348.643,0.610001,2468,Terminalversatz,2209.49047851563
29,1077.68,368.419,0.620003,2468,Terminalversatz,2209.49047851563
30,1122.24,356.456,0.630005,2468,Terminalversatz,2209.49047851563
31,1156.73,407.971,0.640007,2468,Terminalversatz,2209.49047851563
32,1176.56,396.008,0.650002,2468,Terminalversatz,2209.49047851563
33,1186.33,386.242,0.650002,2468,Terminalversatz,2209.49047851563
34,1223.26,423.597,0.660004,2468,Terminalversatz,2209.49047851563
35,1272.7,403.821,0.660004,2468,Terminalversatz,2209.49047851563
36,1304.74,405.774,0.670006,2468,Terminalversatz,2209.49047851563
37,1331.9,394.055,0.68,2468,Terminalversatz,2209.49047851563
38,1356.62,417.737,0.68,2468,Terminalversatz,2209.49047851563
