T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
2,0.0,500.748,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
3,0.0,502.701,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
4,0.0,502.701,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
5,0.0,504.654,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
6,0.0,500.748,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
7,0.0,504.654,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
8,0.0,490.738,0.0,2510,Leitungsversatz/Schweißkurven,2584.815185546875
9,0.0,479.019,0.0100021,2510,Leitungsversatz/Schweißkurven,2584.815185546875
10,0.0,465.102,0.0199966,2510,Leitungsversatz/Schweißkurven,2584.815185546875
11,13.5998,453.383,0.0299988,2510,Leitungsversatz/Schweißkurven,2584.815185546875
12,20.9242,445.326,0.0500031,2510,Leitungsversatz/Schweißkurven,2584.815185546875
13,30.9953,439.467,0.0599976,2510,Leitungsversatz/Schweißkurven,2584.815185546875
14,50.8324,437.513,0.0699997,2510,Leitungsversatz/Schweißkurven,2584.815185546875
15,75.2472,431.654,0.090004,2510,Leitungsversatz/Schweißkurven,2584.815185546875
16,97.5257,431.654,0.0999985,2510,Leitungsversatz/Schweißkurven,2584.815185546875
17,129.57,433.607,0.110001,2510,Leitungsversatz/Schweißkurven,2584.815185546875
18,156.732,419.691,0.120003,2510,Leitungsversatz/Schweißkurven,2584.815185546875
19,183.893,423.597,0.129997,2510,Leitungsversatz/Schweißkurven,2584.815185546875
20,203.73,425.55,0.150002,2510,Leitungsversatz/Schweißkurven,2584.815185546875
21,226.009,421.644,0.160004,2510,Leitungsversatz/Schweißkurven,2584.815185546875
22,240.963,423.597,0.169998,2510,Leitungsversatz/Schweißkurven,2584.815185546875
23,258.053,419.691,0.18,2510,Leitungsversatz/Schweißkurven,2584.815185546875
24,273.007,421.644,0.190002,2510,Leitungsversatz/Schweißkurven,2584.815185546875
25,292.539,425.55,0.199997,2510,Leitungsversatz/Schweißkurven,2584.815185546875
26,307.493,421.644,0.209999,2510,Leitungsversatz/Schweißkurven,2584.815185546875
27,319.7,423.597,0.220001,2510,Leitungsversatz/Schweißkurven,2584.815185546875
28,329.772,437.513,0.230003,2510,Leitungsversatz/Schweißkurven,2584.815185546875
29,332.213,427.503,0.239998,2510,Leitungsversatz/Schweißkurven,2584.815185546875
30,337.096,433.607,0.25,2510,Leitungsversatz/Schweißkurven,2584.815185546875
31,349.609,437.513,0.260002,2510,Leitungsversatz/Schweißkurven,2584.815185546875
32,359.375,437.513,0.260002,2510,Leitungsversatz/Schweißkurven,2584.815185546875
33,364.257,437.513,0.269997,2510,Leitungsversatz/Schweißkurven,2584.815185546875
34,366.699,439.467,0.279999,2510,Leitungsversatz/Schweißkurven,2584.815185546875
35,371.582,435.56,0.290001,2510,Leitungsversatz/Schweißkurven,2584.815185546875
36,374.023,443.373,0.300003,2510,Leitungsversatz/Schweißkurven,2584.815185546875
37,384.094,439.467,0.309998,2510,Leitungsversatz/Schweißkurven,2584.815185546875
38,398.743,435.56,0.32,2510,Leitungsversatz/Schweißkurven,2584.815185546875
39,406.373,443.373,0.330002,2510,Leitungsversatz/Schweißkurven,2584.815185546875
40,411.256,437.513,0.340004,2510,Leitungsversatz/Schweißkurven,2584.815185546875
41,413.697,435.56,0.349998,2510,Leitungsversatz/Schweißkurven,2584.815185546875
