T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2089,Öl auf Terminal,1070.0
2,0.0,500.748,0.0,2089,Öl auf Terminal,1070.0
3,0.0,500.748,0.0,2089,Öl auf Terminal,1070.0
4,0.0,500.748,0.0,2089,Öl auf Terminal,1070.0
5,0.0,502.701,0.0,2089,Öl auf Terminal,1070.0
6,0.0,502.701,0.0,2089,Öl auf Terminal,1070.0
7,0.0,502.701,0.0,2089,Öl auf Terminal,1070.0
8,0.0,475.112,0.00999451,2089,Öl auf Terminal,1070.0
9,0.0,429.456,0.0199966,2089,Öl auf Terminal,1070.0
10,49.8596,417.737,0.0399933,2089,Öl auf Terminal,1070.0
11,94.4166,397.961,0.0699997,2089,Öl auf Terminal,1070.0
12,133.786,370.373,0.110001,2089,Öl auf Terminal,1070.0
13,185.667,354.503,0.149994,2089,Öl auf Terminal,1070.0
14,262.268,358.409,0.189995,2089,Öl auf Terminal,1070.0
15,336.428,326.914,0.239998,2089,Öl auf Terminal,1070.0
16,400.517,328.867,0.279999,2089,Öl auf Terminal,1070.0
17,452.399,321.055,0.329994,2089,Öl auf Terminal,1070.0
18,509.163,324.961,0.369995,2089,Öl auf Terminal,1070.0
19,573.252,317.148,0.409996,2089,Öl auf Terminal,1070.0
20,637.646,323.008,0.449997,2089,Öl auf Terminal,1070.0
21,701.735,319.102,0.479996,2089,Öl auf Terminal,1070.0
22,758.499,336.68,0.509995,2089,Öl auf Terminal,1070.0
23,812.822,348.643,0.539993,2089,Öl auf Terminal,1070.0
24,862.262,340.831,0.559998,2089,Öl auf Terminal,1070.0
25,923.91,362.56,0.579994,2089,Öl auf Terminal,1070.0
26,998.07,372.326,0.599998,2089,Öl auf Terminal,1070.0
27,1057.28,376.232,0.619995,2089,Öl auf Terminal,1070.0
28,1111.6,374.279,0.629997,2089,Öl auf Terminal,1070.0
29,1163.48,403.821,0.639999,2089,Öl auf Terminal,1070.0
30,1197.97,405.774,0.649994,2089,Öl auf Terminal,1070.0
31,1227.57,427.503,0.649994,2089,Öl auf Terminal,1070.0
32,1281.89,413.831,0.659996,2089,Öl auf Terminal,1070.0
33,1338.66,409.925,0.669998,2089,Öl auf Terminal,1070.0
34,1378.33,435.56,0.669998,2089,Öl auf Terminal,1070.0
35,1415.26,417.737,0.68,2089,Öl auf Terminal,1070.0
36,1437.54,421.644,0.68,2089,Öl auf Terminal,1070.0
37,1439.98,421.644,0.689995,2089,Öl auf Terminal,1070.0
38,1449.74,439.467,0.699997,2089,Öl auf Terminal,1070.0
39,1491.86,413.831,0.699997,2089,Öl auf Terminal,1070.0
40,1531.23,425.55,0.709999,2089,Öl auf Terminal,1070.0
41,1555.95,405.774,0.719994,2089,Öl auf Terminal,1070.0
42,1578.23,439.467,0.719994,2089,Öl auf Terminal,1070.0
43,1578.23,439.467,0.729996,2089,Öl auf Terminal,1070.0
44,1568.46,421.644,0.739998,2089,Öl auf Terminal,1070.0
45,1593.18,443.373,0.739998,2089,Öl auf Terminal,1070.0
46,1645.06,441.42,0.75,2089,Öl auf Terminal,1070.0
47,1677.11,443.373,0.759995,2089,Öl auf Terminal,1070.0
48,1704.27,425.55,0.759995,2089,Öl auf Terminal,1070.0
49,1721.36,461.196,0.769997,2089,Öl auf Terminal,1070.0
50,1726.55,447.279,0.779999,2089,Öl auf Terminal,1070.0
51,1731.43,475.112,0.779999,2089,Öl auf Terminal,1070.0
52,1780.87,439.467,0.789993,2089,Öl auf Terminal,1070.0
53,1832.45,445.326,0.799995,2089,Öl auf Terminal,1070.0
54,1867.24,469.008,0.809998,2089,Öl auf Terminal,1070.0
55,1891.96,445.326,0.809998,2089,Öl auf Terminal,1070.0
56,1896.84,457.289,0.82,2089,Öl auf Terminal,1070.0
57,1884.33,455.336,0.829994,2089,Öl auf Terminal,1070.0
58,1881.89,477.065,0.829994,2089,Öl auf Terminal,1070.0
59,1919.12,443.373,0.839996,2089,Öl auf Terminal,1070.0
60,1951.16,463.149,0.849998,2089,Öl auf Terminal,1070.0
61,1968.25,443.373,0.849998,2089,Öl auf Terminal,1070.0
62,1975.88,488.784,0.860001,2089,Öl auf Terminal,1070.0
63,1958.49,475.112,0.860001,2089,Öl auf Terminal,1070.0
64,1933.77,457.289,0.869995,2089,Öl auf Terminal,1070.0
