T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
2,0.0,502.701,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
3,0.0,504.654,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
4,0.0,504.654,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
5,0.0,504.654,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
6,0.0,504.654,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
7,0.0,504.654,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
8,0.0,498.795,0.0,2570,Leitungsversatz/Schweißkurven,2383.41943359375
9,0.0,480.972,0.0100021,2570,Leitungsversatz/Schweißkurven,2383.41943359375
10,0.0,461.196,0.0199966,2570,Leitungsversatz/Schweißkurven,2383.41943359375
11,18.9215,449.232,0.0299988,2570,Leitungsversatz/Schweißkurven,2383.41943359375
12,31.1289,445.326,0.0499954,2570,Leitungsversatz/Schweißkurven,2383.41943359375
13,46.083,435.56,0.0599976,2570,Leitungsversatz/Schweißkurven,2383.41943359375
14,68.0563,429.456,0.0800018,2570,Leitungsversatz/Schweißkurven,2383.41943359375
15,100.406,419.691,0.0899963,2570,Leitungsversatz/Schweißkurven,2383.41943359375
16,137.333,425.55,0.110001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
17,166.936,415.784,0.120003,2570,Leitungsversatz/Schweißkurven,2383.41943359375
18,196.539,423.597,0.139999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
19,226.142,407.971,0.150002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
20,255.745,411.878,0.159996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
21,282.907,419.691,0.18,2570,Leitungsversatz/Schweißkurven,2383.41943359375
22,310.068,405.774,0.190002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
23,337.23,411.878,0.199997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
24,352.184,413.831,0.220001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
25,369.579,415.784,0.229996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
26,389.111,407.971,0.239998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
27,406.507,415.784,0.260002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
28,423.597,401.868,0.269997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
29,436.11,431.654,0.279999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
30,445.875,425.55,0.290001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
31,448.317,415.784,0.299995,2570,Leitungsversatz/Schweißkurven,2383.41943359375
32,453.505,435.56,0.309998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
33,470.595,423.597,0.32,2570,Leitungsversatz/Schweißkurven,2383.41943359375
34,483.108,423.597,0.330002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
35,487.991,415.784,0.339996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
36,492.874,431.654,0.360001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
37,497.757,427.503,0.370003,2570,Leitungsversatz/Schweißkurven,2383.41943359375
38,500.198,441.42,0.379997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
39,515.152,417.737,0.389999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
40,532.243,427.503,0.400002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
41,542.314,441.42,0.409996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
42,547.197,421.644,0.419998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
43,552.08,431.654,0.43,2570,Leitungsversatz/Schweißkurven,2383.41943359375
44,547.197,435.56,0.440002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
45,542.314,443.373,0.449997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
46,544.755,429.456,0.459999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
47,547.197,435.56,0.459999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
48,547.197,421.644,0.470001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
49,547.197,453.383,0.479996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
50,542.314,441.42,0.489998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
51,532.243,429.456,0.5,2570,Leitungsversatz/Schweißkurven,2383.41943359375
52,529.801,451.186,0.510002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
53,539.872,441.42,0.519997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
54,542.314,441.42,0.529999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
55,544.755,435.56,0.540001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
56,547.197,453.383,0.549995,2570,Leitungsversatz/Schweißkurven,2383.41943359375
57,544.755,447.279,0.559998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
58,544.755,455.336,0.57,2570,Leitungsversatz/Schweißkurven,2383.41943359375
59,552.08,457.289,0.580002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
60,569.475,445.326,0.589996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
61,576.8,457.289,0.599998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
62,579.241,453.383,0.610001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
63,576.8,453.383,0.620003,2570,Leitungsversatz/Schweißkurven,2383.41943359375
64,571.917,455.336,0.620003,2570,Leitungsversatz/Schweißkurven,2383.41943359375
65,562.151,457.289,0.629997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
66,562.151,453.383,0.639999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
67,567.034,457.289,0.650002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
68,567.034,453.383,0.659996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
69,567.034,461.196,0.669998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
70,559.404,467.055,0.669998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
71,549.638,459.243,0.68,2570,Leitungsversatz/Schweißkurven,2383.41943359375
72,549.638,467.055,0.690002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
73,556.963,469.008,0.699997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
74,556.963,465.102,0.709999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
75,556.963,463.149,0.709999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
76,559.404,477.065,0.720001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
77,554.521,470.962,0.729996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
78,552.08,480.972,0.729996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
79,564.592,475.112,0.739998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
80,576.8,470.962,0.75,2570,Leitungsversatz/Schweißkurven,2383.41943359375
81,581.683,484.878,0.75,2570,Leitungsversatz/Schweißkurven,2383.41943359375
82,584.124,475.112,0.760002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
83,581.683,477.065,0.769997,2570,Leitungsversatz/Schweißkurven,2383.41943359375
84,576.8,477.065,0.779999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
85,567.034,484.878,0.779999,2570,Leitungsversatz/Schweißkurven,2383.41943359375
86,569.475,472.915,0.790001,2570,Leitungsversatz/Schweißkurven,2383.41943359375
87,569.475,479.019,0.799995,2570,Leitungsversatz/Schweißkurven,2383.41943359375
88,567.034,470.962,0.799995,2570,Leitungsversatz/Schweißkurven,2383.41943359375
89,567.034,484.878,0.809998,2570,Leitungsversatz/Schweißkurven,2383.41943359375
90,559.404,486.831,0.82,2570,Leitungsversatz/Schweißkurven,2383.41943359375
91,549.638,480.972,0.82,2570,Leitungsversatz/Schweißkurven,2383.41943359375
92,544.755,488.784,0.830002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
93,556.963,488.784,0.830002,2570,Leitungsversatz/Schweißkurven,2383.41943359375
94,559.404,486.831,0.839996,2570,Leitungsversatz/Schweißkurven,2383.41943359375
