T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,1766,Gutschweißung,2890.0
2,0.0,500.748,0.0100021,1766,Gutschweißung,2890.0
3,0.0,502.701,0.0100021,1766,Gutschweißung,2890.0
4,0.0,502.701,0.0100021,1766,Gutschweißung,2890.0
5,0.0,502.701,0.0100021,1766,Gutschweißung,2890.0
6,0.0,506.607,0.0100021,1766,Gutschweißung,2890.0
7,0.0,504.654,0.0100021,1766,Gutschweißung,2890.0
8,0.0,482.925,0.0100021,1766,Gutschweißung,2890.0
9,0.0,431.654,0.0199966,1766,Gutschweißung,2890.0
10,63.9553,413.831,0.0499954,1766,Gutschweißung,2890.0
11,103.324,384.045,0.0800018,1766,Gutschweißung,2890.0
12,142.998,370.373,0.119995,1766,Gutschweißung,2890.0
13,204.646,352.55,0.159996,1766,Gutschweißung,2890.0
14,286.13,342.784,0.209999,1766,Gutschweißung,2890.0
15,357.849,328.867,0.25,1766,Gutschweißung,2890.0
16,421.938,314.951,0.290001,1766,Gutschweißung,2890.0
17,473.819,326.914,0.330002,1766,Gutschweißung,2890.0
18,528.142,314.951,0.369995,1766,Gutschweißung,2890.0
19,587.348,311.045,0.409996,1766,Gutschweißung,2890.0
20,659.066,324.961,0.449997,1766,Gutschweißung,2890.0
21,723.155,321.055,0.479996,1766,Gutschweißung,2890.0
22,777.478,323.008,0.519997,1766,Gutschweißung,2890.0
23,836.684,323.008,0.540001,1766,Gutschweißung,2890.0
24,898.331,344.737,0.57,1766,Gutschweißung,2890.0
25,950.213,360.363,0.589996,1766,Gutschweißung,2890.0
26,1024.37,370.373,0.610001,1766,Gutschweißung,2890.0
27,1100.97,358.409,0.629997,1766,Gutschweißung,2890.0
28,1160.18,388.195,0.639999,1766,Gutschweißung,2890.0
29,1219.39,394.055,0.650002,1766,Gutschweißung,2890.0
30,1261.5,392.102,0.650002,1766,Gutschweißung,2890.0
31,1283.78,405.774,0.659996,1766,Gutschweißung,2890.0
32,1303.31,415.784,0.659996,1766,Gutschweißung,2890.0
33,1345.43,423.597,0.669998,1766,Gutschweißung,2890.0
34,1384.8,415.784,0.669998,1766,Gutschweißung,2890.0
35,1414.4,409.925,0.669998,1766,Gutschweißung,2890.0
36,1441.56,417.737,0.68,1766,Gutschweißung,2890.0
37,1451.63,435.56,0.68,1766,Gutschweißung,2890.0
38,1449.19,417.737,0.689995,1766,Gutschweißung,2890.0
39,1468.72,425.55,0.689995,1766,Gutschweißung,2890.0
40,1520.6,433.607,0.699997,1766,Gutschweißung,2890.0
41,1560.28,429.456,0.699997,1766,Gutschweißung,2890.0
42,1589.88,419.691,0.709999,1766,Gutschweißung,2890.0
43,1617.04,425.55,0.720001,1766,Gutschweißung,2890.0
44,1626.81,437.513,0.720001,1766,Gutschweißung,2890.0
45,1631.69,439.467,0.729996,1766,Gutschweißung,2890.0
46,1668.92,449.232,0.729996,1766,Gutschweißung,2890.0
47,1725.69,417.737,0.739998,1766,Gutschweißung,2890.0
48,1760.17,443.373,0.75,1766,Gutschweißung,2890.0
49,1792.22,447.279,0.75,1766,Gutschweißung,2890.0
50,1807.17,427.503,0.760002,1766,Gutschweißung,2890.0
51,1797.1,443.373,0.760002,1766,Gutschweißung,2890.0
52,1792.22,453.383,0.769997,1766,Gutschweißung,2890.0
53,1826.7,453.383,0.779999,1766,Gutschweißung,2890.0
54,1859.05,441.42,0.790001,1766,Gutschweißung,2890.0
55,1883.77,437.513,0.790001,1766,Gutschweißung,2890.0
56,1895.98,441.42,0.799995,1766,Gutschweißung,2890.0
57,1891.1,472.915,0.809998,1766,Gutschweißung,2890.0
58,1866.38,449.232,0.809998,1766,Gutschweißung,2890.0
59,1868.82,457.289,0.82,1766,Gutschweißung,2890.0
60,1923.14,475.112,0.830002,1766,Gutschweißung,2890.0
61,1955.19,463.149,0.830002,1766,Gutschweißung,2890.0
62,1977.47,453.383,0.839996,1766,Gutschweißung,2890.0
63,1989.67,463.149,0.839996,1766,Gutschweißung,2890.0
64,1977.47,479.019,0.849998,1766,Gutschweißung,2890.0
65,1965.26,486.831,0.849998,1766,Gutschweißung,2890.0
66,1994.86,482.925,0.860001,1766,Gutschweißung,2890.0
67,2049.18,459.243,0.860001,1766,Gutschweißung,2890.0
68,2083.67,488.784,0.869995,1766,Gutschweißung,2890.0
69,2098.32,480.972,0.869995,1766,Gutschweißung,2890.0
70,2098.32,470.962,0.879997,1766,Gutschweißung,2890.0
71,2073.9,480.972,0.879997,1766,Gutschweißung,2890.0
72,2051.63,494.644,0.889999,1766,Gutschweißung,2890.0
73,2071.16,488.784,0.889999,1766,Gutschweißung,2890.0
74,2103.51,477.065,0.900002,1766,Gutschweißung,2890.0
75,2113.27,467.055,0.900002,1766,Gutschweißung,2890.0
76,2113.27,484.878,0.900002,1766,Gutschweißung,2890.0
77,2088.55,502.701,0.909996,1766,Gutschweißung,2890.0
78,2051.63,477.065,0.909996,1766,Gutschweißung,2890.0
79,2044.0,492.691,0.919998,1766,Gutschweißung,2890.0
80,2088.55,500.748,0.919998,1766,Gutschweißung,2890.0
81,2115.71,492.691,0.93,1766,Gutschweißung,2890.0
82,2130.67,477.065,0.93,1766,Gutschweißung,2890.0
83,2133.11,492.691,0.939995,1766,Gutschweißung,2890.0
