T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2073,Öl auf Terminal,0.0
2,0.0,510.514,0.0,2073,Öl auf Terminal,0.0
3,0.0,510.514,0.0,2073,Öl auf Terminal,0.0
4,0.0,510.514,0.0,2073,Öl auf Terminal,0.0
5,0.0,508.56,0.0,2073,Öl auf Terminal,0.0
6,0.0,510.514,0.0,2073,Öl auf Terminal,0.0
7,0.0,508.56,0.0,2073,Öl auf Terminal,0.0
8,0.0,488.784,0.00999451,2073,Öl auf Terminal,0.0
9,0.0,435.56,0.0199966,2073,Öl auf Terminal,0.0
10,64.5276,427.503,0.0400009,2073,Öl auf Terminal,0.0
11,99.0135,388.195,0.0800018,2073,Öl auf Terminal,0.0
12,133.499,378.185,0.119995,2073,Öl auf Terminal,0.0
13,185.381,346.69,0.159996,2073,Öl auf Terminal,0.0
14,254.658,354.503,0.209999,2073,Öl auf Terminal,0.0
15,318.747,328.867,0.25,2073,Öl auf Terminal,0.0
16,375.511,321.055,0.299995,2073,Öl auf Terminal,0.0
17,434.717,324.961,0.339996,2073,Öl auf Terminal,0.0
18,496.364,321.055,0.389999,2073,Öl auf Terminal,0.0
19,560.759,323.008,0.43,2073,Öl auf Terminal,0.0
20,622.406,321.055,0.470001,2073,Öl auf Terminal,0.0
21,681.612,332.774,0.5,2073,Öl auf Terminal,0.0
22,733.493,336.68,0.529999,2073,Öl auf Terminal,0.0
23,800.329,354.503,0.559998,2073,Öl auf Terminal,0.0
24,881.813,338.633,0.589996,2073,Öl auf Terminal,0.0
25,948.344,360.363,0.610001,2073,Öl auf Terminal,0.0
26,1015.18,368.419,0.629997,2073,Öl auf Terminal,0.0
27,1069.5,370.373,0.650002,2073,Öl auf Terminal,0.0
28,1108.87,388.195,0.659996,2073,Öl auf Terminal,0.0
29,1143.36,401.868,0.669998,2073,Öl auf Terminal,0.0
30,1195.24,409.925,0.68,2073,Öl auf Terminal,0.0
31,1244.68,405.774,0.689995,2073,Öl auf Terminal,0.0
32,1286.49,405.774,0.689995,2073,Öl auf Terminal,0.0
33,1318.84,415.784,0.699997,2073,Öl auf Terminal,0.0
34,1335.93,437.513,0.699997,2073,Öl auf Terminal,0.0
35,1333.49,417.737,0.709999,2073,Öl auf Terminal,0.0
36,1358.21,427.503,0.709999,2073,Öl auf Terminal,0.0
37,1410.09,437.513,0.720001,2073,Öl auf Terminal,0.0
38,1449.46,429.456,0.720001,2073,Öl auf Terminal,0.0
39,1486.69,419.691,0.729996,2073,Öl auf Terminal,0.0
40,1516.29,429.456,0.739998,2073,Öl auf Terminal,0.0
41,1530.94,435.56,0.739998,2073,Öl auf Terminal,0.0
42,1541.01,449.232,0.75,2073,Öl auf Terminal,0.0
43,1582.82,443.373,0.759995,2073,Öl auf Terminal,0.0
44,1642.33,411.878,0.759995,2073,Öl auf Terminal,0.0
45,1681.7,437.513,0.769997,2073,Öl auf Terminal,0.0
46,1713.75,447.279,0.779999,2073,Öl auf Terminal,0.0
47,1731.14,421.644,0.779999,2073,Öl auf Terminal,0.0
48,1726.26,441.42,0.790001,2073,Öl auf Terminal,0.0
49,1726.26,445.326,0.799995,2073,Öl auf Terminal,0.0
50,1768.07,459.243,0.809998,2073,Öl auf Terminal,0.0
51,1807.74,437.513,0.809998,2073,Öl auf Terminal,0.0
52,1837.35,445.326,0.82,2073,Öl auf Terminal,0.0
53,1854.44,435.56,0.830002,2073,Öl auf Terminal,0.0
54,1849.56,480.972,0.839996,2073,Öl auf Terminal,0.0
55,1834.91,457.289,0.839996,2073,Öl auf Terminal,0.0
56,1847.11,451.186,0.849998,2073,Öl auf Terminal,0.0
57,1906.32,486.831,0.860001,2073,Öl auf Terminal,0.0
58,1945.99,463.149,0.869995,2073,Öl auf Terminal,0.0
59,1973.16,461.196,0.869995,2073,Öl auf Terminal,0.0
60,1985.36,459.243,0.879997,2073,Öl auf Terminal,0.0
61,1987.8,480.972,0.889999,2073,Öl auf Terminal,0.0
62,1975.6,479.019,0.889999,2073,Öl auf Terminal,0.0
63,1995.13,494.644,0.900002,2073,Öl auf Terminal,0.0
64,2059.52,451.186,0.900002,2073,Öl auf Terminal,0.0
65,2103.77,480.972,0.909996,2073,Öl auf Terminal,0.0
66,2136.12,488.784,0.909996,2073,Öl auf Terminal,0.0
67,2148.33,463.149,0.919998,2073,Öl auf Terminal,0.0
68,2133.68,482.925,0.93,2073,Öl auf Terminal,0.0
69,2111.4,492.691,0.93,2073,Öl auf Terminal,0.0
70,2130.94,496.597,0.939995,2073,Öl auf Terminal,0.0
71,2177.93,477.065,0.939995,2073,Öl auf Terminal,0.0
72,2205.1,477.065,0.949997,2073,Öl auf Terminal,0.0
73,2217.61,482.925,0.949997,2073,Öl auf Terminal,0.0
74,2212.42,516.373,0.949997,2073,Öl auf Terminal,0.0
75,2180.38,486.831,0.959999,2073,Öl auf Terminal,0.0
76,2168.17,490.738,0.959999,2073,Öl auf Terminal,0.0
77,2215.17,516.373,0.970001,2073,Öl auf Terminal,0.0
78,2266.74,498.795,0.970001,2073,Öl auf Terminal,0.0
79,2293.9,484.878,0.979996,2073,Öl auf Terminal,0.0
80,2313.74,494.644,0.979996,2073,Öl auf Terminal,0.0
81,2308.86,508.56,0.989998,2073,Öl auf Terminal,0.0
82,2286.58,518.326,0.989998,2073,Öl auf Terminal,0.0
83,2299.09,516.373,0.989998,2073,Öl auf Terminal,0.0
84,2370.51,482.925,1.0,2073,Öl auf Terminal,0.0
85,2415.06,520.524,1.0,2073,Öl auf Terminal,0.0
86,2444.67,510.514,1.00999,2073,Öl auf Terminal,0.0
87,2454.43,498.795,1.00999,2073,Öl auf Terminal,0.0
88,2429.71,510.514,1.02,2073,Öl auf Terminal,0.0
89,2397.67,524.43,1.02,2073,Öl auf Terminal,0.0
90,2419.95,516.373,1.03,2073,Öl auf Terminal,0.0
91,2466.94,504.654,1.03,2073,Öl auf Terminal,0.0
92,2494.11,492.691,1.03,2073,Öl auf Terminal,0.0
93,2511.2,514.42,1.04,2073,Öl auf Terminal,0.0
94,2491.66,532.243,1.04,2073,Öl auf Terminal,0.0
95,2451.99,500.748,1.05,2073,Öl auf Terminal,0.0
96,2429.71,520.524,1.05,2073,Öl auf Terminal,0.0
97,2484.03,528.336,1.05,2073,Öl auf Terminal,0.0
98,2531.03,520.524,1.06,2073,Öl auf Terminal,0.0
99,2558.19,500.748,1.06,2073,Öl auf Terminal,0.0
100,2575.59,522.477,1.06,2073,Öl auf Terminal,0.0
101,2558.19,524.43,1.07,2073,Öl auf Terminal,0.0
102,2526.15,546.159,1.07,2073,Öl auf Terminal,0.0
