T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,2091,Öl auf Terminal,222.0
2,0.0,498.795,0.00999451,2091,Öl auf Terminal,222.0
3,0.0,502.701,0.00999451,2091,Öl auf Terminal,222.0
4,0.0,500.748,0.00999451,2091,Öl auf Terminal,222.0
5,0.0,500.748,0.00999451,2091,Öl auf Terminal,222.0
6,0.0,502.701,0.00999451,2091,Öl auf Terminal,222.0
7,0.0,502.701,0.00999451,2091,Öl auf Terminal,222.0
8,0.0,470.962,0.00999451,2091,Öl auf Terminal,222.0
9,0.0,425.55,0.0199966,2091,Öl auf Terminal,222.0
10,56.8789,415.784,0.0400009,2091,Öl auf Terminal,222.0
11,94.1115,384.045,0.0799942,2091,Öl auf Terminal,222.0
12,126.156,366.466,0.119995,2091,Öl auf Terminal,222.0
13,175.596,342.784,0.159996,2091,Öl auf Terminal,222.0
14,244.568,336.68,0.209999,2091,Öl auf Terminal,222.0
15,318.728,334.727,0.259995,2091,Öl auf Terminal,222.0
16,385.258,287.362,0.309998,2091,Öl auf Terminal,222.0
17,437.139,289.315,0.369995,2091,Öl auf Terminal,222.0
18,491.462,295.419,0.419998,2091,Öl auf Terminal,222.0
19,553.415,275.643,0.470001,2091,Öl auf Terminal,222.0
20,610.179,291.269,0.519997,2091,Öl auf Terminal,222.0
21,664.502,293.222,0.57,2091,Öl auf Terminal,222.0
22,728.591,312.998,0.610001,2091,Öl auf Terminal,222.0
23,797.868,311.045,0.639999,2091,Öl auf Terminal,222.0
24,871.723,326.914,0.669998,2091,Öl auf Terminal,222.0
25,943.442,326.914,0.699997,2091,Öl auf Terminal,222.0
26,1002.65,376.232,0.720001,2091,Öl auf Terminal,222.0
27,1044.76,370.373,0.739998,2091,Öl auf Terminal,222.0
28,1086.57,372.326,0.75,2091,Öl auf Terminal,222.0
29,1153.41,409.925,0.759995,2091,Öl auf Terminal,222.0
30,1212.61,399.915,0.759995,2091,Öl auf Terminal,222.0
31,1256.87,407.971,0.759995,2091,Öl auf Terminal,222.0
32,1298.98,405.774,0.769997,2091,Öl auf Terminal,222.0
33,1318.82,427.503,0.769997,2091,Öl auf Terminal,222.0
34,1328.59,427.503,0.769997,2091,Öl auf Terminal,222.0
35,1358.19,441.42,0.769997,2091,Öl auf Terminal,222.0
36,1412.51,407.971,0.779999,2091,Öl auf Terminal,222.0
37,1449.44,433.607,0.779999,2091,Öl auf Terminal,222.0
38,1486.67,437.513,0.779999,2091,Öl auf Terminal,222.0
39,1511.39,419.691,0.790001,2091,Öl auf Terminal,222.0
40,1518.72,431.654,0.790001,2091,Öl auf Terminal,222.0
41,1518.72,431.654,0.799995,2091,Öl auf Terminal,222.0
42,1548.32,449.232,0.799995,2091,Öl auf Terminal,222.0
43,1585.25,421.644,0.809998,2091,Öl auf Terminal,222.0
44,1615.15,437.513,0.809998,2091,Öl auf Terminal,222.0
45,1637.13,415.784,0.82,2091,Öl auf Terminal,222.0
46,1639.57,461.196,0.82,2091,Öl auf Terminal,222.0
47,1627.36,447.279,0.829994,2091,Öl auf Terminal,222.0
48,1627.36,431.654,0.829994,2091,Öl auf Terminal,222.0
49,1671.92,463.149,0.839996,2091,Öl auf Terminal,222.0
50,1713.73,447.279,0.849998,2091,Öl auf Terminal,222.0
51,1736.01,455.336,0.849998,2091,Öl auf Terminal,222.0
52,1760.73,441.42,0.860001,2091,Öl auf Terminal,222.0
53,1768.05,472.915,0.869995,2091,Öl auf Terminal,222.0
54,1768.05,457.289,0.869995,2091,Öl auf Terminal,222.0
55,1790.33,484.878,0.879997,2091,Öl auf Terminal,222.0
56,1851.98,441.42,0.889999,2091,Öl auf Terminal,222.0
57,1894.09,461.196,0.889999,2091,Öl auf Terminal,222.0
58,1926.14,477.065,0.900002,2091,Öl auf Terminal,222.0
59,1940.79,453.383,0.909996,2091,Öl auf Terminal,222.0
