T,P,F,D,Experiment_ID,Kategorie,Z
1,0.0,0.0,0.0,3005,Sontrodeneinsätze gewechselt,2702.67822265625
2,0.0,504.654,0.0,3005,Sontrodeneinsätze gewechselt,2702.67822265625
3,0.0,506.607,0.0,3005,Sontrodeneinsätze gewechselt,2702.67822265625
4,0.0,504.654,0.0100021,3005,Sontrodeneinsätze gewechselt,2702.67822265625
5,0.0,504.654,0.0100021,3005,Sontrodeneinsätze gewechselt,2702.67822265625
6,0.0,506.607,0.0100021,3005,Sontrodeneinsätze gewechselt,2702.67822265625
7,0.0,504.654,0.0100021,3005,Sontrodeneinsätze gewechselt,2702.67822265625
8,0.0,486.831,0.0100021,3005,Sontrodeneinsätze gewechselt,2702.67822265625
9,0.0,427.503,0.0199966,3005,Sontrodeneinsätze gewechselt,2702.67822265625
10,0.0,411.878,0.0400009,3005,Sontrodeneinsätze gewechselt,2702.67822265625
11,0.0,378.185,0.0699997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
12,27.6956,360.363,0.110001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
13,89.6481,338.633,0.150002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
14,168.691,340.831,0.18,3005,Sontrodeneinsätze gewechselt,2702.67822265625
15,237.663,324.961,0.220001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
16,296.869,299.326,0.260002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
17,363.704,323.008,0.300003,3005,Sontrodeneinsätze gewechselt,2702.67822265625
18,427.793,307.138,0.339996,3005,Sontrodeneinsätze gewechselt,2702.67822265625
19,489.441,311.045,0.379997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
20,551.393,305.185,0.419998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
21,610.599,321.055,0.449997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
22,667.364,328.867,0.480003,3005,Sontrodeneinsätze gewechselt,2702.67822265625
23,746.406,340.831,0.510002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
24,827.891,328.867,0.540001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
25,901.746,354.503,0.559998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
26,963.698,364.513,0.580002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
27,1020.46,344.737,0.589996,3005,Sontrodeneinsätze gewechselt,2702.67822265625
28,1054.95,374.279,0.610001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
29,1084.55,388.195,0.620003,3005,Sontrodeneinsätze gewechselt,2702.67822265625
30,1129.11,403.821,0.620003,3005,Sontrodeneinsätze gewechselt,2702.67822265625
31,1173.36,397.961,0.629997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
32,1213.03,394.055,0.639999,3005,Sontrodeneinsätze gewechselt,2702.67822265625
33,1242.64,407.971,0.639999,3005,Sontrodeneinsätze gewechselt,2702.67822265625
34,1254.84,423.597,0.650002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
35,1257.29,397.961,0.650002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
36,1274.68,405.774,0.659996,3005,Sontrodeneinsätze gewechselt,2702.67822265625
37,1331.45,437.513,0.669998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
38,1373.56,417.737,0.669998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
39,1405.61,413.831,0.68,3005,Sontrodeneinsätze gewechselt,2702.67822265625
40,1435.21,417.737,0.690002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
41,1450.16,423.597,0.690002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
42,1457.49,441.42,0.699997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
43,1491.97,431.654,0.699997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
44,1551.18,405.774,0.709999,3005,Sontrodeneinsätze gewechselt,2702.67822265625
45,1590.85,425.55,0.720001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
46,1618.02,453.383,0.720001,3005,Sontrodeneinsätze gewechselt,2702.67822265625
47,1632.66,396.008,0.730003,3005,Sontrodeneinsätze gewechselt,2702.67822265625
48,1625.34,431.654,0.739998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
49,1618.02,429.456,0.739998,3005,Sontrodeneinsätze gewechselt,2702.67822265625
50,1647.62,445.326,0.75,3005,Sontrodeneinsätze gewechselt,2702.67822265625
51,1686.99,429.456,0.760002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
52,1711.71,431.654,0.760002,3005,Sontrodeneinsätze gewechselt,2702.67822265625
53,1726.66,419.691,0.769997,3005,Sontrodeneinsätze gewechselt,2702.67822265625
54,1721.47,461.196,0.779999,3005,Sontrodeneinsätze gewechselt,2702.67822265625
