<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-10-10-14:33:09</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>1790</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1112</WeldTime>
<DistDiff>1.74</DistDiff>
<DistAbs>77.89</DistAbs>
<Energy>3270.53</Energy>
<MaxPower>3462.63</MaxPower>
<CycleTime>5210</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>76.15</TrigDist>
<RunSpeed>70.1843</RunSpeed>
<MaxForce>617.206</MaxForce>
<LossPower>208.747</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;504.654;0
4;0;500.748;0
5;0;500.748;0
6;0;502.701;0
7;0;504.654;0.0100021
8;0;488.784;0.0100021
9;0;433.607;0.0199966
10;60.1215;419.691;0.0499954
11;102.237;388.195;0.0800018
12;144.047;376.232;0.119995
13;206;350.597;0.169998
14;289.926;348.643;0.209999
15;368.969;330.821;0.25
16;433.058;324.961;0.299995
17;487.381;317.148;0.339996
18;546.587;326.914;0.379997
19;615.864;311.045;0.419998
20;679.952;326.914;0.449997
21;744.041;319.102;0.489998
22;805.994;344.737;0.510002
23;867.641;352.55;0.540001
24;919.523;344.737;0.559998
25;988.495;370.373;0.580002
26;1065.1;374.279;0.599998
27;1124.3;384.045;0.610001
28;1183.81;380.139;0.619995
29;1232.95;415.784;0.629997
30;1262.55;411.878;0.639999
31;1289.71;435.56;0.639999
32;1344.04;415.784;0.650002
33;1393.48;419.691;0.650002
34;1428.27;441.42;0.659996
35;1460.31;417.737;0.659996
36;1474.96;429.456;0.659996
37;1477.4;425.55;0.669998
38;1487.47;445.326;0.669998
39;1531.72;413.831;0.68
40;1566.52;433.607;0.689995
41;1593.68;411.878;0.689995
42;1610.77;451.186;0.699997
43;1610.77;441.42;0.709999
44;1603.44;425.55;0.709999
45;1633.05;453.383;0.720001
46;1684.93;441.42;0.720001
47;1716.97;447.279;0.729996
48;1744.13;429.456;0.729996
49;1761.53;467.055;0.739998
50;1761.53;451.186;0.75
51;1761.53;467.055;0.75
52;1815.85;455.336;0.760002
53;1867.73;441.42;0.769997
54;1902.22;469.008;0.779999
55;1926.94;453.383;0.779999
56;1929.38;451.186;0.790001
57;1914.43;459.243;0.799995
58;1916.87;479.019;0.809998
59;1956.54;463.149;0.809998
60;1988.59;461.196;0.82
61;2008.42;447.279;0.82
62;2015.75;475.112;0.830002
63;1995.91;482.925;0.839996
64;1968.75;459.243;0.839996
65;1993.47;482.925;0.849998
66;2050.23;484.878;0.849998
67;2082.58;480.972;0.860001
68;2102.11;461.196;0.860001
69;2107;492.691;0.869995
70;2087.47;486.831;0.869995
71;2082.58;510.514;0.879997
72;2134.16;482.925;0.879997
73;2186.04;480.972;0.889999
74;2218.39;508.56;0.889999
75;2233.04;480.972;0.900002
76;2223.27;486.831;0.900002
77;2196.11;488.784;0.909996
78;2188.48;510.514;0.909996
79;2233.04;482.925;0.909996
80;2262.64;496.597;0.919998
81;2282.48;472.915;0.919998
82;2282.48;512.467;0.93
83;2252.88;508.56;0.93
84;2220.83;486.831;0.93
85;2245.55;514.42;0.939995
86;2304.76;506.607;0.939995
87;2339.24;512.467;0.949997
