<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-06-10:00:58</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2458</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1773</WeldTime>
<DistDiff>3.53</DistDiff>
<DistAbs>78.31</DistAbs>
<Energy>3270.91</Energy>
<MaxPower>2101.81</MaxPower>
<CycleTime>6060</CycleTime>
<TrigForce>500.748</TrigForce>
<TrigDist>74.78</TrigDist>
<RunSpeed>68.1056</RunSpeed>
<MaxForce>601.337</MaxForce>
<LossPower>256.05</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;504.654;0
4;0;502.701;0
5;0;504.654;0
6;0;504.654;0
7;0;506.607;0
8;0;494.644;0.0100021
9;0;470.962;0.0100021
10;0;455.336;0.0200043
11;15.2592;441.42;0.0400009
12;25.3304;431.654;0.0599976
13;45.1674;421.644;0.0800018
14;64.6992;419.691;0.0999985
15;89.4192;417.737;0.110001
16;123.905;407.971;0.130005
17;153.813;405.774;0.150002
18;180.975;403.821;0.169998
19;202.948;399.915;0.18
20;225.227;397.961;0.200005
21;247.505;403.821;0.220001
22;269.784;401.868;0.239998
23;294.504;407.971;0.260002
24;321.665;399.915;0.270004
25;348.827;396.008;0.290001
26;368.358;405.774;0.309998
27;385.754;399.915;0.330002
28;398.267;401.868;0.340004
29;408.032;405.774;0.360001
30;410.474;411.878;0.370003
31;417.798;401.868;0.380005
32;425.123;409.925;0.400002
33;430.311;397.961;0.410004
34;435.194;417.737;0.419998
35;430.311;415.784;0.440002
36;422.681;403.821;0.450005
37;420.24;413.831;0.459999
38;430.311;411.878;0.480003
39;435.194;411.878;0.489998
40;440.077;409.925;0.5
41;437.635;421.644;0.520004
42;437.635;419.691;0.529999
43;437.635;429.456;0.540001
44;442.518;421.644;0.550003
45;452.284;415.784;0.559998
46;455.031;427.503;0.57
47;452.284;423.597;0.580002
48;452.284;421.644;0.590004
49;447.401;427.503;0.610001
50;444.96;427.503;0.620003
51;447.401;419.691;0.630005
52;449.843;421.644;0.639999
53;452.284;417.737;0.650002
54;452.284;425.55;0.660004
55;449.843;429.456;0.669998
56;444.96;423.597;0.68
57;442.518;429.456;0.690002
58;449.843;433.607;0.700005
59;452.284;429.456;0.709999
60;452.284;427.503;0.730003
61;455.031;437.513;0.739998
62;457.472;433.607;0.75
63;459.914;443.373;0.760002
64;477.004;433.607;0.770004
65;491.958;431.654;0.779999
66;499.283;439.467;0.790001
67;506.607;433.607;0.800003
68;514.237;433.607;0.809998
69;511.795;435.56;0.830002
70;509.354;437.513;0.840004
71;511.795;431.654;0.849998
72;516.678;437.513;0.860001
73;521.561;427.503;0.870003
74;521.561;443.373;0.880005
75;521.561;445.326;0.889999
76;514.237;437.513;0.900002
77;516.678;447.279;0.910004
78;526.444;445.326;0.919998
79;533.769;443.373;0.93
80;538.957;437.513;0.940002
81;543.84;453.383;0.950005
