<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-12-05-14:15:14</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2408</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1772</WeldTime>
<DistDiff>3.64999</DistDiff>
<DistAbs>78.31</DistAbs>
<Energy>3271.07</Energy>
<MaxPower>2072.72</MaxPower>
<CycleTime>6060</CycleTime>
<TrigForce>508.56</TrigForce>
<TrigDist>74.66</TrigDist>
<RunSpeed>68.6845</RunSpeed>
<MaxForce>603.29</MaxForce>
<LossPower>248.211</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;508.56;0
3;0;510.514;0
4;0;508.56;0
5;0;508.56;0.00999451
6;0;510.514;0.00999451
7;0;504.654;0.00999451
8;0;500.748;0.00999451
9;0;475.112;0.0199966
10;10.8913;457.289;0.0299988
11;38.0528;435.56;0.0399933
12;53.0068;443.373;0.0599976
13;74.9802;423.597;0.0799942
14;102.142;413.831;0.0999985
15;144.257;419.691;0.119995
16;186.068;407.971;0.139999
17;220.859;397.961;0.159996
18;245.579;390.149;0.179993
19;270.299;394.055;0.199997
20;294.713;394.055;0.219994
21;327.063;405.774;0.239998
22;366.432;382.092;0.259995
23;398.476;390.149;0.279999
24;420.755;397.961;0.299995
25;445.475;378.185;0.32
26;462.87;392.102;0.339996
27;477.519;392.102;0.359993
28;494.915;401.868;0.379997
29;514.447;394.055;0.399994
30;529.401;397.961;0.409996
31;539.167;388.195;0.429993
32;544.355;417.737;0.449997
33;541.608;405.774;0.459999
34;544.355;396.008;0.479996
35;556.562;415.784;0.489998
36;568.77;401.868;0.509995
37;573.958;405.774;0.529999
38;576.399;396.008;0.539993
39;581.282;407.971;0.559998
40;578.841;405.774;0.57
41;591.048;417.737;0.589996
42;608.444;396.008;0.599998
43;620.651;407.971;0.619995
44;630.722;419.691;0.629997
45;635.605;401.868;0.639999
46;633.164;411.878;0.659996
47;625.839;413.831;0.669998
48;625.839;423.597;0.679993
49;633.164;411.878;0.699997
50;638.047;415.784;0.709999
51;640.488;407.971;0.719994
52;635.605;431.654;0.729996
53;628.281;417.737;0.75
54;628.281;415.784;0.759995
55;642.93;429.456;0.769997
56;655.442;419.691;0.789993
57;662.767;423.597;0.799995
58;667.65;417.737;0.809998
59;667.65;429.456;0.82
60;665.208;431.654;0.839996
61;670.091;441.42;0.849998
62;692.37;419.691;0.859993
63;699.694;433.607;0.869995
64;704.577;435.56;0.879997
65;704.577;427.503;0.889999
66;702.135;437.513;0.899994
67;692.37;439.467;0.919998
68;689.928;445.326;0.929993
69;692.37;435.56;0.939995
70;694.811;439.467;0.949997
71;697.253;429.456;0.959999
72;692.37;457.289;0.969994
73;680.162;445.326;0.979996
74;677.416;439.467;0.989998
75;689.928;459.243;1
76;702.135;445.326;1.00999
77;704.577;447.279;1.02
78;709.765;441.42;1.03
79;709.765;453.383;1.03999
80;707.324;449.232;1.05
81;709.765;465.102;1.07
82;731.739;439.467;1.07999
83;741.81;451.186;1.09
84;751.576;459.243;1.1
85;756.458;443.373;1.10999
86;754.017;451.186;1.12
87;746.693;453.383;1.13
88;741.81;459.243;1.14999
89;746.693;449.232;1.16
90;749.134;451.186;1.17
91;754.017;445.326;1.17999
92;749.134;465.102;1.2
93;744.251;453.383;1.21
94;734.485;449.232;1.21999
95;741.81;463.149;1.23
96;758.9;455.336;1.25
97;764.088;457.289;1.25999
98;768.971;447.279;1.27
99;771.413;463.149;1.28
100;768.971;457.289;1.28999
101;771.413;475.112;1.31
102;793.691;435.56;1.32
103;813.223;457.289;1.32999
104;823.294;467.055;1.35
105;830.619;439.467;1.35999
106;828.177;457.289;1.37
107;818.411;453.383;1.38
108;818.411;467.055;1.39999
109;825.735;449.232;1.41
110;830.619;457.289;1.42
111;835.501;443.373;1.43999
112;830.619;475.112;1.45
113;820.853;459.243;1.46
114;813.223;447.279;1.48
115;823.294;477.065;1.49
116;837.943;459.243;1.5
117;843.131;459.243;1.50999
118;850.456;451.186;1.53
119;850.456;465.102;1.53999
120;850.456;457.289;1.55
121;852.897;477.065;1.56
122;877.617;441.42;1.57
123;887.383;459.243;1.57999
124;897.454;467.055;1.6
125;899.896;443.373;1.60999
126;894.707;459.243;1.62
127;887.383;461.196;1.63
128;884.941;467.055;1.64
129;899.896;453.383;1.64999
130;904.778;459.243;1.66
131;912.103;445.326;1.67
132;914.544;472.915;1.67999
133;907.22;457.289;1.68999
134;899.896;449.232;1.7
135;916.986;470.962;1.71999
136;936.823;455.336;1.73
137;944.147;457.289;1.74
138;954.219;447.279;1.75
139;959.101;463.149;1.75999
140;959.101;461.196;1.77
141;963.984;472.915;1.78
142;991.146;443.373;1.78999
143;1013.42;459.243;1.8
144;1023.19;463.149;1.81
145;1033.26;447.279;1.82
146;1033.26;459.243;1.82
147;1025.63;463.149;1.82999
148;1030.51;469.008;1.84
149;1043.03;455.336;1.85
150;1055.23;457.289;1.85999
151;1067.75;449.232;1.87
152;1070.19;475.112;1.88
153;1057.68;457.289;1.89
154;1055.23;459.243;1.89999
155;1075.07;475.112;1.89999
156;1099.79;463.149;1.91
157;1114.44;459.243;1.92
158;1124.51;459.243;1.92999
159;1129.39;467.055;1.93999
160;1131.84;472.915;1.95
161;1139.16;484.878;1.96
162;1176.39;445.326;1.96
163;1195.93;465.102;1.96999
164;1213.32;477.065;1.98
165;1223.09;449.232;1.99
166;1223.09;467.055;2
167;1213.32;465.102;2
168;1218.2;479.019;2.00999
169;1242.92;457.289;2.02
170;1250.25;467.055;2.02
171;1262.76;451.186;2.03
172;1260.32;496.597;2.03999
173;1247.81;472.915;2.05
174;1242.92;463.149;2.05
175;1270.08;496.597;2.06
176;1294.81;475.112;2.06
177;1312.2;477.065;2.07
178;1324.41;467.055;2.07999
179;1331.73;488.784;2.07999
180;1326.85;480.972;2.09
181;1339.36;498.795;2.1
182;1378.73;459.243;2.1
183;1401.01;482.925;2.10999
184;1420.85;492.691;2.10999
