<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-13:22:53</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2290</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1832</WeldTime>
<DistDiff>2.63</DistDiff>
<DistAbs>78.87</DistAbs>
<Energy>3270.88</Energy>
<MaxPower>1982.44</MaxPower>
<CycleTime>6040</CycleTime>
<TrigForce>504.654</TrigForce>
<TrigDist>76.24</TrigDist>
<RunSpeed>68.9331</RunSpeed>
<MaxForce>601.337</MaxForce>
<LossPower>242.05</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;502.701;0
4;0;502.701;0
5;0;504.654;0
6;0;504.654;0
7;0;504.654;0
8;0;479.019;0
9;0;427.503;0.0100021
10;36.8893;409.925;0.0299988
11;76.2581;372.326;0.0600052
12;115.932;368.419;0.0999985
13;177.58;348.643;0.130005
14;254.181;328.867;0.170006
15;328.036;326.914;0.200005
16;385.105;314.951;0.230003
17;434.24;305.185;0.270004
18;488.563;301.279;0.300003
19;540.445;305.185;0.330002
20;589.885;312.998;0.360001
21;653.974;328.867;0.389999
22;725.692;312.998;0.420006
23;789.781;332.774;0.440002
24;856.616;346.69;0.459999
25;915.822;340.831;0.480003
26;960.379;358.409;0.490005
27;997.307;368.419;0.5
28;1056.51;380.139;0.520004
29;1105.95;380.139;0.520004
30;1152.95;384.045;0.529999
31;1192.32;390.149;0.540001
32;1212.16;427.503;0.550003
33;1219.48;409.925;0.550003
34;1244.2;396.008;0.560005
35;1298.52;435.56;0.560005
36;1333.01;413.831;0.57
37;1370.24;417.737;0.57
38;1394.96;397.961;0.580002
39;1412.05;427.503;0.590004
40;1422.12;415.784;0.599998
41;1463.93;443.373;0.599998
42;1515.82;392.102;0.610001
43;1550.3;419.691;0.620003
44;1579.91;435.56;0.630005
45;1594.86;401.868;0.630005
46;1587.53;421.644;0.639999
47;1579.91;423.597;0.650002
48;1614.7;439.467;0.660004
49;1644.3;413.831;0.660004
50;1669.02;425.55;0.670006
51;1683.67;403.821;0.68
52;1673.9;455.336;0.690002
53;1654.07;429.456;0.700005
54;1661.39;417.737;0.700005
55;1701.06;457.289;0.709999
56;1735.55;433.607;0.720001
57;1760.27;435.56;0.730003
58;1775.22;429.456;0.730003
59;1775.22;453.383;0.740005
60;1757.83;449.232;0.75
61;1777.67;469.008;0.760002
62;1831.99;425.55;0.760002
63;1864.03;453.383;0.770004
64;1883.56;467.055;0.779999
65;1886.31;437.513;0.779999
66;1866.47;457.289;0.790001
67;1841.75;463.149;0.790001
68;1851.52;469.008;0.800003
69;1876.24;453.383;0.810005
70;1888.75;457.289;0.810005
71;1891.19;449.232;0.82
72;1873.8;486.831;0.82
73;1839.31;463.149;0.830002
74;1821.92;461.196;0.830002
75;1859.15;486.831;0.840004
76;1888.75;470.962;0.849998
77;1900.96;461.196;0.849998
78;1903.4;467.055;0.860001
79;1888.75;480.972;0.860001
80;1864.03;484.878;0.870003
81;1871.36;492.691;0.870003
82;1923.24;461.196;0.880005
83;1947.96;486.831;0.880005
84;1960.17;488.784;0.889999
85;1957.72;469.008;0.900002
86;1928.12;484.878;0.900002
87;1898.52;492.691;0.910004
