<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-14:54:41</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2349</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1858</WeldTime>
<DistDiff>2.97</DistDiff>
<DistAbs>79.16</DistAbs>
<Energy>3270.89</Energy>
<MaxPower>2072.4</MaxPower>
<CycleTime>6050</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.19</TrigDist>
<RunSpeed>69.7711</RunSpeed>
<MaxForce>595.477</MaxForce>
<LossPower>243.347</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;504.654;0
3;0;506.607;0
4;0;506.607;0
5;0;506.607;0.00999451
6;0;506.607;0.00999451
7;0;506.607;0.00999451
8;0;486.831;0.00999451
9;0;433.607;0.0199966
10;33.1507;415.784;0.0400009
11;72.5196;382.092;0.0699997
12;107.006;368.419;0.0999985
13;168.958;338.633;0.139999
14;240.371;346.69;0.169998
15;307.207;326.914;0.209999
16;356.647;301.279;0.25
17;410.97;307.138;0.279999
18;467.734;299.326;0.32
19;529.382;299.326;0.349998
20;583.705;293.222;0.389999
21;642.911;312.998;0.419998
22;692.351;312.998;0.449997
23;749.115;340.831;0.479996
24;828.158;317.148;0.5
25;902.318;334.727;0.519997
26;963.965;358.409;0.540001
27;1025.61;342.784;0.549995
28;1062.54;364.513;0.559998
29;1097.33;368.419;0.579994
30;1136.7;388.195;0.589996
31;1188.58;376.232;0.599998
32;1233.14;396.008;0.599998
33;1270.07;380.139;0.610001
34;1297.23;411.878;0.619995
35;1304.55;409.925;0.619995
36;1309.43;390.149;0.629997
37;1349.11;413.831;0.639999
38;1396.11;411.878;0.639999
39;1428.15;415.784;0.649994
40;1457.75;399.915;0.659996
41;1480.03;429.456;0.669998
42;1484.92;417.737;0.669998
43;1497.12;443.373;0.68
44;1546.56;411.878;0.689995
45;1588.68;415.784;0.699997
46;1618.28;437.513;0.699997
47;1638.12;411.878;0.709999
48;1635.37;423.597;0.720001
49;1623.17;417.737;0.720001
50;1630.49;435.56;0.729996
51;1662.53;411.878;0.739998
52;1684.81;429.456;0.75
53;1702.21;405.774;0.75
54;1704.65;451.186;0.759995
55;1684.81;439.467;0.769997
56;1672.61;419.691;0.779999
57;1702.21;453.383;0.790001
58;1741.58;443.373;0.790001
59;1766.3;447.279;0.799995
60;1781.25;431.654;0.809998
61;1783.69;465.102;0.82
62;1768.74;451.186;0.82
63;1763.86;475.112;0.829994
64;1810.85;433.607;0.839996
65;1847.78;441.42;0.839996
66;1867.62;469.008;0.849998
67;1872.5;455.336;0.849998
68;1860.29;451.186;0.860001
69;1830.69;457.289;0.869995
70;1827.94;475.112;0.869995
71;1852.66;463.149;0.879997
72;1867.62;461.196;0.889999
73;1874.94;441.42;0.889999
74;1862.74;469.008;0.899994
75;1833.13;477.065;0.899994
76;1805.97;449.232;0.909996
77;1830.69;475.112;0.919998
