<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2023-11-29-14:32:44</TimeStamp>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>8000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>1.5</RunupPressure>
<RunupDist>10</RunupDist>
<RunPress>0.8</RunPress>
<ShakeDelay>0.03</ShakeDelay>
<ShakeTime>0.3</ShakeTime>
<RunBackPress1>6</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>1</RunBackDist>
<TrigValue>500</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>0</PressNr>
<MaxLoss>1500</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0</PressRiseTime>
<RunPressure>1</RunPressure>
<Amplitude>86</Amplitude>
<WeldMode>3270</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>2331</WeldNr>
<RecipeName>RickStyle</RecipeName>
<WeldTime>1840</WeldTime>
<DistDiff>2.99</DistDiff>
<DistAbs>79.1</DistAbs>
<Energy>3271.72</Energy>
<MaxPower>2046.21</MaxPower>
<CycleTime>6030</CycleTime>
<TrigForce>502.701</TrigForce>
<TrigDist>76.11</TrigDist>
<RunSpeed>69.8898</RunSpeed>
<MaxForce>599.384</MaxForce>
<LossPower>242.374</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;0;500.748;0
3;0;502.701;0
4;0;500.748;0
5;0;502.701;0
6;0;506.607;0
7;0;502.701;0
8;0;486.831;0.0100021
9;0;433.607;0.0199966
10;28.9354;413.831;0.0400009
11;71.0509;376.232;0.0800018
12;107.978;364.513;0.110001
13;164.743;340.831;0.150002
14;243.786;344.737;0.190002
15;325.27;309.091;0.229996
16;387.223;309.091;0.269997
17;436.357;305.185;0.309998
18;493.122;289.315;0.339996
19;547.445;295.419;0.379997
20;594.443;299.326;0.409996
21;656.091;317.148;0.440002
22;713.16;311.045;0.470001
23;767.483;319.102;0.5
24;826.689;319.102;0.519997
25;878.571;350.597;0.540001
26;917.94;346.69;0.559998
27;962.497;352.55;0.57
28;1031.47;380.139;0.580002
29;1085.79;378.185;0.589996
30;1132.79;380.139;0.599998
31;1182.23;388.195;0.599998
32;1211.83;407.971;0.610001
33;1231.67;419.691;0.610001
34;1275.92;423.597;0.620003
35;1332.69;399.915;0.620003
36;1372.36;419.691;0.629997
37;1406.85;417.737;0.629997
38;1431.57;405.774;0.639999
39;1438.89;415.784;0.650002
40;1443.77;425.55;0.650002
41;1478.56;421.644;0.659996
42;1515.49;411.878;0.669998
43;1537.77;403.821;0.68
44;1560.05;413.831;0.68
45;1562.49;433.607;0.690002
46;1547.54;413.831;0.699997
47;1554.86;423.597;0.709999
48;1604.3;433.607;0.709999
49;1639.09;425.55;0.720001
50;1661.07;417.737;0.729996
51;1680.9;419.691;0.739998
52;1680.9;431.654;0.75
53;1673.58;435.56;0.760002
54;1705.62;443.373;0.769997
55;1762.39;411.878;0.779999
56;1794.43;439.467;0.790001
57;1816.71;439.467;0.790001
58;1821.59;423.597;0.800003
59;1806.94;437.513;0.809998
60;1791.99;453.383;0.82
61;1814.27;451.186;0.830002
62;1841.43;439.467;0.830002
63;1858.83;433.607;0.839996
64;1863.71;441.42;0.849998
65;1846.31;469.008;0.849998
66;1814.27;443.373;0.860001
67;1806.94;453.383;0.870003
68;1848.75;470.962;0.870003
69;1875.92;453.383;0.879997
70;1888.43;443.373;0.889999
71;1895.75;455.336;0.889999
72;1883.24;465.102;0.900002
73;1861.27;480.972;0.900002
74;1880.8;475.112;0.909996
75;1932.68;451.186;0.909996
76;1957.4;479.019;0.919998
77;1967.47;469.008;0.93
78;1959.84;463.149;0.93
79;1932.68;469.008;0.940002
80;1905.52;469.008;0.949997
81;1918.03;486.831;0.949997
82;1940.31;463.149;0.959999
83;1945.19;475.112;0.959999
84;1942.75;455.336;0.970001
85;1918.03;506.607;0.970001
86;1878.36;480.972;0.979996
87;1866.15;469.008;0.989998
