<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-09:50:31</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261455</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3766</WeldTime>
<DistDiff>2.2</DistDiff>
<DistAbs>75.36</DistAbs>
<Energy>18002</Energy>
<MaxPower>6759</MaxPower>
<CycleTime>8570</CycleTime>
<TrigForce>1003.45</TrigForce>
<TrigDist>73.16</TrigDist>
<RunSpeed>58.6218</RunSpeed>
<MaxForce>3628</MaxForce>
<LossPower>15.2593</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;123.29;1046;0.02
3;123.29;1053;0.02
4;123.29;1055;0.02
5;125.74;1058;0.03
6;125.74;1058;0.03
7;81.48;1063;0.03
8;97.66;1009;0.04
9;280.16;964;0.05
10;351.88;927;0.07
11;388.81;910;0.1
12;448.01;902;0.13
13;551.47;912;0.16
14;660.12;893;0.19
15;751.37;895;0.22
16;834.99;898;0.26
17;918.91;902;0.29
18;1000.4;912;0.32
19;1084.32;930;0.35
20;1170.38;959;0.38
21;1256.75;991;0.4
22;1350.44;989;0.42
23;1431.93;984;0.43
24;1496.02;1031;0.45
25;1577.5;1036;0.46
26;1634.27;1046;0.47
27;1676.08;1070;0.47
28;1725.52;1092;0.48
29;1792.05;1095;0.49
30;1843.62;1097;0.49
31;1888.18;1085;0.49
32;1917.78;1119;0.5
33;1932.43;1134;0.5
34;1937.32;1112;0.51
35;1966.92;1125;0.51
36;2013.92;1132;0.52
37;2053.29;1129;0.52
38;2078.01;1132;0.53
39;2085.33;1142;0.53
40;2070.68;1151;0.53
41;2063.36;1174;0.54
42;2092.96;1144;0.54
43;2132.33;1137;0.54
44;2159.49;1166;0.55
45;2176.58;1164;0.55
46;2174.14;1164;0.56
47;2164.37;1181;0.56
48;2186.65;1191;0.57
49;2216.25;1189;0.57
50;2270.27;1191;0.57
51;2302.32;1176;0.58
52;2319.71;1213;0.58
53;2317.27;1238;0.59
54;2297.43;1208;0.59
55;2302.32;1226;0.59
56;2339.55;1233;0.59
57;2369.15;1223;0.6
58;2386.24;1223;0.6
59;2381.36;1233;0.6
60;2356.64;1245;0.61
61;2324.59;1270;0.61
62;2344.43;1240;0.61
63;2378.92;1223;0.62
64;2406.08;1258;0.62
65;2413.4;1253;0.62
