<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-10:50:37</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261473</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3741</WeldTime>
<DistDiff>2</DistDiff>
<DistAbs>75.14</DistAbs>
<Energy>18002.5</Energy>
<MaxPower>6230</MaxPower>
<CycleTime>8560</CycleTime>
<TrigForce>1028.17</TrigForce>
<TrigDist>73.14</TrigDist>
<RunSpeed>59.3187</RunSpeed>
<MaxForce>3641</MaxForce>
<LossPower>16.6326</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;121.92;1070;0.02
3;121.92;1078;0.02
4;121.92;1075;0.02
5;124.36;1082;0.02
6;121.92;1087;0.02
7;65.16;1082;0.03
8;118.56;1023;0.03
9;234.53;969;0.04
10;328.23;947;0.07
11;370.04;934;0.09
12;419.48;925;0.12
13;518.05;915;0.16
14;626.7;907;0.19
15;725.27;910;0.22
16;801.57;915;0.26
17;878.17;920;0.29
18;959.35;942;0.32
19;1053.35;957;0.35
20;1154.36;971;0.38
21;1262.7;996;0.4
22;1356.7;1023;0.42
23;1423.23;1055;0.44
24;1489.76;1053;0.45
25;1578.57;1068;0.46
26;1654.87;1082;0.47
27;1718.96;1105;0.48
28;1770.84;1110;0.48
29;1798;1122;0.48
30;1812.65;1142;0.49
31;1852.32;1137;0.49
32;1903.9;1137;0.49
33;1946.01;1110;0.5
34;1980.5;1142;0.5
35;2010.1;1154;0.51
36;2014.98;1157;0.51
37;2022.31;1154;0.52
38;2059.54;1169;0.52
39;2108.68;1171;0.52
40;2135.84;1164;0.53
41;2153.23;1179;0.53
42;2145.6;1186;0.53
43;2121.19;1221;0.54
44;2128.51;1186;0.54
45;2165.44;1186;0.54
46;2204.81;1194;0.55
47;2229.53;1201;0.55
48;2236.85;1196;0.56
49;2229.53;1196;0.56
50;2222.21;1218;0.56
51;2261.57;1226;0.57
52;2318.34;1231;0.57
53;2357.71;1231;0.57
54;2377.54;1216;0.58
55;2379.99;1250;0.58
56;2357.71;1270;0.58
57;2352.82;1243;0.59
58;2387.31;1260;0.59
59;2414.47;1265;0.59
60;2441.63;1260;0.59
61;2451.4;1260;0.6
62;2439.19;1273;0.6
63;2399.82;1278;0.6
64;2379.99;1297;0.61
65;2409.59;1273;0.61
66;2446.52;1263;0.61
67;2468.79;1295;0.61
68;2471.24;1290;0.62
69;2453.84;1290;0.62
70;2429.43;1312;0.62
71;2448.96;1314;0.62
72;2505.72;1317;0.63
73;2550.28;1317;0.63
74;2569.81;1305;0.63
75;2572.25;1339;0.64
76;2550.28;1361;0.64
77;2528;1332;0.64
78;2552.72;1346;0.64
79;2594.53;1351;0.64
80;2621.69;1342;0.65
81;2626.58;1344;0.65
82;2606.74;1356;0.65
83;2564.93;1364;0.65
84;2547.84;1376;0.66
85;2582.32;1354;0.66
86;2621.69;1344;0.66
87;2639.09;1376;0.66
88;2636.34;1374;0.66
89;2614.37;1374;0.67
90;2587.21;1398;0.67
91;2616.81;1396;0.67
92;2673.57;1398;0.67
93;2710.5;1396;0.68
94;2730.34;1388;0.68
95;2730.34;1418;0.68
96;2700.74;1440;0.68
97;2683.34;1413;0.68
98;2715.38;1423;0.69
99;2754.75;1430;0.69
100;2781.91;1413;0.69
101;2786.8;1421;0.69
102;2759.64;1430;0.69
103;2712.94;1433;0.7
104;2708.06;1450;0.7
105;2744.99;1430;0.7
106;2779.47;1415;0.7
107;2794.43;1450;0.7
108;2796.87;1443;0.71
109;2769.71;1443;0.71
110;2740.1;1467;0.71
111;2764.82;1467;0.71
112;2824.03;1467;0.71
113;2860.96;1465;0.72
114;2878.05;1458;0.72
115;2875.61;1487;0.72
116;2846;1504;0.72
117;2824.03;1477;0.72
118;2856.07;1490;0.73
119;2897.89;1497;0.73
120;2920.16;1480;0.73
121;2927.49;1492;0.73
122;2900.33;1494;0.73
123;2846;1507;0.73
124;2838.68;1514;0.74
125;2875.61;1494;0.74
126;2915.28;1480;0.74
127;2932.37;1517;0.74
128;2932.37;1509;0.74
129;2897.89;1512;0.75
130;2868.28;1534;0.75
131;2905.21;1536;0.75
132;2964.42;1536;0.75
133;2994.02;1527;0.75
134;3011.41;1529;0.75
135;3018.74;1551;0.76
136;2994.02;1574;0.76
137;2959.53;1549;0.76
138;2984.25;1561;0.76
139;3028.5;1566;0.76
140;3055.67;1549;0.76
141;3070.62;1559;0.77
142;3050.78;1566;0.77
143;2996.46;1576;0.77
144;2974.49;1581;0.77
145;3008.97;1563;0.77
146;3043.46;1544;0.77
147;3068.18;1581;0.78
148;3075.5;1574;0.78
149;3048.34;1576;0.78
150;3006.53;1603;0.78
151;3030.95;1598;0.78
152;3085.27;1598;0.78
153;3122.2;1586;0.78
154;3149.36;1598;0.79
155;3151.8;1618;0.79
156;3117.31;1638;0.79
157;3090.15;1613;0.79
158;3122.2;1623;0.79
159;3164.31;1628;0.79
160;3186.29;1606;0.8
161;3203.68;1623;0.8
162;3176.52;1628;0.8
163;3114.87;1647;0.8
164;3102.66;1640;0.8
165;3137.15;1625;0.8
166;3171.64;1613;0.8
167;3191.47;1643;0.81
168;3193.91;1640;0.81
169;3159.43;1640;0.81
170;3119.75;1665;0.81
171;3156.68;1660;0.81
172;3206.12;1662;0.81
173;3240.61;1647;0.82
174;3267.77;1662;0.82
175;3265.33;1684;0.82
176;3221.08;1702;0.82
177;3201.24;1677;0.82
178;3233.28;1687;0.82
179;3275.09;1690;0.82
180;3297.37;1672;0.83
181;3309.89;1687;0.83
182;3275.09;1692;0.83
183;3208.56;1717;0.83
184;3201.24;1704;0.83
185;3235.72;1694;0.83
186;3270.21;1679;0.83
187;3294.93;1707;0.84
188;3307.14;1704;0.84
189;3280.28;1707;0.84
190;3230.84;1731;0.84
191;3247.93;1726;0.84
192;3302.26;1729;0.84
193;3341.93;1702;0.84
194;3371.53;1726;0.85
195;3378.86;1746;0.85
196;3341.93;1761;0.85
197;3304.7;1741;0.85
198;3336.74;1749;0.85
199;3376.42;1756;0.85
200;3403.58;1736;0.86
201;3423.11;1754;0.86
202;3398.39;1756;0.86
203;3329.42;1788;0.86
204;3312.33;1766;0.86
205;3346.81;1756;0.86
206;3383.74;1749;0.86
207;3403.58;1771;0.87
208;3410.9;1768;0.87
209;3373.97;1773;0.87
210;3326.98;1798;0.87
211;3359.02;1791;0.87
212;3413.34;1793;0.87
213;3447.83;1761;0.87
214;3482.31;1798;0.88
215;3479.87;1810;0.88
216;3435.62;1825;0.88
217;3410.9;1805;0.88
218;3445.39;1818;0.88
219;3482.31;1820;0.88
220;3507.03;1800;0.88
221;3526.87;1815;0.89
222;3489.64;1820;0.89
223;3418.23;1859;0.89
224;3415.78;1830;0.89
225;3452.71;1818;0.89
226;3484.76;1815;0.89
227;3511.92;1838;0.89
228;3511.92;1832;0.9
229;3465.22;1838;0.9
230;3425.55;1865;0.9
231;3467.67;1855;0.9
232;3519.24;1857;0.9
233;3551.29;1818;0.9
234;3578.45;1862;0.9
235;3580.89;1877;0.9
236;3531.75;1887;0.91
237;3502.15;1874;0.91
238;3536.64;1884;0.91
239;3576.01;1887;0.91
240;3600.73;1867;0.91
241;3620.56;1887;0.91
242;3586.08;1884;0.91
243;3511.92;1931;0.92
244;3502.15;1894;0.92
245;3541.52;1887;0.92
246;3573.57;1882;0.92
247;3598.29;1902;0.92
248;3600.73;1899;0.92
249;3556.47;1899;0.92
250;3511.92;1924;0.92
251;3551.29;1919;0.93
252;3603.17;1919;0.93
253;3637.65;1914;0.93
254;3672.14;1911;0.93
255;3662.37;1943;0.93
256;3612.93;1963;0.93
257;3590.96;1931;0.93
258;3627.89;1943;0.93
259;3652.61;1948;0.94
260;3679.77;1929;0.94
261;3706.93;1941;0.94
262;3684.65;1946;0.94
263;3612.93;1963;0.94
264;3580.89;1966;0.94
265;3615.68;1941;0.94
266;3647.72;1924;0.94
267;3672.14;1963;0.94
268;3687.09;1958;0.95
269;3650.17;1956;0.95
270;3593.4;1983;0.95
271;3612.93;1983;0.95
272;3667.26;1980;0.95
273;3706.93;1968;0.95
274;3743.86;1973;0.95
275;3748.74;2003;0.95
276;3699.3;2025;0.95
277;3655.05;1990;0.96
278;3689.54;2005;0.96
279;3733.79;2008;0.96
280;3760.95;1988;0.96
281;3780.79;2003;0.96
282;3743.86;2005;0.96
283;3664.82;2025;0.96
284;3644.98;2020;0.96
285;3684.65;1998;0.96
286;3719.14;1986;0.97
287;3741.42;2020;0.97
288;3746.3;2015;0.97
289;3696.86;2015;0.97
290;3642.54;2045;0.97
291;3674.58;2037;0.97
292;3728.9;2037;0.97
293;3763.39;2020;0.97
294;3798.18;2032;0.97
295;3792.99;2059;0.97
296;3738.98;2077;0.98
297;3704.18;2050;0.98
298;3743.86;2062;0.98
299;3788.11;2064;0.98
300;3812.83;2042;0.98
301;3830.23;2057;0.98
302;3783.23;2062;0.98
303;3706.93;2089;0.98
304;3696.86;2074;0.98
305;3733.79;2057;0.98
306;3768.58;2042;0.98
307;3788.11;2074;0.99
308;3788.11;2072;0.99
309;3760.95;2072;0.99
310;3694.42;2102;0.99
311;3701.74;2091;0.99
312;3763.39;2094;0.99
313;3800.62;2069;0.99
314;3839.99;2091;0.99
315;3847.32;2111;0.99
316;3798.18;2128;0.99
317;3751.18;2104;0.99
318;3773.46;2116;1
319;3817.71;2119;1
320;3847.32;2096;1
321;3869.59;2109;1
322;3837.55;2119;1
323;3758.51;2148;1
324;3728.9;2126;1
325;3765.83;2111;1
326;3798.18;2099;1
327;3825.04;2128;1
328;3832.67;2123;1
329;3788.11;2126;1.01
330;3726.46;2153;1.01
331;3751.18;2146;1.01
