<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-19:17:25</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261789</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>4014</WeldTime>
<DistDiff>2.04</DistDiff>
<DistAbs>75</DistAbs>
<Energy>18000.6</Energy>
<MaxPower>6434</MaxPower>
<CycleTime>8840</CycleTime>
<TrigForce>1023.29</TrigForce>
<TrigDist>72.96</TrigDist>
<RunSpeed>58.2748</RunSpeed>
<MaxForce>3636</MaxForce>
<LossPower>17.243</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;123.75;1063;0.03
3;123.75;1070;0.03
4;123.75;1070;0.03
5;123.75;1080;0.03
6;123.75;1082;0.03
7;69.43;1085;0.04
8;108.19;1033;0.04
9;273.29;984;0.06
10;325.17;954;0.08
11;344.71;934;0.1
12;364.54;930;0.13
13;391.71;920;0.17
14;426.19;910;0.2
15;475.63;907;0.23
16;524.77;917;0.26
17;556.81;932;0.3
18;588.85;939;0.33
19;616.02;944;0.36
20;650.5;981;0.39
21;680.11;1001;0.41
22;704.83;1023;0.42
23;724.66;1046;0.44
24;739.31;1070;0.45
25;761.59;1087;0.46
26;773.8;1095;0.46
27;776.54;1102;0.47
28;778.98;1127;0.47
29;768.91;1147;0.48
30;761.59;1142;0.48
31;751.82;1149;0.48
32;751.82;1157;0.48
33;749.38;1157;0.49
34;741.75;1154;0.49
35;734.43;1162;0.49
36;722.22;1171;0.5
37;714.59;1186;0.5
38;709.71;1181;0.5
39;707.27;1176;0.51
40;709.71;1191;0.51
41;704.83;1196;0.51
42;704.83;1196;0.51
43;702.38;1203;0.52
44;704.83;1211;0.52
45;714.59;1216;0.52
46;729.54;1216;0.52
47;734.43;1213;0.53
48;741.75;1228;0.53
49;744.19;1240;0.53
50;749.38;1233;0.54
51;751.82;1240;0.54
52;764.03;1248;0.54
53;768.91;1255;0.54
54;771.36;1253;0.55
55;773.8;1260;0.55
56;771.36;1267;0.55
57;768.91;1280;0.55
58;766.47;1275;0.55
59;773.8;1267;0.56
60;776.54;1285;0.56
61;781.43;1285;0.56
62;783.87;1285;0.56
63;781.43;1297;0.56
64;788.75;1305;0.57
65;805.84;1312;0.57
66;820.8;1310;0.57
67;830.56;1305;0.57
68;838.19;1319;0.57
69;838.19;1334;0.58
70;840.63;1324;0.58
71;847.96;1332;0.58
72;855.28;1334;0.58
73;862.61;1337;0.58
74;870.24;1339;0.59
75;872.68;1346;0.59
76;867.79;1354;0.59
77;862.61;1369;0.59
78;870.24;1361;0.59
79;877.56;1351;0.6
80;882.44;1371;0.6
81;889.77;1366;0.6
82;892.21;1371;0.6
83;897.09;1379;0.6
84;912.05;1388;0.6
85;926.69;1391;0.61
86;951.41;1388;0.61
87;968.81;1383;0.61
