<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-13:43:10</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261567</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3904</WeldTime>
<DistDiff>2.09</DistDiff>
<DistAbs>75.06</DistAbs>
<Energy>18003</Energy>
<MaxPower>6260</MaxPower>
<CycleTime>8770</CycleTime>
<TrigForce>1006.2</TrigForce>
<TrigDist>72.97</TrigDist>
<RunSpeed>59.3735</RunSpeed>
<MaxForce>3626</MaxForce>
<LossPower>13.7333</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;127.26;1053;0.02
3;124.82;1055;0.03
4;124.82;1060;0.03
5;127.26;1060;0.03
6;127.26;1063;0.03
7;104.98;1063;0.03
8;52.49;1003;0.04
9;252.08;952;0.05
10;331.13;920;0.08
11;368.05;902;0.1
12;409.86;895;0.13
13;493.79;890;0.17
14;599.99;895;0.2
15;686.06;878;0.23
16;762.66;870;0.27
17;838.95;888;0.3
18;913.11;900;0.34
19;989.41;910;0.37
20;1061.13;934;0.4
21;1147.5;964;0.43
22;1253.4;977;0.46
23;1354.41;989;0.48
24;1438.34;981;0.49
25;1519.82;1031;0.51
26;1586.35;1055;0.52
27;1633.05;1058;0.53
28;1682.49;1078;0.54
29;1741.69;1092;0.55
30;1788.69;1105;0.55
31;1823.18;1092;0.56
32;1850.34;1105;0.56
33;1852.78;1117;0.57
34;1850.34;1147;0.57
35;1879.94;1112;0.58
36;1924.19;1110;0.58
37;1958.68;1134;0.59
38;1985.84;1134;0.59
39;1998.05;1134;0.6
40;1993.16;1144;0.6
41;2003.24;1162;0.61
42;2049.93;1157;0.61
43;2096.93;1157;0.62
44;2124.09;1129;0.62
45;2146.06;1176;0.63
46;2150.94;1184;0.63
47;2141.18;1174;0.63
48;2148.5;1186;0.64
49;2188.18;1194;0.64
50;2227.55;1196;0.65
51;2254.71;1189;0.65
52;2269.36;1203;0.66
53;2259.59;1216;0.66
54;2234.87;1255;0.67
55;2242.19;1206;0.67
56;2279.43;1211;0.67
57;2313.91;1231;0.68
58;2333.45;1233;0.68
59;2336.19;1228;0.68
60;2318.8;1240;0.69
61;2306.59;1260;0.69
62;2345.96;1253;0.69
63;2397.84;1258;0.7
64;2427.14;1223;0.7
65;2444.53;1267;0.7
66;2444.53;1278;0.71
67;2417.37;1285;0.71
68;2417.37;1280;0.71
69;2454.3;1292;0.72
70;2491.53;1290;0.72
71;2511.06;1282;0.72
72;2511.06;1295;0.72
73;2483.9;1305;0.73
74;2449.42;1344;0.73
75;2461.93;1307;0.73
76;2498.86;1307;0.74
77;2530.9;1312;0.74
78;2540.67;1319;0.74
79;2535.78;1319;0.74
80;2511.06;1327;0.75
81;2498.86;1346;0.75
82;2545.55;1342;0.75
83;2599.87;1342;0.75
84;2629.47;1305;0.76
85;2644.43;1354;0.76
86;2631.92;1361;0.76
87;2604.75;1364;0.76
88;2607.2;1361;0.77
89;2649.31;1374;0.77
90;2683.8;1371;0.77
91;2700.89;1364;0.77
92;2696.01;1376;0.78
93;2661.52;1386;0.78
94;2622.15;1428;0.78
95;2636.8;1386;0.78
96;2668.84;1386;0.79
97;2698.45;1391;0.79
98;2713.4;1401;0.79
99;2706.08;1398;0.79
100;2671.29;1406;0.79
101;2659.08;1423;0.8
102;2703.63;1418;0.8
103;2760.09;1418;0.8
104;2792.14;1376;0.8
105;2807.09;1433;0.8
106;2794.89;1440;0.81
107;2760.09;1443;0.81
108;2757.65;1438;0.81
109;2799.77;1447;0.81
110;2834.25;1445;0.81
111;2848.9;1438;0.82
112;2848.9;1447;0.82
113;2807.09;1458;0.82
114;2760.09;1504;0.82
115;2777.49;1453;0.82
116;2814.42;1455;0.83
117;2841.58;1460;0.83
118;2856.53;1467;0.83
119;2844.02;1462;0.83
120;2819.3;1472;0.83
121;2787.26;1494;0.84
122;2824.49;1485;0.84
123;2878.51;1485;0.84
124;2912.99;1440;0.84
125;2927.95;1502;0.84
126;2925.5;1504;0.84
127;2891.02;1509;0.85
128;2873.62;1507;0.85
129;2910.55;1514;0.85
130;2950.22;1509;0.85
131;2967.31;1504;0.85
132;2974.64;1519;0.85
133;2940.15;1529;0.86
134;2886.14;1578;0.86
135;2886.14;1519;0.86
136;2925.5;1524;0.86
137;2957.55;1531;0.86
138;2974.64;1534;0.86
139;2969.76;1536;0.87
140;2932.83;1541;0.87
141;2905.67;1561;0.87
142;2950.22;1554;0.87
143;3006.68;1549;0.87
144;3033.85;1502;0.87
145;3056.12;1571;0.88
146;3048.8;1571;0.88
147;3006.68;1571;0.88
148;2996.92;1571;0.88
149;3036.29;1583;0.88
150;3073.52;1578;0.88
151;3093.05;1569;0.89
152;3093.05;1586;0.89
153;3051.24;1593;0.89
154;2996.92;1647;0.89
155;3009.43;1586;0.89
156;3046.36;1586;0.89
157;3075.96;1596;0.9
158;3090.61;1598;0.9
159;3083.29;1601;0.9
160;3039.03;1606;0.9
161;3019.2;1625;0.9
162;3071.08;1618;0.9
163;3120.21;1615;0.91
164;3147.37;1566;0.91
165;3167.21;1635;0.91
166;3147.37;1638;0.91
167;3103.12;1630;0.91
168;3095.49;1638;0.91
169;3127.54;1647;0.91
170;3167.21;1645;0.92
171;3189.18;1630;0.92
172;3199.26;1647;0.92
173;3167.21;1657;0.92
174;3108.01;1714;0.92
175;3100.68;1650;0.92
176;3142.49;1650;0.93
177;3174.54;1662;0.93
178;3191.93;1665;0.93
179;3196.81;1665;0.93
180;3157.14;1670;0.93
181;3122.65;1694;0.93
182;3162.33;1684;0.93
183;3216.35;1677;0.94
184;3250.83;1628;0.94
185;3275.55;1702;0.94
186;3268.23;1709;0.94
187;3223.98;1697;0.94
188;3209.02;1704;0.94
189;3248.39;1714;0.94
190;3285.62;1711;0.95
191;3307.6;1697;0.95
192;3315.23;1714;0.95
193;3273.11;1722;0.95
194;3211.46;1783;0.95
195;3223.98;1709;0.95
196;3258.46;1717;0.95
197;3288.06;1731;0.95
198;3310.04;1729;0.96
199;3305.15;1729;0.96
200;3258.46;1731;0.96
201;3233.74;1756;0.96
202;3280.43;1746;0.96
203;3332.32;1744;0.96
204;3361.92;1687;0.96
205;3384.2;1768;0.97
206;3366.8;1768;0.97
207;3317.67;1758;0.97
208;3312.78;1768;0.97
209;3357.04;1776;0.97
210;3386.64;1776;0.97
211;3408.92;1761;0.97
212;3411.36;1776;0.97
213;3359.48;1788;0.97
214;3305.15;1850;0.98
215;3324.99;1776;0.98
216;3359.48;1778;0.98
217;3381.76;1795;0.98
218;3403.73;1791;0.98
219;3403.73;1791;0.98
220;3357.04;1798;0.98
221;3324.99;1823;0.98
222;3371.69;1810;0.99
223;3426.01;1808;0.99
224;3455.61;1751;0.99
225;3482.77;1832;0.99
226;3462.94;1835;0.99
227;3416.24;1827;0.99
228;3406.48;1835;0.99
229;3448.29;1840;0.99
230;3480.33;1840;1
231;3502.61;1825;1
232;3507.49;1845;1
233;3455.61;1855;1
234;3396.41;1919;1
235;3413.8;1840;1
236;3450.73;1842;1
237;3475.45;1857;1
238;3500.17;1855;1.01
239;3487.66;1855;1.01
240;3436.08;1862;1.01
241;3411.36;1887;1.01
242;3448.29;1877;1.01
243;3500.17;1872;1.01
244;3537.1;1818;1.01
245;3569.14;1902;1.01
246;3561.82;1899;1.01
247;3514.82;1894;1.02
248;3487.66;1902;1.02
249;3527.33;1906;1.02
250;3564.26;1909;1.02
251;3588.98;1887;1.02
252;3598.74;1906;1.02
253;3556.93;1914;1.02
254;3487.66;1971;1.02
255;3487.66;1906;1.03
256;3524.58;1906;1.03
257;3551.74;1914;1.03
258;3576.46;1919;1.03
259;3576.46;1916;1.03
260;3527.33;1926;1.03
261;3490.1;1951;1.03
262;3532.21;1939;1.03
263;3586.23;1936;1.03
264;3615.83;1879;1.04
265;3642.99;1953;1.04
266;3628.35;1958;1.04
267;3576.46;1963;1.04
