<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-06-25-20:14:53</TimeStamp>
<UserName>operator</UserName>
<Generator>SG-22-10000</Generator>
<GenFreq>20</GenFreq>
<MaxForce>10000</MaxForce>
<MaxPower>10000</MaxPower>
<RunupPressure>2</RunupPressure>
<RunupDist>5</RunupDist>
<RunPress>0.7</RunPress>
<RunBackPress1>4</RunBackPress1>
<RunBackPress2>2</RunBackPress2>
<RunBackDist>5</RunBackDist>
<TrigValue>1000</TrigValue>
<TrigModeUnit>W</TrigModeUnit>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>19.2326</PressNr>
<MaxLoss>300</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.2</RunPressure>
<Amplitude>85</Amplitude>
<WeldMode>6000</WeldMode>
</WeldSet>
<WeldSet>
<PressRiseTime>0.1</PressRiseTime>
<RunPressure>2.6</RunPressure>
<Amplitude>90</Amplitude>
<WeldMode>12000</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>261843</WeldNr>
<RecipeName>CCS2_CVS.CSV</RecipeName>
<WeldTime>3939</WeldTime>
<DistDiff>2.25</DistDiff>
<DistAbs>75</DistAbs>
<Energy>18000.9</Energy>
<MaxPower>7180</MaxPower>
<CycleTime>8740</CycleTime>
<TrigForce>1015.96</TrigForce>
<TrigDist>72.75</TrigDist>
<RunSpeed>58.2466</RunSpeed>
<MaxForce>3609</MaxForce>
<LossPower>15.5644</LossPower>
<ErrorNr>0</ErrorNr>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
1;0;0;0
2;125.43;1058;0.03
3;125.43;1063;0.03
4;125.43;1063;0.04
5;125.43;1070;0.04
6;125.43;1068;0.04
7;73.55;1070;0.04
8;107.43;1014;0.05
9;277.41;967;0.06
10;331.74;934;0.09
11;346.39;917;0.11
12;361.34;905;0.15
13;383.62;910;0.18
14;418.1;902;0.21
15;462.36;895;0.25
16;506.91;900;0.28
17;531.33;905;0.32
18;553.61;907;0.35
19;578.33;927;0.39
20;598.16;949;0.42
21;617.69;971;0.45
22;635.09;984;0.47
23;652.18;991;0.49
24;669.58;1014;0.51
25;681.78;1036;0.53
26;686.97;1053;0.54
27;691.85;1078;0.55
28;694.3;1102;0.55
29;701.62;1117;0.56
30;704.06;1119;0.56
31;701.62;1122;0.56
32;696.74;1134;0.57
33;694.3;1147;0.57
34;689.41;1142;0.57
35;684.23;1149;0.57
36;684.23;1162;0.58
37;684.23;1164;0.58
38;684.23;1166;0.58
39;681.78;1174;0.58
40;674.46;1179;0.59
41;667.13;1191;0.59
42;659.81;1186;0.59
43;654.62;1179;0.59
44;657.37;1194;0.6
45;654.62;1198;0.6
46;657.37;1194;0.6
47;657.37;1203;0.61
48;657.37;1218;0.61
49;664.69;1216;0.61
50;676.9;1218;0.61
51;684.23;1226;0.62
52;684.23;1226;0.62
53;691.85;1238;0.62
54;691.85;1245;0.62
55;694.3;1243;0.63
56;701.62;1250;0.63
57;708.94;1255;0.63
58;713.83;1258;0.63
59;716.27;1263;0.64
60;708.94;1273;0.64
61;706.5;1280;0.64
62;701.62;1285;0.64
63;706.5;1285;0.64
64;706.5;1282;0.65
65;711.39;1292;0.65
66;713.83;1290;0.65
67;713.83;1299;0.65
68;716.27;1310;0.65
69;728.78;1312;0.66
