<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-12-05-10:16:27</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>4600</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.23</WeldTime>
<DistDiff>1.39</DistDiff>
<DistAbs>44.31</DistAbs>
<Energy>1801.2</Energy>
<MaxPower>1882</MaxPower>
<CycleTime>3.39</CycleTime>
<TrigForce>649</TrigForce>
<TrigDist>42.92</TrigDist>
<RunSpeed>91</RunSpeed>
<MaxForce>1146</MaxForce>
<LossPower>47</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;639;0.00
2;0;644;0.01
4;0;649;0.01
6;0;653;0.01
8;0;658;0.02
10;0;662;0.02
12;0;666;0.02
14;0;670;0.03
16;0;674;0.03
18;0;679;0.04
20;0;683;0.04
22;7;685;0.05
24;22;687;0.08
26;60;689;0.14
28;120;692;0.21
30;225;695;0.29
32;397;699;0.36
34;570;702;0.42
36;690;707;0.45
38;772;712;0.47
40;825;717;0.48
42;870;722;0.49
44;907;727;0.49
46;922;732;0.50
48;937;737;0.51
50;952;741;0.52
52;960;745;0.53
54;975;749;0.53
56;975;752;0.54
58;982;756;0.55
60;997;758;0.56
62;1012;761;0.56
64;1027;764;0.57
66;1035;767;0.58
68;1042;771;0.59
70;1050;774;0.60
72;1057;778;0.60
74;1065;783;0.61
76;1065;787;0.62
78;1050;791;0.63
80;1065;794;0.63
82;1072;798;0.64
84;1087;802;0.65
86;1087;805;0.66
88;1110;809;0.66
90;1102;812;0.67
92;1102;815;0.68
94;1110;819;0.68
96;1110;822;0.69
98;1117;826;0.69
100;1132;830;0.70
102;1125;834;0.70
104;1125;838;0.71
106;1125;842;0.71
108;1132;847;0.72
110;1117;851;0.72
112;1125;856;0.73
114;1125;860;0.73
116;1125;864;0.74
118;1125;868;0.74
120;1140;872;0.74
122;1125;876;0.75
124;1132;881;0.75
126;1117;885;0.76
128;1117;889;0.76
130;1132;894;0.76
132;1132;898;0.77
134;1125;903;0.77
136;1117;907;0.77
138;1110;911;0.78
140;1095;915;0.78
142;1087;919;0.78
144;1095;923;0.79
146;1087;927;0.79
148;1087;930;0.79
150;1087;934;0.79
152;1095;938;0.80
154;1087;942;0.80
156;1080;945;0.80
158;1087;949;0.80
