<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-12-13-13:21:57</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>4848</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.13</WeldTime>
<DistDiff>2.66</DistDiff>
<DistAbs>44.38</DistAbs>
<Energy>1802.0</Energy>
<MaxPower>2025</MaxPower>
<CycleTime>3.30</CycleTime>
<TrigForce>645</TrigForce>
<TrigDist>41.72</TrigDist>
<RunSpeed>88</RunSpeed>
<MaxForce>1157</MaxForce>
<LossPower>44</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;636;0.00
2;0;640;0.01
4;0;645;0.02
6;0;650;0.03
8;0;654;0.03
10;0;659;0.04
12;0;663;0.04
14;0;668;0.05
16;0;673;0.05
18;0;677;0.06
20;0;681;0.07
22;15;683;0.09
24;30;685;0.16
26;67;686;0.27
28;135;686;0.44
30;232;685;0.63
32;397;684;0.85
34;577;681;1.07
36;727;679;1.26
38;847;678;1.39
40;930;679;1.45
42;1012;681;1.46
44;1035;684;1.47
46;1042;688;1.48
48;1035;691;1.49
50;1035;696;1.50
52;1035;700;1.51
54;1035;705;1.52
56;1035;710;1.53
58;1035;715;1.54
60;1035;720;1.55
62;1050;726;1.56
64;1050;732;1.57
66;1057;738;1.59
68;1065;744;1.60
70;1072;751;1.61
72;1080;758;1.62
74;1087;765;1.63
76;1087;772;1.64
78;1102;778;1.65
80;1102;785;1.66
82;1110;791;1.67
84;1117;797;1.68
86;1125;803;1.69
88;1140;809;1.71
90;1155;815;1.72
92;1162;820;1.73
94;1170;826;1.74
96;1170;831;1.75
98;1177;837;1.76
100;1185;842;1.76
102;1177;847;1.77
104;1192;852;1.78
106;1185;857;1.78
108;1207;862;1.79
110;1200;867;1.80
112;1200;872;1.80
114;1207;876;1.81
116;1215;881;1.82
118;1230;885;1.82
120;1230;890;1.83
122;1230;894;1.83
124;1222;899;1.84
126;1222;904;1.84
128;1230;908;1.85
130;1245;912;1.85
132;1245;917;1.86
134;1245;921;1.86
136;1252;925;1.87
138;1252;929;1.87
140;1252;933;1.88
142;1252;937;1.88
144;1245;942;1.89
146;1237;945;1.89
148;1245;950;1.89
150;1237;954;1.90
152;1245;958;1.90
154;1252;961;1.90
156;1267;965;1.91
158;1275;968;1.91
