<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-11-15-05:29:30</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>3199</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.15</WeldTime>
<DistDiff>1.48</DistDiff>
<DistAbs>44.37</DistAbs>
<Energy>1800.7</Energy>
<MaxPower>1912</MaxPower>
<CycleTime>4.31</CycleTime>
<TrigForce>642</TrigForce>
<TrigDist>42.89</TrigDist>
<RunSpeed>91</RunSpeed>
<MaxForce>1111</MaxForce>
<LossPower>49</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;632;0.00
2;0;637;0.00
4;0;642;0.00
6;0;646;0.01
8;0;651;0.01
10;0;656;0.01
12;0;660;0.01
14;0;665;0.02
16;0;669;0.02
18;0;674;0.02
20;0;678;0.03
22;0;681;0.03
24;7;683;0.06
26;37;686;0.11
28;82;690;0.18
30;165;693;0.26
32;300;697;0.33
34;450;700;0.38
36;570;705;0.42
38;645;709;0.45
40;697;714;0.46
42;742;718;0.47
44;780;722;0.48
46;817;727;0.49
48;832;731;0.49
50;855;735;0.50
52;877;739;0.51
54;885;743;0.52
56;907;746;0.52
58;915;749;0.53
60;937;752;0.54
62;945;756;0.55
64;960;760;0.56
66;975;764;0.56
68;982;768;0.57
70;1005;772;0.58
72;1020;777;0.59
74;1035;782;0.59
76;1042;786;0.60
78;1057;791;0.60
80;1072;795;0.61
82;1072;799;0.62
84;1087;803;0.63
86;1095;807;0.63
88;1110;811;0.64
90;1117;815;0.65
92;1125;819;0.66
94;1125;824;0.66
96;1140;828;0.67
98;1147;832;0.67
100;1155;836;0.68
102;1170;840;0.68
104;1170;845;0.69
106;1177;849;0.69
108;1177;852;0.70
110;1177;856;0.70
112;1177;860;0.71
114;1185;863;0.71
116;1185;867;0.72
118;1192;871;0.72
120;1192;875;0.73
122;1222;879;0.73
124;1215;882;0.74
126;1207;886;0.74
128;1207;890;0.75
130;1207;894;0.75
132;1207;898;0.76
134;1215;901;0.76
136;1207;905;0.77
138;1215;909;0.77
140;1207;912;0.77
142;1215;916;0.78
144;1215;919;0.78
146;1215;922;0.78
148;1215;926;0.79
150;1207;929;0.79
152;1207;932;0.79
154;1207;935;0.80
156;1207;939;0.80
158;1207;942;0.80
160;1215;945;0.81
162;1215;948;0.81
164;1222;951;0.81
166;1222;954;0.82
168;1215;958;0.82
170;1222;961;0.82
172;1237;964;0.83
174;1222;967;0.83
176;1230;970;0.83
178;1237;973;0.84
180;1252;976;0.84
182;1260;979;0.84
184;1275;982;0.84
186;1282;984;0.85
188;1290;987;0.85
190;1297;990;0.85
192;1297;993;0.86
194;1305;995;0.86
196;1320;998;0.86
198;1320;1001;0.86
200;1320;1003;0.87
202;1335;1006;0.87
204;1335;1009;0.87
206;1335;1011;0.88
208;1350;1014;0.88
210;1357;1017;0.88
212;1357;1019;0.88
214;1365;1022;0.89
216;1372;1024;0.89
218;1380;1027;0.89
220;1387;1029;0.89
222;1387;1031;0.90
224;1395;1033;0.90
226;1402;1036;0.90
228;1402;1038;0.90
230;1410;1040;0.91
232;1410;1042;0.91
234;1410;1044;0.91
236;1410;1046;0.91
238;1410;1048;0.92
240;1425;1051;0.92
242;1425;1053;0.92
244;1425;1055;0.92
246;1432;1057;0.93
248;1440;1059;0.93
250;1440;1061;0.93
252;1447;1063;0.93
254;1447;1064;0.93
256;1447;1066;0.94
258;1432;1069;0.94
260;1447;1070;0.94
262;1455;1072;0.94
264;1455;1073;0.95
266;1462;1075;0.95
268;1470;1077;0.95
270;1470;1078;0.95
272;1470;1080;0.95
274;1470;1082;0.96
276;1470;1083;0.96
278;1470;1084;0.96
280;1477;1086;0.96
282;1485;1087;0.96
284;1485;1088;0.97
286;1485;1090;0.97
288;1485;1091;0.97
290;1492;1092;0.97
292;1492;1094;0.97
294;1485;1094;0.98
296;1485;1096;0.98
298;1485;1097;0.98
300;1485;1097;0.98
302;1500;1098;0.98
306;1500;1100;0.99
310;1515;1101;0.99
314;1515;1103;1.00
318;1515;1105;1.00
322;1507;1106;1.00
326;1522;1107;1.01
330;1522;1107;1.01
334;1530;1108;1.01
338;1537;1109;1.02
342;1530;1109;1.02
346;1545;1110;1.02
350;1545;1110;1.03
354;1567;1110;1.03
358;1560;1110;1.03
362;1560;1110;1.03
366;1567;1110;1.04
370;1575;1111;1.04
374;1575;1111;1.04
378;1575;1110;1.05
382;1582;1110;1.05
386;1575;1110;1.05
390;1590;1109;1.06
394;1590;1109;1.06
398;1605;1109;1.06
402;1605;1108;1.06
406;1590;1108;1.07
410;1605;1108;1.07
414;1612;1107;1.07
418;1612;1106;1.07
422;1620;1106;1.08
426;1620;1105;1.08
430;1627;1105;1.08
434;1627;1105;1.08
438;1642;1105;1.09
442;1642;1105;1.09
446;1642;1104;1.09
450;1642;1104;1.09
454;1642;1103;1.10
458;1665;1103;1.10
462;1665;1103;1.10
466;1672;1102;1.10
470;1665;1102;1.11
474;1680;1102;1.11
478;1695;1101;1.11
482;1687;1101;1.11
486;1695;1101;1.12
490;1702;1100;1.12
494;1702;1100;1.12
498;1702;1100;1.12
502;1710;1099;1.12
506;1702;1099;1.13
510;1702;1099;1.13
514;1702;1098;1.13
518;1702;1098;1.13
522;1717;1097;1.14
526;1717;1097;1.14
530;1710;1097;1.14
534;1710;1097;1.14
