<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-11-25-06:43:32</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>3497</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.20</WeldTime>
<DistDiff>1.75</DistDiff>
<DistAbs>44.41</DistAbs>
<Energy>1802.4</Energy>
<MaxPower>1935</MaxPower>
<CycleTime>4.37</CycleTime>
<TrigForce>642</TrigForce>
<TrigDist>42.66</TrigDist>
<RunSpeed>91</RunSpeed>
<MaxForce>1137</MaxForce>
<LossPower>47</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;631;0.00
2;0;636;0.00
4;0;641;0.00
6;0;646;0.01
8;0;651;0.01
10;0;655;0.01
12;0;659;0.02
14;0;663;0.02
16;0;668;0.02
18;0;672;0.03
20;0;676;0.03
22;0;678;0.05
24;22;680;0.09
26;60;682;0.16
28;172;684;0.26
30;225;686;0.38
32;397;689;0.49
34;585;691;0.58
36;712;695;0.64
38;795;699;0.67
40;840;703;0.69
42;877;708;0.70
44;885;713;0.70
46;900;717;0.71
48;915;722;0.72
50;922;726;0.73
52;915;730;0.74
54;922;735;0.75
56;930;739;0.76
58;930;743;0.76
60;937;748;0.77
62;937;753;0.78
64;952;758;0.79
66;952;763;0.79
68;967;769;0.80
70;967;774;0.81
72;975;780;0.81
74;967;785;0.82
76;997;790;0.82
78;997;795;0.83
80;1005;799;0.83
82;1005;804;0.84
84;1012;808;0.84
86;1020;812;0.85
88;1020;817;0.86
90;1020;821;0.86
92;1027;825;0.86
94;1027;830;0.87
96;1035;834;0.87
98;1042;838;0.88
100;1042;842;0.88
102;1042;847;0.88
104;1050;851;0.89
106;1057;855;0.89
108;1050;859;0.89
110;1057;863;0.90
112;1057;867;0.90
114;1057;871;0.91
116;1057;875;0.91
118;1050;879;0.91
120;1050;882;0.92
122;1057;886;0.92
124;1057;890;0.92
126;1057;894;0.93
128;1072;898;0.93
130;1065;902;0.93
132;1057;906;0.94
134;1057;910;0.94
136;1057;914;0.94
138;1057;917;0.94
140;1057;921;0.95
142;1057;925;0.95
144;1057;928;0.95
146;1057;932;0.96
148;1057;935;0.96
150;1057;939;0.96
152;1065;942;0.96
154;1057;946;0.97
156;1065;949;0.97
158;1072;953;0.97
160;1050;956;0.97
