<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-11-27-13:21:52</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>4069</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.25</WeldTime>
<DistDiff>1.95</DistDiff>
<DistAbs>44.53</DistAbs>
<Energy>1802.0</Energy>
<MaxPower>1837</MaxPower>
<CycleTime>4.41</CycleTime>
<TrigForce>640</TrigForce>
<TrigDist>42.58</TrigDist>
<RunSpeed>90</RunSpeed>
<MaxForce>1142</MaxForce>
<LossPower>41</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;629;0.00
2;0;634;0.00
4;0;639;0.01
6;0;644;0.01
8;0;649;0.01
10;0;653;0.02
12;0;658;0.02
14;0;662;0.02
16;0;667;0.03
18;0;671;0.03
20;0;675;0.03
22;0;678;0.04
24;22;680;0.06
26;37;681;0.12
28;82;683;0.21
30;165;684;0.33
32;300;686;0.45
34;480;689;0.56
36;645;691;0.64
38;727;694;0.70
40;780;698;0.74
42;817;702;0.77
44;862;706;0.79
46;870;710;0.80
48;870;714;0.82
50;870;718;0.83
52;870;722;0.84
54;877;726;0.85
56;870;729;0.86
58;877;732;0.87
60;870;735;0.87
62;877;738;0.88
64;870;741;0.89
66;877;744;0.90
68;885;747;0.90
70;892;751;0.91
72;900;755;0.91
74;907;759;0.92
76;907;764;0.93
78;915;768;0.93
80;937;772;0.94
82;930;777;0.94
84;937;781;0.95
86;952;785;0.96
88;960;790;0.96
90;960;794;0.97
92;960;799;0.97
94;967;803;0.98
96;975;808;0.98
98;982;813;0.99
100;975;817;0.99
102;982;822;1.00
104;975;826;1.00
106;982;831;1.00
108;982;835;1.01
110;982;839;1.01
112;960;843;1.01
114;960;847;1.02
116;967;851;1.02
118;975;854;1.03
120;967;858;1.03
122;975;862;1.03
124;982;866;1.04
126;975;870;1.04
128;975;873;1.04
130;975;877;1.05
132;975;881;1.05
134;945;885;1.05
136;952;889;1.06
138;960;893;1.06
140;967;897;1.06
142;967;901;1.07
144;952;905;1.07
146;960;908;1.07
148;967;912;1.07
150;967;916;1.08
152;967;919;1.08
154;967;923;1.08
156;975;926;1.09
158;975;930;1.09
160;975;933;1.09
162;982;937;1.09
164;975;941;1.10
166;982;944;1.10
168;982;948;1.10
170;982;951;1.11
172;990;955;1.11
174;997;958;1.11
176;982;961;1.12
178;1005;965;1.12
180;1012;968;1.12
182;1012;972;1.12
184;1027;975;1.13
186;1035;978;1.13
188;1042;981;1.13
190;1042;984;1.14
192;1035;987;1.14
194;1050;990;1.14
196;1035;993;1.14
198;1035;997;1.15
200;1050;1000;1.15
202;1057;1003;1.15
204;1065;1005;1.16
206;1072;1009;1.16
208;1050;1011;1.16
210;1065;1014;1.16
212;1072;1017;1.17
214;1087;1020;1.17
216;1087;1023;1.17
218;1102;1025;1.18
220;1110;1028;1.18
222;1110;1031;1.18
224;1110;1034;1.18
226;1117;1037;1.19
228;1117;1039;1.19
230;1132;1042;1.19
232;1140;1044;1.20
234;1140;1047;1.20
236;1140;1049;1.20
238;1147;1052;1.20
240;1162;1054;1.21
242;1162;1057;1.21
244;1162;1059;1.21
246;1162;1062;1.22
248;1177;1064;1.22
250;1177;1066;1.22
252;1177;1068;1.22
254;1177;1070;1.23
256;1177;1072;1.23
258;1177;1074;1.23
260;1162;1076;1.23
262;1170;1078;1.24
264;1185;1080;1.24
266;1192;1082;1.24
268;1200;1083;1.25
270;1200;1085;1.25
272;1200;1087;1.25
274;1207;1088;1.25
276;1207;1090;1.26
278;1215;1092;1.26
280;1200;1093;1.26
282;1200;1095;1.26
284;1215;1096;1.27
286;1222;1098;1.27
288;1222;1099;1.27
290;1252;1101;1.27
292;1252;1102;1.28
294;1252;1104;1.28
296;1252;1105;1.28
298;1260;1107;1.28
300;1267;1108;1.29
302;1282;1110;1.29
306;1282;1112;1.29
310;1290;1115;1.30
314;1290;1117;1.30
318;1297;1120;1.31
322;1290;1123;1.31
326;1305;1125;1.32
330;1305;1127;1.32
334;1335;1129;1.32
338;1327;1131;1.33
342;1327;1132;1.33
346;1312;1134;1.34
350;1335;1135;1.34
354;1320;1136;1.35
358;1342;1138;1.35
362;1350;1139;1.35
366;1357;1139;1.36
370;1357;1140;1.36
374;1372;1141;1.36
378;1357;1141;1.37
382;1372;1142;1.37
386;1387;1142;1.38
390;1380;1142;1.38
394;1380;1142;1.38
398;1395;1142;1.39
402;1395;1142;1.39
406;1387;1141;1.39
410;1387;1141;1.40
414;1395;1141;1.40
418;1402;1141;1.40
422;1410;1141;1.40
426;1410;1140;1.41
430;1395;1139;1.41
434;1410;1139;1.41
438;1410;1139;1.42
442;1425;1138;1.42
446;1432;1138;1.42
450;1447;1137;1.43
454;1440;1136;1.43
458;1462;1136;1.43
462;1447;1135;1.43
466;1447;1135;1.44
470;1455;1134;1.44
474;1462;1134;1.44
478;1455;1133;1.45
482;1477;1133;1.45
486;1470;1133;1.45
490;1492;1132;1.45
494;1485;1132;1.46
498;1485;1132;1.46
502;1477;1131;1.46
506;1485;1130;1.47
510;1485;1130;1.47
514;1492;1130;1.47
518;1500;1129;1.47
522;1500;1129;1.48
526;1500;1129;1.48
530;1500;1129;1.48
534;1515;1129;1.48
538;1515;1128;1.49
542;1530;1128;1.49
546;1522;1127;1.49
550;1530;1127;1.50
554;1530;1126;1.50
558;1537;1126;1.50
562;1537;1126;1.50
566;1545;1126;1.51
570;1552;1125;1.51
574;1552;1124;1.51
578;1552;1124;1.51
582;1552;1124;1.52
586;1552;1124;1.52
590;1560;1123;1.52
594;1560;1123;1.52
598;1575;1123;1.53
602;1575;1122;1.53
606;1597;1122;1.53
610;1590;1122;1.54
614;1590;1121;1.54
618;1590;1121;1.54
622;1590;1121;1.54
626;1612;1121;1.55
630;1612;1120;1.55
634;1612;1120;1.55
638;1597;1120;1.55
