<WeldAnalyseData xmlns:i="http:www.w3.org/2001/XMLSchema-instance">
<WeldParameter>
<TimeStamp>DT#2024-11-22-09:05:19</TimeStamp>
<UserName>Operator </UserName>
<PressTyp>MPX-50</PressTyp>
<Generator>MAG-Cabinet Serie v01</Generator>
<GenFreq>20</GenFreq>
<MaxForce>5200</MaxForce>
<MaxPower>7200</MaxPower>
<RunupPressure>1.00</RunupPressure>
<RunupDist>2.00</RunupDist>
<RunPress>1.00</RunPress>
<RunBackPress1>1.00</RunBackPress1>
<RunBackPress2>1.50</RunBackPress2>
<RunBackDist>2.00</RunBackDist>
<TrigValue>600.00</TrigValue>
<TrigModeUnit>N</TrigModeUnit>
<HoldPress>0.10</HoldPress>
<HoldTime>500</HoldTime>
<WeldModeUnit>Ws</WeldModeUnit>
<PressNr>MPX-TC SN019096</PressNr>
<MaxLoss>1080</MaxLoss>
</WeldParameter>
<WeldSets>
<WeldSet>
<PressRiseTime>0.20</PressRiseTime>
<RunPressure>1.30</RunPressure>
<Amplitude>70</Amplitude>
<WeldMode>1800.00</WeldMode>
</WeldSet>
</WeldSets>
<WeldValue>
<WeldNr>3470</WeldNr>
<RecipeName>Q_SCON25 - 35AL Recommended Set</RecipeName>
<WeldTime>1.17</WeldTime>
<DistDiff>1.91</DistDiff>
<DistAbs>44.43</DistAbs>
<Energy>1803.6</Energy>
<MaxPower>1995</MaxPower>
<CycleTime>4.33</CycleTime>
<TrigForce>643</TrigForce>
<TrigDist>42.52</TrigDist>
<RunSpeed>92</RunSpeed>
<MaxForce>1135</MaxForce>
<LossPower>46</LossPower>
</WeldValue>
</WeldAnalyseData>
#CSV-START#
ms;Power[W];Force[N];Distance[mm]
0;0;633;0.00
2;0;638;0.01
4;0;642;0.01
6;0;647;0.01
8;0;651;0.02
10;0;655;0.02
12;0;659;0.03
14;0;664;0.03
16;0;668;0.03
18;0;672;0.04
20;0;676;0.04
22;0;679;0.05
24;7;681;0.08
26;37;682;0.15
28;82;684;0.26
30;172;686;0.39
32;307;687;0.53
34;562;688;0.66
36;630;690;0.76
38;735;693;0.83
40;832;697;0.87
42;892;701;0.88
44;937;706;0.88
46;960;710;0.89
48;967;715;0.90
50;975;719;0.91
52;975;723;0.92
54;982;728;0.92
56;982;733;0.93
58;982;737;0.94
60;990;742;0.95
62;990;748;0.96
64;1005;753;0.96
66;1012;759;0.97
68;1027;765;0.98
70;1035;770;0.99
72;1042;776;1.00
74;1057;782;1.00
76;1057;788;1.01
78;1050;793;1.01
80;1065;798;1.02
82;1072;803;1.03
84;1080;808;1.03
86;1080;813;1.04
88;1102;817;1.05
90;1095;822;1.05
92;1095;826;1.06
94;1102;831;1.06
96;1102;835;1.07
98;1117;840;1.07
100;1117;844;1.08
102;1117;848;1.08
104;1125;852;1.08
106;1125;856;1.09
108;1125;860;1.09
110;1095;864;1.10
112;1110;868;1.10
114;1110;872;1.10
116;1117;876;1.11
118;1117;880;1.11
120;1132;884;1.12
122;1125;888;1.12
124;1125;892;1.12
126;1125;896;1.13
128;1125;899;1.13
130;1132;903;1.13
132;1117;907;1.14
134;1110;911;1.14
136;1125;915;1.14
138;1117;919;1.15
140;1117;922;1.15
142;1140;926;1.15
144;1132;930;1.15
146;1125;933;1.16
148;1117;937;1.16
150;1117;940;1.16
152;1132;944;1.16
154;1125;947;1.17
156;1117;951;1.17
158;1117;954;1.17
160;1117;958;1.17
162;1125;961;1.18
164;1117;965;1.18
166;1125;968;1.18
168;1132;972;1.19
170;1140;975;1.19
172;1140;979;1.19
174;1162;982;1.19
176;1155;985;1.20
178;1162;988;1.20
180;1162;991;1.20
182;1162;995;1.20
184;1155;997;1.21
186;1170;1000;1.21
188;1177;1004;1.21
190;1177;1007;1.21
192;1177;1010;1.22
194;1200;1013;1.22
196;1192;1016;1.22
198;1200;1018;1.22
200;1207;1021;1.23
202;1215;1024;1.23
204;1215;1027;1.23
206;1222;1030;1.23
208;1230;1032;1.24
210;1237;1035;1.24
212;1245;1038;1.24
214;1245;1040;1.24
216;1260;1042;1.25
218;1267;1044;1.25
220;1267;1046;1.25
222;1267;1048;1.25
224;1282;1050;1.26
226;1267;1051;1.26
228;1267;1053;1.26
230;1275;1055;1.26
232;1282;1056;1.26
234;1290;1058;1.27
236;1297;1060;1.27
238;1305;1061;1.27
240;1305;1063;1.27
242;1305;1065;1.28
244;1305;1066;1.28
246;1312;1068;1.28
248;1312;1070;1.28
250;1312;1072;1.29
252;1320;1074;1.29
254;1320;1075;1.29
256;1320;1077;1.29
258;1342;1079;1.29
260;1342;1080;1.30
262;1342;1082;1.30
264;1342;1083;1.30
266;1342;1085;1.30
268;1357;1086;1.31
270;1357;1088;1.31
272;1357;1089;1.31
274;1357;1091;1.31
276;1357;1093;1.31
278;1357;1094;1.32
280;1357;1096;1.32
282;1357;1097;1.32
284;1365;1098;1.32
286;1365;1100;1.32
288;1372;1101;1.33
290;1395;1102;1.33
292;1395;1103;1.33
294;1387;1104;1.33
296;1387;1106;1.33
298;1387;1107;1.34
300;1395;1108;1.34
302;1387;1110;1.34
306;1395;1112;1.34
310;1395;1115;1.35
314;1410;1117;1.35
318;1410;1120;1.36
322;1432;1122;1.36
326;1425;1124;1.37
330;1425;1125;1.37
334;1432;1127;1.37
338;1432;1128;1.38
342;1432;1130;1.38
346;1440;1130;1.38
350;1440;1132;1.39
354;1440;1133;1.39
358;1447;1133;1.40
362;1447;1134;1.40
366;1447;1134;1.40
370;1470;1135;1.41
374;1462;1135;1.41
378;1455;1134;1.41
382;1462;1134;1.42
386;1477;1134;1.42
390;1470;1134;1.42
394;1470;1134;1.43
398;1470;1134;1.43
402;1477;1133;1.43
406;1492;1133;1.44
410;1485;1133;1.44
414;1485;1132;1.44
418;1477;1132;1.45
422;1492;1131;1.45
426;1500;1131;1.45
430;1500;1130;1.46
434;1500;1130;1.46
